eta,p,simulation,model
0.46699999999999997,2.1780505518227075e-22,Random walk,EpiFilter
0.468,1.931509160043326e-22,Random walk,EpiFilter
0.469,1.7132561283579566e-22,Random walk,EpiFilter
0.47000000000000003,1.520002770077862e-22,Random walk,EpiFilter
0.471,1.348847602953588e-22,Random walk,EpiFilter
0.472,1.1972301990551513e-22,Random walk,EpiFilter
0.47300000000000003,1.0628906005643801e-22,Random walk,EpiFilter
0.474,9.438336225130934e-23,Random walk,EpiFilter
0.47500000000000003,8.382974472326925e-23,Random walk,EpiFilter
0.476,7.447259885856644e-23,Random walk,EpiFilter
0.477,6.617445682366034e-23,Random walk,EpiFilter
0.478,5.881385024144074e-23,Random walk,EpiFilter
0.479,5.228342468529278e-23,Random walk,EpiFilter
0.48000000000000004,4.6488279071900516e-23,Random walk,EpiFilter
0.481,4.1344502813122473e-23,Random walk,EpiFilter
0.482,3.6777886899555974e-23,Random walk,EpiFilter
0.483,3.272278799126044e-23,Random walk,EpiFilter
0.484,2.912112713781863e-23,Random walk,EpiFilter
0.48500000000000004,2.592150698204288e-23,Random walk,EpiFilter
0.486,2.3078433260160996e-23,Random walk,EpiFilter
0.48700000000000004,2.0551628129716637e-23,Random walk,EpiFilter
0.488,1.8305424364185247e-23,Random walk,EpiFilter
0.489,1.6308230776767457e-23,Random walk,EpiFilter
0.49,1.4532060397764487e-23,Random walk,EpiFilter
0.491,1.29521139501064e-23,Random walk,EpiFilter
0.49200000000000005,1.1546412063733153e-23,Random walk,EpiFilter
0.493,1.029547045663955e-23,Random walk,EpiFilter
