eta,p,movingaverage,model
0.535,3.412619839238908e-59,5-day,EpiFilter
0.536,2.6967270375809793e-59,5-day,EpiFilter
0.537,2.1319958691709763e-59,5-day,EpiFilter
0.538,1.6863024184066372e-59,5-day,EpiFilter
0.5389999999999999,1.3343929686820175e-59,5-day,EpiFilter
0.54,1.0564054882126247e-59,5-day,EpiFilter
0.541,8.367112700239746e-60,5-day,EpiFilter
0.542,6.630069778814846e-60,5-day,EpiFilter
0.543,5.25602636527176e-60,5-day,EpiFilter
0.5439999999999999,4.1686302100887495e-60,5-day,EpiFilter
0.545,3.307691934371116e-60,5-day,EpiFilter
0.546,2.625741868848859e-60,5-day,EpiFilter
0.547,2.0853249677370242e-60,5-day,EpiFilter
0.5479999999999999,1.656874609361136e-60,5-day,EpiFilter
0.5489999999999999,1.3170406377694716e-60,5-day,EpiFilter
0.55,1.0473740016099598e-60,5-day,EpiFilter
0.551,8.332914639706033e-61,5-day,EpiFilter
0.552,6.632603798377048e-61,5-day,EpiFilter
0.5529999999999999,5.281564717424842e-61,5-day,EpiFilter
0.5539999999999999,4.207576633482422e-61,5-day,EpiFilter
0.555,3.353449669553395e-61,5-day,EpiFilter
0.556,2.673876418063423e-61,5-day,EpiFilter
0.557,2.1329471859544257e-61,5-day,EpiFilter
0.5579999999999999,1.7021881313779164e-61,5-day,EpiFilter
0.5589999999999999,1.3590115649495855e-61,5-day,EpiFilter
0.56,1.0854912809555217e-61,5-day,EpiFilter
0.561,8.673943189196806e-62,5-day,EpiFilter
0.562,6.934151240794461e-62,5-day,EpiFilter
0.563,5.545695308279241e-62,5-day,EpiFilter
0.564,4.4371500501604814e-62,5-day,EpiFilter
0.5650000000000001,3.551706736747371e-62,5-day,EpiFilter
0.5660000000000001,2.8441625534399368e-62,5-day,EpiFilter
0.567,2.2785340341039967e-62,5-day,EpiFilter
0.568,1.8261644177046556e-62,5-day,EpiFilter
0.569,1.464222055628305e-62,5-day,EpiFilter
0.5700000000000001,1.1745085574828508e-62,5-day,EpiFilter
0.5710000000000001,9.425123769567587e-63,5-day,EpiFilter
0.572,7.566569710085875e-63,5-day,EpiFilter
0.573,6.077032740863359e-63,5-day,EpiFilter
0.574,4.8827461133865e-63,5-day,EpiFilter
0.5750000000000001,3.9247880087623154e-63,5-day,EpiFilter
0.5760000000000001,3.1560743525772063e-63,5-day,EpiFilter
0.577,2.5389647824038796e-63,5-day,EpiFilter
0.578,2.0433559432036267e-63,5-day,EpiFilter
0.579,1.645162270454239e-63,5-day,EpiFilter
0.5800000000000001,1.3251050056171348e-63,5-day,EpiFilter
0.581,1.0677465024749213e-63,5-day,EpiFilter
0.582,8.6071981765827e-64,5-day,EpiFilter
0.583,6.941138385608314e-64,5-day,EpiFilter
0.584,5.5998234338671015e-64,5-day,EpiFilter
0.5850000000000001,4.519518514582481e-64,5-day,EpiFilter
0.586,3.649082551010655e-64,5-day,EpiFilter
0.587,2.9474630298181338e-64,5-day,EpiFilter
0.588,2.38169246652837e-64,5-day,EpiFilter
0.589,1.925285400315949e-64,5-day,EpiFilter
0.5900000000000001,1.5569553237989317e-64,5-day,EpiFilter
0.591,1.2595872754372897e-64,5-day,EpiFilter
0.592,1.019414817395199e-64,5-day,EpiFilter
0.593,8.253604727983255e-65,5-day,EpiFilter
0.594,6.685069444265926e-65,5-day,EpiFilter
0.5950000000000001,5.416730121159433e-65,5-day,EpiFilter
0.596,4.390732498472845e-65,5-day,EpiFilter
0.597,3.5604488706175577e-65,5-day,EpiFilter
0.598,2.888284778418351e-65,5-day,EpiFilter
0.5990000000000001,2.3439170778381164e-65,5-day,EpiFilter
0.6,1.9028779810494788e-65,5-day,EpiFilter
0.601,1.5454166844019137e-65,5-day,EpiFilter
0.602,1.255583803473637e-65,5-day,EpiFilter
0.603,1.0204947166284697e-65,5-day,EpiFilter
0.6040000000000001,8.297366243826204e-66,5-day,EpiFilter
0.605,6.748911000151734e-66,5-day,EpiFilter
0.606,5.491494863872996e-66,5-day,EpiFilter
0.607,4.470029632905067e-66,5-day,EpiFilter
0.608,3.6399269120397717e-66,5-day,EpiFilter
0.6090000000000001,2.965083085157209e-66,5-day,EpiFilter
0.61,2.4162536193439276e-66,5-day,EpiFilter
0.611,1.9697409720919415e-66,5-day,EpiFilter
0.612,1.6063352003236063e-66,5-day,EpiFilter
0.613,1.3104582752500922e-66,5-day,EpiFilter
0.6140000000000001,1.0694726698913633e-66,5-day,EpiFilter
0.615,8.731224701975286e-67,5-day,EpiFilter
0.616,7.130814376515667e-67,5-day,EpiFilter
0.617,5.8258741857347076e-67,5-day,EpiFilter
0.618,4.76146491378381e-67,5-day,EpiFilter
0.619,3.892934590570832e-67,5-day,EpiFilter
0.62,3.183978832892626e-67,5-day,EpiFilter
0.621,2.605069419372997e-67,5-day,EpiFilter
0.622,2.1321807178090858e-67,5-day,EpiFilter
0.623,1.74575712606142e-67,5-day,EpiFilter
0.624,1.4298756066175712e-67,5-day,EpiFilter
0.625,1.1715662028195599e-67,5-day,EpiFilter
0.626,9.602605317820004e-68,5-day,EpiFilter
0.627,7.873439861435566e-68,5-day,EpiFilter
0.628,6.457920095685692e-68,5-day,EpiFilter
0.629,5.298745534733957e-68,5-day,EpiFilter
0.63,4.349158468668034e-68,5-day,EpiFilter
0.631,3.5709905624963443e-68,5-day,EpiFilter
0.632,2.9330738986595375e-68,5-day,EpiFilter
0.633,2.4099480034219492e-68,5-day,EpiFilter
0.634,1.9808073444698177e-68,5-day,EpiFilter
0.635,1.62864426914392e-68,5-day,EpiFilter
0.636,1.3395508423242143e-68,5-day,EpiFilter
0.637,1.1021499213036038e-68,5-day,EpiFilter
0.6379999999999999,9.071313799174378e-69,5-day,EpiFilter
0.639,7.468739142562939e-69,5-day,EpiFilter
0.64,6.151365285425605e-69,5-day,EpiFilter
0.641,5.068067743868178e-69,5-day,EpiFilter
0.642,4.176952311423437e-69,5-day,EpiFilter
0.6429999999999999,3.443676755055934e-69,5-day,EpiFilter
0.644,2.8400798090336253e-69,5-day,EpiFilter
0.645,2.343060810763937e-69,5-day,EpiFilter
0.646,1.9336638397451282e-69,5-day,EpiFilter
0.647,1.5963287721776574e-69,5-day,EpiFilter
0.6479999999999999,1.3182786197825186e-69,5-day,EpiFilter
0.649,1.0890181811407269e-69,5-day,EpiFilter
0.65,8.999236409512404e-70,5-day,EpiFilter
0.651,7.43906503862433e-70,5-day,EpiFilter
0.6519999999999999,6.151383051557485e-70,5-day,EpiFilter
0.6529999999999999,5.088250303268282e-70,5-day,EpiFilter
0.654,4.2102220504289765e-70,5-day,EpiFilter
0.655,3.484832717647029e-70,5-day,EpiFilter
0.656,2.8853521906121726e-70,5-day,EpiFilter
0.6569999999999999,2.3897653100180806e-70,5-day,EpiFilter
0.658,1.9799342295250593e-70,5-day,EpiFilter
0.659,1.6409106410637555e-70,5-day,EpiFilter
0.66,1.3603708660539507e-70,5-day,EpiFilter
0.661,1.1281517095323315e-70,5-day,EpiFilter
0.6619999999999999,9.35868978041439e-71,5-day,EpiFilter
0.663,7.766038355988646e-71,5-day,EpiFilter
0.664,6.4464484951628874e-71,5-day,EpiFilter
0.665,5.3527576840334864e-71,5-day,EpiFilter
0.666,4.446008675504183e-71,5-day,EpiFilter
0.6669999999999999,3.694011647196976e-71,5-day,EpiFilter
0.668,3.0701601153549692e-71,5-day,EpiFilter
0.669,2.552455505065285e-71,5-day,EpiFilter
0.67,2.122703348683085e-71,5-day,EpiFilter
0.6709999999999999,1.7658507010442433e-71,5-day,EpiFilter
0.6719999999999999,1.4694397863763647e-71,5-day,EpiFilter
0.673,1.2231573432622269e-71,5-day,EpiFilter
0.674,1.0184627868099325e-71,5-day,EpiFilter
0.675,8.482813057624874e-72,5-day,EpiFilter
0.6759999999999999,7.067504744970446e-72,5-day,EpiFilter
0.6769999999999999,5.890109823466732e-72,5-day,EpiFilter
0.678,4.910337445330915e-72,5-day,EpiFilter
0.679,4.0947702489493435e-72,5-day,EpiFilter
0.68,3.415683236933237e-72,5-day,EpiFilter
0.6809999999999999,2.850067074311372e-72,5-day,EpiFilter
0.6819999999999999,2.3788201758694566e-72,5-day,EpiFilter
0.683,1.9860802057660493e-72,5-day,EpiFilter
0.684,1.6586707614477571e-72,5-day,EpiFilter
0.685,1.3856432539897508e-72,5-day,EpiFilter
0.6859999999999999,1.1578974899008297e-72,5-day,EpiFilter
0.6869999999999999,9.678673376921059e-73,5-day,EpiFilter
0.6880000000000001,8.092602350363908e-73,5-day,EpiFilter
0.6890000000000001,6.768412486243414e-73,5-day,EpiFilter
0.69,5.662540123359873e-73,5-day,EpiFilter
0.691,4.738722006536597e-73,5-day,EpiFilter
0.692,3.966762929327623e-73,5-day,EpiFilter
0.6930000000000001,3.321512912452853e-73,5-day,EpiFilter
0.6940000000000001,2.7820180360119234e-73,5-day,EpiFilter
0.695,2.3308152314718716e-73,5-day,EpiFilter
0.696,1.9533464531133012e-73,5-day,EpiFilter
0.697,1.6374718751354365e-73,5-day,EpiFilter
0.6980000000000001,1.3730652555887453e-73,5-day,EpiFilter
0.6990000000000001,1.1516774987677942e-73,5-day,EpiFilter
0.7,9.662568391997121e-74,5-day,EpiFilter
0.701,8.109160495068178e-74,5-day,EpiFilter
0.702,6.807387128518864e-74,5-day,EpiFilter
0.7030000000000001,5.716179574690128e-74,5-day,EpiFilter
0.7040000000000001,4.801221745962227e-74,5-day,EpiFilter
0.705,4.033831723969375e-74,5-day,EpiFilter
0.706,3.3900299023939197e-74,5-day,EpiFilter
0.707,2.8497623761967667e-74,5-day,EpiFilter
0.7080000000000001,2.396253527069665e-74,5-day,EpiFilter
0.709,2.0154661570732346e-74,5-day,EpiFilter
0.71,1.6956511758130025e-74,5-day,EpiFilter
0.711,1.426971878668356e-74,5-day,EpiFilter
0.712,1.2011903714307257e-74,5-day,EpiFilter
0.7130000000000001,1.0114057877326e-74,5-day,EpiFilter
0.714,8.518356829021753e-75,5-day,EpiFilter
0.715,7.176334315921726e-75,5-day,EpiFilter
0.716,6.047356565539533e-75,5-day,EpiFilter
0.717,5.097347138587938e-75,5-day,EpiFilter
0.7180000000000001,4.297720898003812e-75,5-day,EpiFilter
0.719,3.6244925525447395e-75,5-day,EpiFilter
0.72,3.0575309793008415e-75,5-day,EpiFilter
0.721,2.579935313221628e-75,5-day,EpiFilter
0.7220000000000001,2.177512775333086e-75,5-day,EpiFilter
0.7230000000000001,1.838341529126726e-75,5-day,EpiFilter
0.724,1.5524046190742093e-75,5-day,EpiFilter
0.725,1.3112833489646392e-75,5-day,EpiFilter
0.726,1.1079003783594265e-75,5-day,EpiFilter
0.7270000000000001,9.36304416878524e-76,5-day,EpiFilter
0.728,7.914897318741544e-76,5-day,EpiFilter
0.729,6.692447994706737e-76,5-day,EpiFilter
0.73,5.660253591037547e-76,5-day,EpiFilter
0.731,4.7884790810246706e-76,5-day,EpiFilter
0.7320000000000001,4.05200321224682e-76,5-day,EpiFilter
0.733,3.429668215904465e-76,5-day,EpiFilter
0.734,2.9036498188977006e-76,5-day,EpiFilter
0.735,2.4589281286086996e-76,5-day,EpiFilter
0.736,2.082843121129222e-76,5-day,EpiFilter
0.7370000000000001,1.764721106504029e-76,5-day,EpiFilter
0.738,1.4955607551871773e-76,5-day,EpiFilter
0.739,1.2677691192135098e-76,5-day,EpiFilter
0.74,1.0749396292017569e-76,5-day,EpiFilter
0.741,9.116653438307494e-77,5-day,EpiFilter
0.742,7.733818130552539e-77,5-day,EpiFilter
0.743,6.562348248038654e-77,5-day,EpiFilter
0.744,5.569690659378466e-77,5-day,EpiFilter
0.745,4.728343659519977e-77,5-day,EpiFilter
0.746,4.015067264472936e-77,5-day,EpiFilter
0.747,3.4102178753729216e-77,5-day,EpiFilter
0.748,2.8971875819281273e-77,5-day,EpiFilter
0.749,2.461931527896887e-77,5-day,EpiFilter
0.75,2.092569406460416e-77,5-day,EpiFilter
0.751,1.779049373567753e-77,5-day,EpiFilter
0.752,1.5128645311064496e-77,5-day,EpiFilter
0.753,1.2868136968034676e-77,5-day,EpiFilter
0.754,1.0947994923850688e-77,5-day,EpiFilter
0.755,9.316578859419108e-78,5-day,EpiFilter
0.756,7.930142525687781e-78,5-day,EpiFilter
0.757,6.751617975640402e-78,5-day,EpiFilter
0.758,5.749588424357721e-78,5-day,EpiFilter
0.759,4.897420256593803e-78,5-day,EpiFilter
0.76,4.1725293421529297e-78,5-day,EpiFilter
0.7609999999999999,3.5557607246412154e-78,5-day,EpiFilter
0.762,3.030864035833288e-78,5-day,EpiFilter
0.763,2.5840497549005366e-78,5-day,EpiFilter
0.764,2.2036137618957026e-78,5-day,EpiFilter
0.765,1.879619597359531e-78,5-day,EpiFilter
0.7659999999999999,1.60362949347669e-78,5-day,EpiFilter
0.767,1.3684766355539886e-78,5-day,EpiFilter
0.768,1.1680722871792484e-78,5-day,EpiFilter
0.769,9.972424026399883e-79,5-day,EpiFilter
0.77,8.515891853694584e-79,5-day,EpiFilter
0.7709999999999999,7.273737556359998e-79,5-day,EpiFilter
0.772,6.214166851167746e-79,5-day,EpiFilter
0.773,5.3101365763339105e-79,5-day,EpiFilter
0.774,4.538639388198151e-79,5-day,EpiFilter
0.775,3.880096950638545e-79,5-day,EpiFilter
0.7759999999999999,3.317845040501402e-79,5-day,EpiFilter
0.777,2.837696543742563e-79,5-day,EpiFilter
0.778,2.4275704724725235e-79,5-day,EpiFilter
0.779,2.0771769553509454e-79,5-day,EpiFilter
0.7799999999999999,1.7777496938508197e-79,5-day,EpiFilter
0.7809999999999999,1.5218186795709562e-79,5-day,EpiFilter
0.782,1.3030170692589117e-79,5-day,EpiFilter
0.783,1.1159170462632922e-79,5-day,EpiFilter
0.784,9.558902857085935e-80,5-day,EpiFilter
0.7849999999999999,8.189893082229611e-80,5-day,EpiFilter
0.786,7.018465720812216e-80,5-day,EpiFilter
0.787,6.0158863223086764e-80,5-day,EpiFilter
0.788,5.157630998931528e-80,5-day,EpiFilter
0.789,4.422764798557644e-80,5-day,EpiFilter
0.7899999999999999,3.793412535192202e-80,5-day,EpiFilter
0.791,3.254308223803125e-80,5-day,EpiFilter
0.792,2.7924113573414652e-80,5-day,EpiFilter
0.793,2.396580036477874e-80,5-day,EpiFilter
0.794,2.0572924666328707e-80,5-day,EpiFilter
0.7949999999999999,1.766409612451662e-80,5-day,EpiFilter
0.796,1.5169728825527428e-80,5-day,EpiFilter
0.797,1.3030316361931829e-80,5-day,EpiFilter
0.798,1.1194960835175273e-80,5-day,EpiFilter
0.7989999999999999,9.62011813503922e-81,5-day,EpiFilter
0.7999999999999999,8.268527462248229e-81,5-day,EpiFilter
0.801,7.108297840291942e-81,5-day,EpiFilter
0.802,6.112128423265604e-81,5-day,EpiFilter
0.803,5.256642858293106e-81,5-day,EpiFilter
0.8039999999999999,4.521820895130918e-81,5-day,EpiFilter
0.8049999999999999,3.890512930513055e-81,5-day,EpiFilter
0.806,3.34802529668488e-81,5-day,EpiFilter
0.807,2.881765908559454e-81,5-day,EpiFilter
0.808,2.480941419755529e-81,5-day,EpiFilter
0.8089999999999999,2.1362983448012878e-81,5-day,EpiFilter
0.8099999999999999,1.8399017174340988e-81,5-day,EpiFilter
0.811,1.5849458021993724e-81,5-day,EpiFilter
0.812,1.3655921832576055e-81,5-day,EpiFilter
0.813,1.1768312415094913e-81,5-day,EpiFilter
0.814,1.0143636165781071e-81,5-day,EpiFilter
0.815,8.744987490941352e-82,5-day,EpiFilter
0.8160000000000001,7.540680239410711e-82,5-day,EpiFilter
0.8170000000000001,6.50350397697891e-82,5-day,EpiFilter
0.818,5.610087025923318e-82,5-day,EpiFilter
0.819,4.840350829814064e-82,5-day,EpiFilter
0.82,4.17704245282749e-82,5-day,EpiFilter
0.8210000000000001,3.605333941904319e-82,5-day,EpiFilter
0.8220000000000001,3.1124789183380457e-82,5-day,EpiFilter
0.823,2.6875181631826355e-82,5-day,EpiFilter
0.824,2.321027154948808e-82,5-day,EpiFilter
0.825,2.004899537401405e-82,5-day,EpiFilter
0.8260000000000001,1.7321613660962276e-82,5-day,EpiFilter
0.8270000000000001,1.496811726293688e-82,5-day,EpiFilter
0.828,1.2936859506067968e-82,5-day,EpiFilter
0.829,1.118338208120789e-82,5-day,EpiFilter
0.83,9.669407012611077e-83,5-day,EpiFilter
0.8310000000000001,8.361971038572186e-83,5-day,EpiFilter
0.832,7.232682135688136e-83,5-day,EpiFilter
0.833,6.257080823991135e-83,5-day,EpiFilter
0.834,5.4140913766412214e-83,5-day,EpiFilter
0.835,4.6855501852282946e-83,5-day,EpiFilter
0.8360000000000001,4.05580035305963e-83,5-day,EpiFilter
0.837,3.5113431476448355e-83,5-day,EpiFilter
0.838,3.0405382788219423e-83,5-day,EpiFilter
0.839,2.6333461122501818e-83,5-day,EpiFilter
0.84,2.28110590751852e-83,5-day,EpiFilter
0.8410000000000001,1.9763450093083057e-83,5-day,EpiFilter
0.842,1.712614639313729e-83,5-day,EpiFilter
0.843,1.4843485530545226e-83,5-day,EpiFilter
0.844,1.2867413542308658e-83,5-day,EpiFilter
0.8450000000000001,1.1156437125116757e-83,5-day,EpiFilter
0.8460000000000001,9.674721193033227e-84,5-day,EpiFilter
0.847,8.39131149520332e-84,5-day,EpiFilter
0.848,7.279464834610809e-84,5-day,EpiFilter
0.849,6.316071884160339e-84,5-day,EpiFilter
0.8500000000000001,5.481159703850415e-84,5-day,EpiFilter
0.851,4.7574628719644305e-84,5-day,EpiFilter
0.852,4.13005369696913e-84,5-day,EpiFilter
0.853,3.586023310925224e-84,5-day,EpiFilter
0.854,3.114206591598069e-84,5-day,EpiFilter
0.8550000000000001,2.7049448451184904e-84,5-day,EpiFilter
0.856,2.3498810273923087e-84,5-day,EpiFilter
0.857,2.041783009902081e-84,5-day,EpiFilter
0.858,1.7743910207839031e-84,5-day,EpiFilter
0.859,1.5422859298442494e-84,5-day,EpiFilter
0.8600000000000001,1.340775508595307e-84,5-day,EpiFilter
0.861,1.1657961941160232e-84,5-day,EpiFilter
0.862,1.0138282278202962e-84,5-day,EpiFilter
0.863,8.818223346664786e-85,5-day,EpiFilter
0.864,7.671363618039143e-85,5-day,EpiFilter
0.8650000000000001,6.67480513830807e-85,5-day,EpiFilter
0.866,5.808700096897206e-85,5-day,EpiFilter
0.867,5.055841480062642e-85,5-day,EpiFilter
0.868,4.401309069996326e-85,5-day,EpiFilter
0.869,3.832163251324256e-85,5-day,EpiFilter
0.87,3.337180121049051e-85,5-day,EpiFilter
0.871,2.906622289161531e-85,5-day,EpiFilter
0.872,2.5320405255751987e-85,5-day,EpiFilter
0.873,2.206102071278595e-85,5-day,EpiFilter
0.874,1.9224420028883172e-85,5-day,EpiFilter
0.875,1.6755345322127695e-85,5-day,EpiFilter
0.876,1.4605815474270997e-85,5-day,EpiFilter
0.877,1.2734160689909955e-85,5-day,EpiFilter
0.878,1.1104186097828926e-85,5-day,EpiFilter
0.879,9.684447019166899e-86,5-day,EpiFilter
0.88,8.447620883959357e-86,5-day,EpiFilter
0.881,7.369962812066483e-86,5-day,EpiFilter
0.882,6.430833631740813e-86,5-day,EpiFilter
0.883,5.612290626487044e-86,5-day,EpiFilter
0.8839999999999999,4.898732611909111e-86,5-day,EpiFilter
0.885,4.276592076820142e-86,5-day,EpiFilter
0.886,3.734068101626351e-86,5-day,EpiFilter
0.887,3.2608946130894514e-86,5-day,EpiFilter
0.888,2.848139265761137e-86,5-day,EpiFilter
0.8889999999999999,2.4880288727174856e-86,5-day,EpiFilter
0.89,2.1737978550648904e-86,5-day,EpiFilter
0.891,1.8995566525806782e-86,5-day,EpiFilter
0.892,1.660177446929034e-86,5-day,EpiFilter
0.893,1.4511949030082748e-86,5-day,EpiFilter
0.8939999999999999,1.2687199401501884e-86,5-day,EpiFilter
0.895,1.1093648101779376e-86,5-day,EpiFilter
0.896,9.701779887331196e-87,5-day,EpiFilter
0.897,8.485875850932049e-87,5-day,EpiFilter
0.898,7.423521477405949e-87,5-day,EpiFilter
0.8989999999999999,6.495178920189484e-87,5-day,EpiFilter
0.9,5.683815053417333e-87,5-day,EpiFilter
0.901,4.97457797273941e-87,5-day,EpiFilter
0.902,4.3545155877093475e-87,5-day,EpiFilter
0.9029999999999999,3.812330788662704e-87,5-day,EpiFilter
0.9039999999999999,3.338168399682146e-87,5-day,EpiFilter
0.905,2.923429760441714e-87,5-day,EpiFilter
0.906,2.5606113276186865e-87,5-day,EpiFilter
0.907,2.243164161413388e-87,5-day,EpiFilter
0.9079999999999999,1.9653715747394397e-87,5-day,EpiFilter
0.909,1.722242580157066e-87,5-day,EpiFilter
0.91,1.5094190797471864e-87,5-day,EpiFilter
0.911,1.3230950123883682e-87,5-day,EpiFilter
0.912,1.1599459065536004e-87,5-day,EpiFilter
0.9129999999999999,1.0170674896213095e-87,5-day,EpiFilter
0.914,8.919221808695701e-88,5-day,EpiFilter
0.915,7.822924483060914e-88,5-day,EpiFilter
0.916,6.86240142379515e-88,5-day,EpiFilter
0.917,6.020710350757122e-88,5-day,EpiFilter
0.9179999999999999,5.283038931957252e-88,5-day,EpiFilter
0.919,4.6364350180404173e-88,5-day,EpiFilter
0.92,4.069571296038354e-88,5-day,EpiFilter
0.921,3.5725399385931966e-88,5-day,EpiFilter
0.9219999999999999,3.136673397658934e-88,5-day,EpiFilter
0.9229999999999999,2.7543879895797896e-88,5-day,EpiFilter
0.924,2.41904735176888e-88,5-day,EpiFilter
0.925,2.1248432278349594e-88,5-day,EpiFilter
0.926,1.8666913659806867e-88,5-day,EpiFilter
0.9269999999999999,1.6401406006050426e-88,5-day,EpiFilter
0.9279999999999999,1.4412934354497748e-88,5-day,EpiFilter
0.929,1.2667366625697782e-88,5-day,EpiFilter
0.93,1.1134807396809184e-88,5-day,EpiFilter
0.931,9.78906812128639e-89,5-day,EpiFilter
0.9319999999999999,8.607204084231732e-89,5-day,EpiFilter
0.9329999999999999,7.569109625462068e-89,5-day,EpiFilter
0.934,6.657164244202454e-89,5-day,EpiFilter
0.935,5.855923142821979e-89,5-day,EpiFilter
0.936,5.151846588360336e-89,5-day,EpiFilter
0.9369999999999999,4.533063187101549e-89,5-day,EpiFilter
0.938,3.989162791479284e-89,5-day,EpiFilter
0.9390000000000001,3.511015302954171e-89,5-day,EpiFilter
0.9400000000000001,3.090612109028455e-89,5-day,EpiFilter
0.941,2.720927306377065e-89,5-day,EpiFilter
0.942,2.3957962231034437e-89,5-day,EpiFilter
0.943,2.1098090679296776e-89,5-day,EpiFilter
0.9440000000000001,1.8582178088700173e-89,5-day,EpiFilter
0.9450000000000001,1.6368546237311764e-89,5-day,EpiFilter
0.946,1.4420604739308368e-89,5-day,EpiFilter
0.947,1.2706225357725032e-89,5-day,EpiFilter
0.948,1.11971938277956e-89,5-day,EpiFilter
0.9490000000000001,9.868729518594581e-90,5-day,EpiFilter
0.9500000000000001,8.699064476662839e-90,5-day,EpiFilter
0.951,7.669074456843752e-90,5-day,EpiFilter
0.952,6.761955473292713e-90,5-day,EpiFilter
0.953,5.962940213814221e-90,5-day,EpiFilter
0.9540000000000001,5.259049368738939e-90,5-day,EpiFilter
0.9550000000000001,4.638873544439229e-90,5-day,EpiFilter
0.956,4.0923819723614174e-90,5-day,EpiFilter
0.957,3.610754697384943e-90,5-day,EpiFilter
0.958,3.186235342544136e-90,5-day,EpiFilter
0.9590000000000001,2.812001908840146e-90,5-day,EpiFilter
0.96,2.4820533848440544e-90,5-day,EpiFilter
0.961,2.191110217482657e-90,5-day,EpiFilter
0.962,1.9345269371814301e-90,5-day,EpiFilter
0.963,1.708215442358004e-90,5-day,EpiFilter
0.9640000000000001,1.5085776333545393e-90,5-day,EpiFilter
0.965,1.3324462481417663e-90,5-day,EpiFilter
0.966,1.1770328939525537e-90,5-day,EpiFilter
0.967,1.0398823932643616e-90,5-day,EpiFilter
0.968,9.188326713561849e-91,5-day,EpiFilter
0.9690000000000001,8.119795078986555e-91,5-day,EpiFilter
0.97,7.176455584708094e-91,5-day,EpiFilter
0.971,6.343531250231882e-91,5-day,EpiFilter
0.972,5.608002182703394e-91,5-day,EpiFilter
0.9730000000000001,4.958395111742354e-91,5-day,EpiFilter
0.974,4.384598317958893e-91,5-day,EpiFilter
0.975,3.8776988690478153e-91,5-day,EpiFilter
0.976,3.4298394552025977e-91,5-day,EpiFilter
0.977,3.034092446564235e-91,5-day,EpiFilter
0.9780000000000001,2.684349086039939e-91,5-day,EpiFilter
0.979,2.375221985378571e-91,5-day,EpiFilter
0.98,2.1019593157122906e-91,5-day,EpiFilter
0.981,1.86036927986445e-91,5-day,EpiFilter
0.982,1.646753625492537e-91,5-day,EpiFilter
0.9830000000000001,1.457849109025457e-91,5-day,EpiFilter
0.984,1.2907759527299767e-91,5-day,EpiFilter
0.985,1.142992453410051e-91,5-day,EpiFilter
0.986,1.012255003229007e-91,5-day,EpiFilter
0.987,8.965828726883656e-92,5-day,EpiFilter
0.9880000000000001,7.942271844189019e-92,5-day,EpiFilter
0.989,7.036435754608559e-92,5-day,EpiFilter
0.99,6.234681063753057e-92,5-day,EpiFilter
0.991,5.524960287832899e-92,5-day,EpiFilter
0.992,4.896630697190503e-92,5-day,EpiFilter
0.993,4.340289323131601e-92,5-day,EpiFilter
0.994,3.84762748452703e-92,5-day,EpiFilter
0.995,3.4113025081365665e-92,5-day,EpiFilter
0.996,3.024824595908581e-92,5-day,EpiFilter
0.997,2.6824570377803775e-92,5-day,EpiFilter
0.998,2.379128184372092e-92,5-day,EpiFilter
0.999,2.1103537836978357e-92,5-day,EpiFilter
1.0,1.8721684528162432e-92,5-day,EpiFilter
0.001,0.0,10-day,EpiFilter
0.002,0.0,10-day,EpiFilter
0.003,0.0,10-day,EpiFilter
0.004,1.0226451639316301e-275,10-day,EpiFilter
0.005,1.9626587581835308e-230,10-day,EpiFilter
0.006,5.664397570895975e-197,10-day,EpiFilter
0.007,7.053782252044466e-171,10-day,EpiFilter
0.008,5.006813591572489e-150,10-day,EpiFilter
0.009,4.212199939279584e-133,10-day,EpiFilter
0.01,3.7410910415575163e-119,10-day,EpiFilter
0.011,1.7511266783084642e-107,10-day,EpiFilter
0.012,1.410418968852178e-97,10-day,EpiFilter
0.013,4.681906717221638e-89,10-day,EpiFilter
0.014,1.2257271897139935e-81,10-day,EpiFilter
0.015,4.1172589603674183e-75,10-day,EpiFilter
0.016,2.566160780456945e-69,10-day,EpiFilter
0.017,3.938728338056851e-64,10-day,EpiFilter
0.018000000000000002,1.855106727498769e-59,10-day,EpiFilter
0.019,3.1883354420161213e-55,10-day,EpiFilter
0.02,2.2960708047243945e-51,10-day,EpiFilter
0.021,7.747824079460466e-48,10-day,EpiFilter
0.022000000000000002,1.3424569027084994e-44,10-day,EpiFilter
0.023,1.2885345124393641e-41,10-day,EpiFilter
0.024,7.30113272650179e-39,10-day,EpiFilter
0.025,2.5774427684065217e-36,10-day,EpiFilter
0.026000000000000002,5.936359135078638e-34,10-day,EpiFilter
0.027,9.282700019485899e-32,10-day,EpiFilter
0.028,1.0202350246749605e-29,10-day,EpiFilter
0.028999999999999998,8.124394871724303e-28,10-day,EpiFilter
0.030000000000000002,4.8149150312014974e-26,10-day,EpiFilter
0.031,2.1748343486706134e-24,10-day,EpiFilter
0.032,7.647562055364355e-23,10-day,EpiFilter
0.033,2.133747155704955e-21,10-day,EpiFilter
0.033999999999999996,4.805341418601763e-20,10-day,EpiFilter
0.035,8.871293658036868e-19,10-day,EpiFilter
0.036000000000000004,1.3615157198850565e-17,10-day,EpiFilter
0.037,1.7594217476787355e-16,10-day,EpiFilter
0.038,1.936771787454336e-15,10-day,EpiFilter
0.039,1.8355382199778998e-14,10-day,EpiFilter
0.04,1.5123519404593886e-13,10-day,EpiFilter
0.041,1.0930198519743325e-12,10-day,EpiFilter
