t,TrueRt,Cases,mean,lower,upper,mean_param,lower_param,upper_param,mean_cases,lower_cases,upper_cases,crps,movingaverage,model,fit
75,NaN,129,1.2138991649162783,1.1309218065524889,1.299772352002723,7.0,NaN,NaN,126.59505763630132,103.0,151.0,3.0890114034469267,10-day,EpiEstim,Conditional (k = 7)
76,NaN,139,1.2216076293119784,1.1399510455434847,1.3060486874615562,7.0,NaN,NaN,131.56534378464244,108.0,157.0,4.725651896704868,10-day,EpiEstim,Conditional (k = 7)
77,NaN,145,1.2333757082194676,1.1528609617395433,1.316569581000782,7.0,NaN,NaN,138.3284619593738,114.0,164.0,4.433314965689155,10-day,EpiEstim,Conditional (k = 7)
78,NaN,147,1.239242401211219,1.1600664006259693,1.3209950415572762,7.0,NaN,NaN,145.96889225950284,121.0,172.0,3.1255885026144212,10-day,EpiEstim,Conditional (k = 7)
79,NaN,150,1.2360184040100948,1.1584991931941735,1.3160124762526397,7.0,NaN,NaN,153.13211480606557,127.0,180.0,3.4023062791801557,10-day,EpiEstim,Conditional (k = 7)
80,NaN,146,1.2217633686030154,1.146268082976941,1.299632216076442,7.0,NaN,NaN,160.56767329983143,134.0,188.0,8.730650684991527,10-day,EpiEstim,Conditional (k = 7)
81,NaN,147,1.2057065028137308,1.1322702973239522,1.2814174227439006,7.0,NaN,NaN,166.28983267949428,139.0,195.0,12.347849990153557,10-day,EpiEstim,Conditional (k = 7)
82,NaN,160,1.1919546545368243,1.1204346283521331,1.2656561008217775,7.0,NaN,NaN,168.50957891180866,141.0,197.0,5.197155386770557,10-day,EpiEstim,Conditional (k = 7)
83,NaN,170,1.1796844413473966,1.1099217171727658,1.2515433497617385,7.0,NaN,NaN,169.8235962340803,143.0,198.0,3.3225437928646104,10-day,EpiEstim,Conditional (k = 7)
84,NaN,170,1.1634021538241226,1.095383242952982,1.2334409494394978,7.0,NaN,NaN,171.4231085411774,144.0,200.0,3.368684932128285,10-day,EpiEstim,Conditional (k = 7)
85,NaN,167,1.1449277677347034,1.0785852154219917,1.213222347949779,7.0,NaN,NaN,173.31705915577092,146.0,202.0,4.3659972465414665,10-day,EpiEstim,Conditional (k = 7)
86,NaN,174,1.1334907978957,1.0684988103624096,1.2003744525858093,7.0,NaN,NaN,175.25858955698465,148.0,204.0,3.3900142065404837,10-day,EpiEstim,Conditional (k = 7)
87,NaN,176,1.130367493612528,1.0663823403253967,1.1961905263840935,7.0,NaN,NaN,180.13357120677037,152.0,209.0,3.822699798703344,10-day,EpiEstim,Conditional (k = 7)
88,NaN,178,1.1299827228895185,1.0668417982390959,1.1949132831562714,7.0,NaN,NaN,185.45339684360457,157.0,215.0,4.843625461292057,10-day,EpiEstim,Conditional (k = 7)
89,NaN,187,1.1270661461146936,1.064777352794303,1.1911005506174661,7.0,NaN,NaN,188.32803356559887,160.0,218.0,3.515390148744438,10-day,EpiEstim,Conditional (k = 7)
90,NaN,189,1.1175323324643416,1.0562380109501885,1.1805310223229564,7.0,NaN,NaN,190.47412373130268,162.0,221.0,3.5428655213191043,10-day,EpiEstim,Conditional (k = 7)
91,NaN,183,1.1031331850580164,1.0429384231285441,1.1649929286030272,7.0,NaN,NaN,192.8329345571981,164.0,223.0,5.898073451417345,10-day,EpiEstim,Conditional (k = 7)
92,NaN,182,1.0912438347213327,1.0320456362254833,1.1520696179033618,7.0,NaN,NaN,194.71238120998174,166.0,225.0,7.454657434724306,10-day,EpiEstim,Conditional (k = 7)
93,NaN,186,1.0782337993320776,1.0200119809926698,1.138048745630549,7.0,NaN,NaN,195.0365230217916,166.0,225.0,5.537971995944348,10-day,EpiEstim,Conditional (k = 7)
94,NaN,190,1.0691792982147104,1.0117547777421685,1.1281665040566564,7.0,NaN,NaN,195.34888373741114,166.0,226.0,4.22641746510782,10-day,EpiEstim,Conditional (k = 7)
95,NaN,185,1.0570972431916306,1.0004722554079968,1.1152589577581409,7.0,NaN,NaN,195.6479492097753,167.0,226.0,6.3092694872516955,10-day,EpiEstim,Conditional (k = 7)
96,NaN,186,1.041353174941795,0.9855504178331475,1.0986709339548273,7.0,NaN,NaN,193.30143856744522,164.0,223.0,4.825260074313155,10-day,EpiEstim,Conditional (k = 7)
97,NaN,189,1.0290262103418324,0.9738840154977567,1.0856654733332416,7.0,NaN,NaN,190.86667925916828,162.0,221.0,3.563147836265729,10-day,EpiEstim,Conditional (k = 7)
98,NaN,184,1.0199105501691477,0.965277522965937,1.0760262449970046,7.0,NaN,NaN,190.35725331230472,162.0,220.0,4.480584959291537,10-day,EpiEstim,Conditional (k = 7)
99,NaN,180,1.0108218935312991,0.9566346814219727,1.0664808197120763,7.0,NaN,NaN,189.57079768140557,161.0,219.0,5.75750281911092,10-day,EpiEstim,Conditional (k = 7)
100,NaN,180,1.0009688767262355,0.9471874000006735,1.0562144738574202,7.0,NaN,NaN,187.56381785319,159.0,217.0,4.886664922816868,10-day,EpiEstim,Conditional (k = 7)
101,NaN,171,0.9832869209637337,0.9300690289968188,1.0379644847268403,7.0,NaN,NaN,184.764995923562,157.0,214.0,8.124421473304654,10-day,EpiEstim,Conditional (k = 7)
102,NaN,164,0.9662000724320111,0.9134773512555787,1.0203810992594036,7.0,NaN,NaN,180.96172562801823,153.0,210.0,10.40239952571385,10-day,EpiEstim,Conditional (k = 7)
103,NaN,158,0.9459830971579188,0.8937861785892237,0.9996403876152647,7.0,NaN,NaN,175.3191894072764,148.0,204.0,10.719318697830408,10-day,EpiEstim,Conditional (k = 7)
104,NaN,150,0.9198818980748279,0.8683106463434257,0.972919843574372,7.0,NaN,NaN,167.69387382909275,141.0,196.0,11.080383232562546,10-day,EpiEstim,Conditional (k = 7)
105,NaN,143,0.8953138894330772,0.8442437712305129,0.9478625534241992,7.0,NaN,NaN,159.2436058905387,133.0,186.0,10.014440334035829,10-day,EpiEstim,Conditional (k = 7)
106,NaN,133,0.8695297543694868,0.8188975296527125,0.9216592951126293,7.0,NaN,NaN,150.23130217430537,125.0,177.0,10.881315044900273,10-day,EpiEstim,Conditional (k = 7)
107,NaN,126,0.8417036826387949,0.7914616969973832,0.893469888739402,7.0,NaN,NaN,139.83067459480498,116.0,165.0,8.342249323573274,10-day,EpiEstim,Conditional (k = 7)
108,NaN,120,0.8196463843040334,0.7695022922756336,0.871350826814063,7.0,NaN,NaN,130.0891454994518,107.0,155.0,5.898877636379114,10-day,EpiEstim,Conditional (k = 7)
109,NaN,113,0.8006991596152813,0.7504295024309849,0.8525754413322791,7.0,NaN,NaN,120.97974759868582,99.0,145.0,4.735030100929136,10-day,EpiEstim,Conditional (k = 7)
110,NaN,111,0.787852781907123,0.7371315556747413,0.8402376809194211,7.0,NaN,NaN,112.28693646485645,91.0,135.0,2.683573673201235,10-day,EpiEstim,Conditional (k = 7)
111,NaN,106,0.7798321746342872,0.7283705013597368,0.8330255197793611,7.0,NaN,NaN,105.09701097315595,84.0,127.0,2.5996920830210812,10-day,EpiEstim,Conditional (k = 7)
112,NaN,101,0.7750509223873766,0.7226199512225666,0.8292920702483977,7.0,NaN,NaN,98.90150888782428,79.0,120.0,2.6757813516000355,10-day,EpiEstim,Conditional (k = 7)
113,NaN,100,0.7796548580425423,0.7258252386808027,0.835382637083816,7.0,NaN,NaN,94.0878391637132,74.0,115.0,3.810455649073723,10-day,EpiEstim,Conditional (k = 7)
114,NaN,94,0.7853237074980199,0.7299729751050852,0.8426684075448527,7.0,NaN,NaN,90.7022775393118,71.0,111.0,2.8479611348960123,10-day,EpiEstim,Conditional (k = 7)
115,NaN,90,0.7921191820283426,0.7351534449604318,0.8511804013176265,7.0,NaN,NaN,87.7231662962401,69.0,108.0,2.5778324518488014,10-day,EpiEstim,Conditional (k = 7)
116,NaN,87,0.8016238398135861,0.7429189007203286,0.8625293041807613,7.0,NaN,NaN,85.30253248864189,67.0,105.0,2.4481028401210456,10-day,EpiEstim,Conditional (k = 7)
117,NaN,88,0.8124433605814919,0.7519486145112938,0.8752452284631804,7.0,NaN,NaN,82.64380504764738,64.0,102.0,3.497942278826375,10-day,EpiEstim,Conditional (k = 7)
118,NaN,85,0.8231998076566185,0.7609352266584902,0.8878780397093322,7.0,NaN,NaN,80.68589120079477,62.0,100.0,3.0717437869769055,10-day,EpiEstim,Conditional (k = 7)
119,NaN,79,0.8298513461399482,0.7660087022252448,0.8962129180211623,7.0,NaN,NaN,78.94203367529299,61.0,98.0,2.2196446522813433,10-day,EpiEstim,Conditional (k = 7)
120,NaN,77,0.8320868088549138,0.7668835228826578,0.8999124546516216,7.0,NaN,NaN,76.43078751459923,59.0,95.0,2.2080120689001888,10-day,EpiEstim,Conditional (k = 7)
121,NaN,72,0.832762840096337,0.7663039139566287,0.9019459657726332,7.0,NaN,NaN,74.43136567172365,57.0,93.0,2.3657205786054245,10-day,EpiEstim,Conditional (k = 7)
122,NaN,65,0.8264736905777753,0.7590761932028158,0.8966968028531842,7.0,NaN,NaN,72.10553366528013,55.0,91.0,4.1317964881937606,10-day,EpiEstim,Conditional (k = 7)
123,NaN,63,0.8195581829124793,0.7512607372563962,0.8907844646691577,7.0,NaN,NaN,68.8074055203235,52.0,87.0,3.4446674727842352,10-day,EpiEstim,Conditional (k = 7)
124,NaN,65,0.812919610357637,0.7436896590628501,0.8851864450122299,7.0,NaN,NaN,64.60430481055101,48.0,82.0,2.02259989678668,10-day,EpiEstim,Conditional (k = 7)
125,NaN,61,0.8039929843903636,0.7338811226515133,0.8772576033869404,7.0,NaN,NaN,60.886116931907615,45.0,78.0,1.9499486266719197,10-day,EpiEstim,Conditional (k = 7)
126,NaN,59,0.8015494728829731,0.7301918284767047,0.8761860458172975,7.0,NaN,NaN,57.54312585602335,42.0,74.0,2.0254934472683876,10-day,EpiEstim,Conditional (k = 7)
127,NaN,56,0.7973579096774974,0.724746550175708,0.8733859974098511,7.0,NaN,NaN,54.55211044296814,40.0,71.0,1.9767093966653269,10-day,EpiEstim,Conditional (k = 7)
128,NaN,52,0.7946088544669905,0.7205944791863188,0.8721895225215428,7.0,NaN,NaN,52.28316293483906,38.0,68.0,1.799152617770998,10-day,EpiEstim,Conditional (k = 7)
129,NaN,47,0.7950099769745823,0.719367428100351,0.8743795650017736,7.0,NaN,NaN,50.73369533693789,36.0,66.0,2.4166495907391092,10-day,EpiEstim,Conditional (k = 7)
130,NaN,49,0.8026656083942005,0.7249706522344821,0.8842585481714172,7.0,NaN,NaN,48.73529535911383,35.0,64.0,1.749887109409468,10-day,EpiEstim,Conditional (k = 7)
131,NaN,50,0.8073372440323944,0.7276827834187306,0.8910691718081132,7.0,NaN,NaN,46.50320414299841,33.0,61.0,2.429679255402643,10-day,EpiEstim,Conditional (k = 7)
132,NaN,50,0.8193713035913027,0.7373491845968634,0.9056567000307302,7.0,NaN,NaN,44.8297057351467,31.0,59.0,3.19293367156231,10-day,EpiEstim,Conditional (k = 7)
133,NaN,47,0.827514677647882,0.7433149082882562,0.9161668487247281,7.0,NaN,NaN,43.54545455667686,30.0,58.0,2.3806151382709766,10-day,EpiEstim,Conditional (k = 7)
134,NaN,47,0.840592300519164,0.7539774563159062,0.9318485581487943,7.0,NaN,NaN,42.580401795183946,30.0,57.0,2.796733031415017,10-day,EpiEstim,Conditional (k = 7)
135,NaN,41,0.8461817686843861,0.7575980989319908,0.9395924853933101,7.0,NaN,NaN,42.55709545257726,30.0,57.0,1.728176987774686,10-day,EpiEstim,Conditional (k = 7)
136,NaN,39,0.8566439494409201,0.7658955797461529,0.9523996807630748,7.0,NaN,NaN,42.51816424432137,29.0,57.0,2.244160590613592,10-day,EpiEstim,Conditional (k = 7)
137,NaN,39,0.8591459224285708,0.7667357046150491,0.9567380258753213,7.0,NaN,NaN,41.59461721417021,29.0,56.0,1.935512111801497,10-day,EpiEstim,Conditional (k = 7)
138,NaN,38,0.8533782990435858,0.7598352460465391,0.9522729222659675,7.0,NaN,NaN,39.98722990941101,27.0,54.0,1.762899217597356,10-day,EpiEstim,Conditional (k = 7)
139,NaN,37,0.8422895745883975,0.7479695731616759,0.9421291491990123,7.0,NaN,NaN,37.772482650539956,26.0,51.0,1.5513942613849738,10-day,EpiEstim,Conditional (k = 7)
140,NaN,36,0.8355001899731334,0.7401632576269312,0.9365287880137878,7.0,NaN,NaN,35.69126678477943,24.0,49.0,1.5051072913449182,10-day,EpiEstim,Conditional (k = 7)
141,NaN,34,0.8220741440837164,0.7260668938615882,0.9239562501610801,7.0,NaN,NaN,33.60280268911578,22.0,46.0,1.4661549684195916,10-day,EpiEstim,Conditional (k = 7)
142,NaN,32,0.8213873959620553,0.7238418737112948,0.9250091735318415,7.0,NaN,NaN,32.38760870674053,21.0,45.0,1.4167600344900682,10-day,EpiEstim,Conditional (k = 7)
143,NaN,29,0.8184138604768789,0.7193292154523236,0.923798799849396,7.0,NaN,NaN,31.41672475108126,20.0,44.0,1.7155982661209592,10-day,EpiEstim,Conditional (k = 7)
144,NaN,29,0.8159084129877923,0.715124744222705,0.9232391517389629,7.0,NaN,NaN,30.06585985868998,19.0,42.0,1.4122665588976986,10-day,EpiEstim,Conditional (k = 7)
145,NaN,29,0.816733066659372,0.7139341530557147,0.9263454227327689,7.0,NaN,NaN,28.74967515860479,18.0,41.0,1.34754262688462,10-day,EpiEstim,Conditional (k = 7)
146,NaN,29,0.8205134677300088,0.7154339147357383,0.9326879630220812,7.0,NaN,NaN,27.45166368766502,17.0,39.0,1.5199235205535855,10-day,EpiEstim,Conditional (k = 7)
147,NaN,30,0.8309516132616172,0.7230990545514174,0.9461917038774729,7.0,NaN,NaN,26.283692974073077,16.0,38.0,2.337332066997274,10-day,EpiEstim,Conditional (k = 7)
148,NaN,27,0.8362658886307427,0.7259600471298405,0.9542590579098509,7.0,NaN,NaN,25.70997193238579,16.0,37.0,1.4233428336607958,10-day,EpiEstim,Conditional (k = 7)
149,NaN,24,0.8354987960110889,0.7231701135564842,0.9558179558590588,7.0,NaN,NaN,25.240307249637162,15.0,36.0,1.3254670980795202,10-day,EpiEstim,Conditional (k = 7)
150,NaN,22,0.8366535877332688,0.7222028120066781,0.9593990236010681,7.0,NaN,NaN,24.90371647418217,15.0,36.0,1.7764739517460892,10-day,EpiEstim,Conditional (k = 7)
151,NaN,23,0.8402234157010898,0.7235051240618328,0.9655418174845216,7.0,NaN,NaN,24.157963728194762,14.0,35.0,1.2892784132245083,10-day,EpiEstim,Conditional (k = 7)
152,NaN,24,0.8469184835010743,0.7277095342645347,0.9750367691632355,7.0,NaN,NaN,23.277170005649396,14.0,34.0,1.267176491611898,10-day,EpiEstim,Conditional (k = 7)
153,NaN,25,0.8574382606515984,0.7354377161532925,0.9886637224902469,7.0,NaN,NaN,22.309099953350312,13.0,33.0,1.814723588425589,10-day,EpiEstim,Conditional (k = 7)
154,NaN,26,0.8671082351190816,0.7423614375109222,1.0014008476896452,7.0,NaN,NaN,21.334695012222543,12.0,32.0,2.8930731897407567,10-day,EpiEstim,Conditional (k = 7)
155,NaN,26,0.8909948410513031,0.7624520774819388,1.0294037193238512,7.0,NaN,NaN,21.21641621094023,12.0,31.0,2.9725986905882564,10-day,EpiEstim,Conditional (k = 7)
156,NaN,26,0.9295625010308831,0.7962026073753983,1.0730966280469632,7.0,NaN,NaN,21.9826130207579,13.0,32.0,2.487934900541079,10-day,EpiEstim,Conditional (k = 7)
157,NaN,26,0.9769897045390655,0.8383568158663524,1.1260743674466531,7.0,NaN,NaN,23.47966061734678,14.0,34.0,1.7644089032452792,10-day,EpiEstim,Conditional (k = 7)
158,NaN,27,1.0202954022592727,0.8770646708182519,1.1742000690962546,7.0,NaN,NaN,25.03209884853201,15.0,36.0,1.598916714925243,10-day,EpiEstim,Conditional (k = 7)
159,NaN,33,1.0851655501135433,0.9363437589549978,1.244802373525166,7.0,NaN,NaN,26.498763737426117,16.0,38.0,4.132489037785944,10-day,EpiEstim,Conditional (k = 7)
160,NaN,41,1.1804943550047275,1.0247838029109801,1.3470565359531468,7.0,NaN,NaN,28.67564418614443,18.0,41.0,9.17137593618078,10-day,EpiEstim,Conditional (k = 7)
161,NaN,48,1.295523868336303,1.132807349250739,1.4690006653411833,7.0,NaN,NaN,32.302905542821854,21.0,45.0,12.265202873460293,10-day,EpiEstim,Conditional (k = 7)
162,NaN,61,1.4605810628933191,1.2893777194765756,1.6423016301826228,7.0,NaN,NaN,38.09781539016958,26.0,52.0,19.1173442067958,10-day,EpiEstim,Conditional (k = 7)
163,NaN,67,1.620623804111949,1.443547437436856,1.8077963229875846,7.0,NaN,NaN,48.24604609482371,34.0,64.0,14.520760875819088,10-day,EpiEstim,Conditional (k = 7)
164,NaN,77,1.7774835333202614,1.5973695322453763,1.9670803931921934,7.0,NaN,NaN,62.205505220493706,46.0,80.0,10.277013202918386,10-day,EpiEstim,Conditional (k = 7)
165,NaN,89,1.914736968285455,1.735347738068143,2.102822773026646,7.0,NaN,NaN,80.38470925159488,62.0,101.0,5.24348845344023,10-day,EpiEstim,Conditional (k = 7)
166,NaN,104,2.0081449470449986,1.8339045260154703,2.1901793842718416,7.0,NaN,NaN,100.7577159974167,79.0,124.0,3.058291912981686,10-day,EpiEstim,Conditional (k = 7)
167,NaN,128,2.0803730658131774,1.913783729849882,2.2538152189091902,7.0,NaN,NaN,121.88901676132093,98.0,147.0,4.170496379450286,10-day,EpiEstim,Conditional (k = 7)
168,NaN,148,2.1176467870788245,1.960885429359446,2.2803504310848863,7.0,NaN,NaN,145.9616546543643,120.0,173.0,3.3400386661073473,10-day,EpiEstim,Conditional (k = 7)
169,NaN,155,2.0733882089915645,1.9294152540931455,2.222468139291635,7.0,NaN,NaN,170.78315183378405,143.0,200.0,9.480077377039803,10-day,EpiEstim,Conditional (k = 7)
170,NaN,168,2.007943492695437,1.8767169337332,2.1435417122226137,7.0,NaN,NaN,194.8011984847265,165.0,226.0,18.39992752233828,10-day,EpiEstim,Conditional (k = 7)
171,NaN,177,1.9180988406996269,1.7992753296236499,2.040667915168157,7.0,NaN,NaN,217.75320288168874,186.0,251.0,31.412701776347262,10-day,EpiEstim,Conditional (k = 7)
172,NaN,184,1.8138317947606426,1.7065180643029405,1.9243715535680332,7.0,NaN,NaN,236.62573350525702,203.0,271.0,42.8605175225303,10-day,EpiEstim,Conditional (k = 7)
173,NaN,218,1.7447768550808762,1.6465923315835724,1.845764550280741,7.0,NaN,NaN,249.06998288362604,215.0,284.0,21.572265399646362,10-day,EpiEstim,Conditional (k = 7)
174,NaN,254,1.6959836422061623,1.6052044414719462,1.7892245553795267,7.0,NaN,NaN,260.7473779423956,226.0,297.0,5.139920872006513,10-day,EpiEstim,Conditional (k = 7)
175,NaN,310,1.6914598287448015,1.606001513705475,1.779102182791247,7.0,NaN,NaN,275.8447832921839,240.0,313.0,24.263673921935705,10-day,EpiEstim,Conditional (k = 7)
176,NaN,361,1.7246356052150813,1.6429749201948116,1.8082489781826345,7.0,NaN,NaN,306.0294804315428,269.0,345.0,44.05060306193987,10-day,EpiEstim,Conditional (k = 7)
177,NaN,409,1.7703040824847345,1.6918742685546646,1.850485919108801,7.0,NaN,NaN,352.60853473704793,312.0,394.0,44.682475368670495,10-day,EpiEstim,Conditional (k = 7)
178,NaN,472,1.831221970826343,1.755645701933907,1.9083685347042136,7.0,NaN,NaN,418.2076385509905,374.0,464.0,41.111695638253785,10-day,EpiEstim,Conditional (k = 7)
179,NaN,504,1.8698234369485576,1.7976519455386997,1.9433954490458767,7.0,NaN,NaN,506.34927907597836,458.0,556.0,5.947173249491783,10-day,EpiEstim,Conditional (k = 7)
180,NaN,544,1.8698661234739244,1.8018993778659835,1.9390735027699078,7.0,NaN,NaN,596.8666803611078,544.0,651.0,37.90875351100339,10-day,EpiEstim,Conditional (k = 7)
181,NaN,608,1.8507133348692413,1.7872285365124558,1.9152906039630129,7.0,NaN,NaN,681.5977467364436,625.0,740.0,57.14566414329193,10-day,EpiEstim,Conditional (k = 7)
182,NaN,646,1.7948202759882976,1.7362184862037906,1.8543811263198062,7.0,NaN,NaN,755.1486760463374,695.0,816.0,91.74603728753848,10-day,EpiEstim,Conditional (k = 7)
1,NaN,14,5.005000000000075,0.25,9.75,0.5004999999999996,0.026000000000000002,0.975,6459.999999999974,323.0,12597.0,4292.5162655113945,10-day,EpiFilter,Marginalised
2,NaN,18,1.3542253515836469,0.8099999999999999,2.0300000000000002,0.5004999999999996,0.026000000000000002,0.975,67.80151925263627,2.0,140.0,28.96936062828529,10-day,EpiFilter,Marginalised
3,NaN,21,1.4235999311970755,0.94,2.0100000000000002,0.5004999999999996,0.026000000000000002,0.975,21.13132302422214,3.0,47.0,2.4289211529178063,10-day,EpiFilter,Marginalised
4,NaN,26,1.5856623767648932,1.12,2.18,0.42533497213597593,0.018000000000000002,0.962,23.24722204384874,4.0,49.0,2.890063957408455,10-day,EpiFilter,Marginalised
5,NaN,30,1.6878887532893145,1.24,2.27,0.3498776656423244,0.013,0.935,27.317237070075088,8.0,54.0,2.885741636761082,10-day,EpiFilter,Marginalised
6,NaN,38,1.8999019022609829,1.43,2.52,0.3242140936957607,0.016,0.9039999999999999,31.83223486544613,11.0,60.0,4.419536972416001,10-day,EpiFilter,Marginalised
7,NaN,47,2.1276869627605324,1.6300000000000001,2.75,0.31714554149715596,0.031,0.861,39.97254374356267,16.0,72.0,5.036752905571484,10-day,EpiFilter,Marginalised
8,NaN,53,2.1761138745404844,1.72,2.7300000000000004,0.2748570469105438,0.039,0.759,50.38346008127108,25.0,84.0,3.5764368874677928,10-day,EpiFilter,Marginalised
9,NaN,57,2.079097065257898,1.6800000000000002,2.54,0.2250266677616241,0.030000000000000002,0.617,59.993349393358294,33.0,93.0,3.285854733400058,10-day,EpiFilter,Marginalised
10,NaN,61,1.9378647249569405,1.57,2.33,0.18837627615311006,0.018000000000000002,0.505,68.17100295852981,40.0,101.0,4.405137126798349,10-day,EpiFilter,Marginalised
11,NaN,64,1.7736041994277283,1.4200000000000002,2.1100000000000003,0.17252216945647744,0.014,0.442,75.12190853940257,45.0,108.0,6.474426201711509,10-day,EpiFilter,Marginalised
12,NaN,64,1.5575749098225051,1.23,1.88,0.18519932289156174,0.028999999999999998,0.42100000000000004,78.89874876163172,45.0,113.0,8.878391586841643,10-day,EpiFilter,Marginalised
13,NaN,61,1.3125072591646174,1.03,1.6099999999999999,0.20445357768496672,0.07999999999999999,0.412,77.21368358355704,42.0,114.0,9.611402932114173,10-day,EpiFilter,Marginalised
14,NaN,56,1.0974119602573051,0.8500000000000001,1.3599999999999999,0.2122347754403515,0.10300000000000001,0.39799999999999996,71.55968065019677,37.0,109.0,9.130101768771599,10-day,EpiFilter,Marginalised
15,NaN,50,0.9212266506225434,0.71,1.1500000000000001,0.213581990062504,0.114,0.382,63.72689540532856,31.0,99.0,7.981277723347003,10-day,EpiFilter,Marginalised
16,NaN,43,0.7718562360893084,0.5800000000000001,0.9800000000000001,0.21236844145461317,0.11900000000000001,0.367,55.098309127560015,25.0,88.0,6.993600491501304,10-day,EpiFilter,Marginalised
17,NaN,37,0.6637097573298378,0.49,0.8599999999999999,0.2083507829893588,0.122,0.35000000000000003,46.062172956505876,19.0,76.0,5.317878070442742,10-day,EpiFilter,Marginalised
18,NaN,33,0.6043082921249129,0.44,0.79,0.201891421172678,0.121,0.333,38.26779832351448,15.0,65.0,3.605020503569116,10-day,EpiFilter,Marginalised
19,NaN,27,0.5362839858820551,0.38,0.72,0.1965044054276464,0.12,0.318,32.606186785981095,12.0,56.0,3.4814483606373186,10-day,EpiFilter,Marginalised
20,NaN,22,0.4809736837050715,0.33,0.66,0.19157934102186772,0.11900000000000001,0.306,26.4031421254633,9.0,47.0,2.833119356139145,10-day,EpiFilter,Marginalised
21,NaN,19,0.45637235244348423,0.3,0.63,0.186371778482043,0.117,0.294,21.130782818790557,7.0,39.0,2.0090866867879913,10-day,EpiFilter,Marginalised
22,NaN,18,0.47129506159933365,0.31,0.66,0.18140518369688358,0.11499999999999999,0.284,17.550296933368287,5.0,33.0,1.687087818295302,10-day,EpiFilter,Marginalised
23,NaN,20,0.5543221395949919,0.38,0.76,0.17931145756634406,0.114,0.279,15.646549967662654,5.0,30.0,2.8577098616382486,10-day,EpiFilter,Marginalised
24,NaN,19,0.6212804670368705,0.42,0.8500000000000001,0.17758668719699117,0.114,0.274,15.827147752442269,5.0,29.0,2.261247443312544,10-day,EpiFilter,Marginalised
25,NaN,18,0.6811886381444654,0.45999999999999996,0.94,0.1758638998518844,0.114,0.269,15.428718566154565,5.0,28.0,1.9729763470983732,10-day,EpiFilter,Marginalised
26,NaN,17,0.730214547245174,0.5,1.01,0.17390492728111123,0.113,0.264,15.081904522507578,5.0,28.0,1.7044281507524328,10-day,EpiFilter,Marginalised
27,NaN,17,0.7865798665638333,0.54,1.08,0.17228247659428453,0.113,0.259,14.891101612184162,5.0,27.0,1.744028261935896,10-day,EpiFilter,Marginalised
28,NaN,18,0.8625607297431959,0.6,1.18,0.17138402025430072,0.113,0.256,15.198915955692772,6.0,27.0,2.01177993466057,10-day,EpiFilter,Marginalised
29,NaN,19,0.9432442417281408,0.66,1.28,0.17076092864701084,0.114,0.253,16.082709849905633,6.0,29.0,2.0761496903452086,10-day,EpiFilter,Marginalised
30,NaN,19,0.995992290304194,0.7,1.34,0.1694009773930301,0.113,0.25,17.165100996726988,7.0,30.0,1.702752333309717,10-day,EpiFilter,Marginalised
31,NaN,19,1.0294462966961817,0.73,1.38,0.16759244362537984,0.113,0.246,17.89828973072347,7.0,31.0,1.537502172307845,10-day,EpiFilter,Marginalised
32,NaN,17,0.9924380751568844,0.6900000000000001,1.34,0.16507772359827882,0.11199999999999999,0.241,18.491592036782095,8.0,32.0,1.4711354408941333,10-day,EpiFilter,Marginalised
33,NaN,17,0.9711279589258675,0.67,1.31,0.16285730735519874,0.11,0.23700000000000002,17.979179193449642,8.0,31.0,1.3990097356560525,10-day,EpiFilter,Marginalised
34,NaN,17,0.9574278408719195,0.66,1.29,0.16077505648007667,0.109,0.233,17.720003118089714,7.0,30.0,1.3708626568010978,10-day,EpiFilter,Marginalised
35,NaN,17,0.9508757776506782,0.66,1.28,0.15879162419329956,0.108,0.22899999999999998,17.457021014286056,7.0,30.0,1.3480031419346021,10-day,EpiFilter,Marginalised
36,NaN,18,0.9783060977064871,0.6900000000000001,1.31,0.1569677579555313,0.108,0.226,17.155672460392175,7.0,30.0,1.436498211615016,10-day,EpiFilter,Marginalised
37,NaN,17,0.9732790411985375,0.6799999999999999,1.31,0.15516004038445566,0.107,0.222,17.37121756361121,7.0,30.0,1.3243723938235066,10-day,EpiFilter,Marginalised
38,NaN,15,0.9238898930819562,0.63,1.25,0.1535355261797952,0.10600000000000001,0.219,17.03695563927877,7.0,29.0,1.4963839456444923,10-day,EpiFilter,Marginalised
39,NaN,18,0.9821750175025084,0.6900000000000001,1.32,0.15196465794473962,0.105,0.217,15.988112396747653,6.0,28.0,1.6745220765784818,10-day,EpiFilter,Marginalised
40,NaN,19,1.0427768080482802,0.7400000000000001,1.39,0.15084593378121552,0.104,0.214,16.833231256191457,7.0,29.0,1.7437886343742968,10-day,EpiFilter,Marginalised
41,NaN,18,1.0518600250914643,0.75,1.4,0.14938450171389112,0.104,0.21200000000000002,17.788677601089606,8.0,30.0,1.3422462800903476,10-day,EpiFilter,Marginalised
42,NaN,20,1.107863966242353,0.7999999999999999,1.46,0.14833726644273076,0.10300000000000001,0.21,17.9893166419033,8.0,30.0,1.7193192177983774,10-day,EpiFilter,Marginalised
43,NaN,22,1.1837487518106353,0.87,1.5499999999999998,0.1477101955868074,0.10300000000000001,0.208,19.16853088867031,9.0,32.0,2.0471678013604206,10-day,EpiFilter,Marginalised
