k,p,simulation,model,TrueParam,iter
15,2.1018524886100065e-191,Sinusoidal,EpiEstim,50,7
16,4.93022640404225e-188,Sinusoidal,EpiEstim,50,7
17,8.769773294579679e-181,Sinusoidal,EpiEstim,50,7
18,4.057215934541186e-171,Sinusoidal,EpiEstim,50,7
19,1.9586929914414948e-159,Sinusoidal,EpiEstim,50,7
20,2.9690744188801014e-147,Sinusoidal,EpiEstim,50,7
21,1.7889971409607487e-135,Sinusoidal,EpiEstim,50,7
22,8.137323895334281e-125,Sinusoidal,EpiEstim,50,7
23,8.97765790938018e-116,Sinusoidal,EpiEstim,50,7
24,5.9328293168240275e-109,Sinusoidal,EpiEstim,50,7
25,3.7843285944641564e-105,Sinusoidal,EpiEstim,50,7
26,2.7431546752627353e-103,Sinusoidal,EpiEstim,50,7
27,4.3321392549527264e-104,Sinusoidal,EpiEstim,50,7
28,1.1644909321492638e-106,Sinusoidal,EpiEstim,50,7
29,1.2121523018148817e-110,Sinusoidal,EpiEstim,50,7
30,1.4394066121223565e-115,Sinusoidal,EpiEstim,50,7
1,9.727482285633834e-88,Sinusoidal,EpiEstim,100,7
2,1.0,Sinusoidal,EpiEstim,100,7
3,1.886366656516587e-20,Sinusoidal,EpiEstim,100,7
4,9.42910621050823e-53,Sinusoidal,EpiEstim,100,7
5,2.6154499322137802e-92,Sinusoidal,EpiEstim,100,7
6,6.056858260185371e-138,Sinusoidal,EpiEstim,100,7
7,8.60855474760424e-185,Sinusoidal,EpiEstim,100,7
8,2.4952611179959577e-232,Sinusoidal,EpiEstim,100,7
9,7.804280101629242e-277,Sinusoidal,EpiEstim,100,7
10,2.55357533e-316,Sinusoidal,EpiEstim,100,7
11,0.0,Sinusoidal,EpiEstim,100,7
12,0.0,Sinusoidal,EpiEstim,100,7
13,0.0,Sinusoidal,EpiEstim,100,7
14,0.0,Sinusoidal,EpiEstim,100,7
15,0.0,Sinusoidal,EpiEstim,100,7
16,0.0,Sinusoidal,EpiEstim,100,7
17,0.0,Sinusoidal,EpiEstim,100,7
18,0.0,Sinusoidal,EpiEstim,100,7
19,0.0,Sinusoidal,EpiEstim,100,7
20,2.08729599165e-313,Sinusoidal,EpiEstim,100,7
21,1.5610195762096088e-289,Sinusoidal,EpiEstim,100,7
22,1.4498171658682598e-267,Sinusoidal,EpiEstim,100,7
23,5.27130258107617e-249,Sinusoidal,EpiEstim,100,7
24,7.048151667331704e-235,Sinusoidal,EpiEstim,100,7
25,3.252795028034878e-225,Sinusoidal,EpiEstim,100,7
26,5.941797506433826e-221,Sinusoidal,EpiEstim,100,7
27,2.43954346959922e-221,Sinusoidal,EpiEstim,100,7
28,1.2321125277852895e-225,Sinusoidal,EpiEstim,100,7
29,4.5038967820528925e-233,Sinusoidal,EpiEstim,100,7
30,3.8791048253919577e-243,Sinusoidal,EpiEstim,100,7
1,5.6990140966849185e-84,Sinusoidal,EpiEstim,200,7
2,1.0,Sinusoidal,EpiEstim,200,7
3,7.094358585766942e-44,Sinusoidal,EpiEstim,200,7
4,1.3744665638518467e-111,Sinusoidal,EpiEstim,200,7
5,1.328151038074042e-193,Sinusoidal,EpiEstim,200,7
6,1.3130268086933602e-287,Sinusoidal,EpiEstim,200,7
7,0.0,Sinusoidal,EpiEstim,200,7
8,0.0,Sinusoidal,EpiEstim,200,7
9,0.0,Sinusoidal,EpiEstim,200,7
10,0.0,Sinusoidal,EpiEstim,200,7
11,0.0,Sinusoidal,EpiEstim,200,7
12,0.0,Sinusoidal,EpiEstim,200,7
13,0.0,Sinusoidal,EpiEstim,200,7
14,0.0,Sinusoidal,EpiEstim,200,7
15,0.0,Sinusoidal,EpiEstim,200,7
16,0.0,Sinusoidal,EpiEstim,200,7
17,0.0,Sinusoidal,EpiEstim,200,7
18,0.0,Sinusoidal,EpiEstim,200,7
19,0.0,Sinusoidal,EpiEstim,200,7
20,0.0,Sinusoidal,EpiEstim,200,7
21,0.0,Sinusoidal,EpiEstim,200,7
22,0.0,Sinusoidal,EpiEstim,200,7
23,0.0,Sinusoidal,EpiEstim,200,7
24,0.0,Sinusoidal,EpiEstim,200,7
25,0.0,Sinusoidal,EpiEstim,200,7
26,0.0,Sinusoidal,EpiEstim,200,7
27,0.0,Sinusoidal,EpiEstim,200,7
28,0.0,Sinusoidal,EpiEstim,200,7
29,0.0,Sinusoidal,EpiEstim,200,7
30,0.0,Sinusoidal,EpiEstim,200,7
1,5.883189575496333e-79,Sinusoidal,EpiEstim,400,7
2,1.0,Sinusoidal,EpiEstim,400,7
3,8.389214088071995e-95,Sinusoidal,EpiEstim,400,7
4,1.4826419589934028e-232,Sinusoidal,EpiEstim,400,7
5,0.0,Sinusoidal,EpiEstim,400,7
6,0.0,Sinusoidal,EpiEstim,400,7
7,0.0,Sinusoidal,EpiEstim,400,7
8,0.0,Sinusoidal,EpiEstim,400,7
9,0.0,Sinusoidal,EpiEstim,400,7
10,0.0,Sinusoidal,EpiEstim,400,7
11,0.0,Sinusoidal,EpiEstim,400,7
12,0.0,Sinusoidal,EpiEstim,400,7
13,0.0,Sinusoidal,EpiEstim,400,7
14,0.0,Sinusoidal,EpiEstim,400,7
15,0.0,Sinusoidal,EpiEstim,400,7
16,0.0,Sinusoidal,EpiEstim,400,7
17,0.0,Sinusoidal,EpiEstim,400,7
18,0.0,Sinusoidal,EpiEstim,400,7
19,0.0,Sinusoidal,EpiEstim,400,7
20,0.0,Sinusoidal,EpiEstim,400,7
21,0.0,Sinusoidal,EpiEstim,400,7
22,0.0,Sinusoidal,EpiEstim,400,7
23,0.0,Sinusoidal,EpiEstim,400,7
24,0.0,Sinusoidal,EpiEstim,400,7
25,0.0,Sinusoidal,EpiEstim,400,7
26,0.0,Sinusoidal,EpiEstim,400,7
27,0.0,Sinusoidal,EpiEstim,400,7
28,0.0,Sinusoidal,EpiEstim,400,7
29,0.0,Sinusoidal,EpiEstim,400,7
30,0.0,Sinusoidal,EpiEstim,400,7
1,1.7264904348064176e-41,Sinusoidal,EpiEstim,800,7
2,1.0,Sinusoidal,EpiEstim,800,7
3,6.5602925188756195e-177,Sinusoidal,EpiEstim,800,7
4,0.0,Sinusoidal,EpiEstim,800,7
5,0.0,Sinusoidal,EpiEstim,800,7
6,0.0,Sinusoidal,EpiEstim,800,7
7,0.0,Sinusoidal,EpiEstim,800,7
8,0.0,Sinusoidal,EpiEstim,800,7
9,0.0,Sinusoidal,EpiEstim,800,7
10,0.0,Sinusoidal,EpiEstim,800,7
11,0.0,Sinusoidal,EpiEstim,800,7
12,0.0,Sinusoidal,EpiEstim,800,7
13,0.0,Sinusoidal,EpiEstim,800,7
14,0.0,Sinusoidal,EpiEstim,800,7
15,0.0,Sinusoidal,EpiEstim,800,7
16,0.0,Sinusoidal,EpiEstim,800,7
17,0.0,Sinusoidal,EpiEstim,800,7
18,0.0,Sinusoidal,EpiEstim,800,7
19,0.0,Sinusoidal,EpiEstim,800,7
20,0.0,Sinusoidal,EpiEstim,800,7
21,0.0,Sinusoidal,EpiEstim,800,7
22,0.0,Sinusoidal,EpiEstim,800,7
23,0.0,Sinusoidal,EpiEstim,800,7
24,0.0,Sinusoidal,EpiEstim,800,7
25,0.0,Sinusoidal,EpiEstim,800,7
26,0.0,Sinusoidal,EpiEstim,800,7
27,0.0,Sinusoidal,EpiEstim,800,7
28,0.0,Sinusoidal,EpiEstim,800,7
29,0.0,Sinusoidal,EpiEstim,800,7
30,0.0,Sinusoidal,EpiEstim,800,7
1,1.0,Sinusoidal,EpiEstim,1600,7
2,1.1988291304043817e-44,Sinusoidal,EpiEstim,1600,7
3,0.0,Sinusoidal,EpiEstim,1600,7
4,0.0,Sinusoidal,EpiEstim,1600,7
5,0.0,Sinusoidal,EpiEstim,1600,7
6,0.0,Sinusoidal,EpiEstim,1600,7
7,0.0,Sinusoidal,EpiEstim,1600,7
8,0.0,Sinusoidal,EpiEstim,1600,7
9,0.0,Sinusoidal,EpiEstim,1600,7
10,0.0,Sinusoidal,EpiEstim,1600,7
11,0.0,Sinusoidal,EpiEstim,1600,7
12,0.0,Sinusoidal,EpiEstim,1600,7
13,0.0,Sinusoidal,EpiEstim,1600,7
14,0.0,Sinusoidal,EpiEstim,1600,7
15,0.0,Sinusoidal,EpiEstim,1600,7
16,0.0,Sinusoidal,EpiEstim,1600,7
17,0.0,Sinusoidal,EpiEstim,1600,7
18,0.0,Sinusoidal,EpiEstim,1600,7
19,0.0,Sinusoidal,EpiEstim,1600,7
20,0.0,Sinusoidal,EpiEstim,1600,7
21,0.0,Sinusoidal,EpiEstim,1600,7
22,0.0,Sinusoidal,EpiEstim,1600,7
23,0.0,Sinusoidal,EpiEstim,1600,7
24,0.0,Sinusoidal,EpiEstim,1600,7
25,0.0,Sinusoidal,EpiEstim,1600,7
26,0.0,Sinusoidal,EpiEstim,1600,7
27,0.0,Sinusoidal,EpiEstim,1600,7
28,0.0,Sinusoidal,EpiEstim,1600,7
29,0.0,Sinusoidal,EpiEstim,1600,7
30,0.0,Sinusoidal,EpiEstim,1600,7
1,1.0,Sinusoidal,EpiEstim,3200,7
2,4.8326252912773664e-239,Sinusoidal,EpiEstim,3200,7
3,0.0,Sinusoidal,EpiEstim,3200,7
4,0.0,Sinusoidal,EpiEstim,3200,7
5,0.0,Sinusoidal,EpiEstim,3200,7
6,0.0,Sinusoidal,EpiEstim,3200,7
7,0.0,Sinusoidal,EpiEstim,3200,7
8,0.0,Sinusoidal,EpiEstim,3200,7
9,0.0,Sinusoidal,EpiEstim,3200,7
10,0.0,Sinusoidal,EpiEstim,3200,7
11,0.0,Sinusoidal,EpiEstim,3200,7
12,0.0,Sinusoidal,EpiEstim,3200,7
13,0.0,Sinusoidal,EpiEstim,3200,7
14,0.0,Sinusoidal,EpiEstim,3200,7
15,0.0,Sinusoidal,EpiEstim,3200,7
16,0.0,Sinusoidal,EpiEstim,3200,7
17,0.0,Sinusoidal,EpiEstim,3200,7
18,0.0,Sinusoidal,EpiEstim,3200,7
19,0.0,Sinusoidal,EpiEstim,3200,7
20,0.0,Sinusoidal,EpiEstim,3200,7
21,0.0,Sinusoidal,EpiEstim,3200,7
22,0.0,Sinusoidal,EpiEstim,3200,7
23,0.0,Sinusoidal,EpiEstim,3200,7
24,0.0,Sinusoidal,EpiEstim,3200,7
25,0.0,Sinusoidal,EpiEstim,3200,7
26,0.0,Sinusoidal,EpiEstim,3200,7
27,0.0,Sinusoidal,EpiEstim,3200,7
28,0.0,Sinusoidal,EpiEstim,3200,7
29,0.0,Sinusoidal,EpiEstim,3200,7
30,0.0,Sinusoidal,EpiEstim,3200,7
1,1.2068170919868711e-65,Sinusoidal,EpiEstim,25,8
2,0.9714989149589506,Sinusoidal,EpiEstim,25,8
3,0.028501064829427283,Sinusoidal,EpiEstim,25,8
4,2.0211621952677978e-8,Sinusoidal,EpiEstim,25,8
5,7.021961149312497e-20,Sinusoidal,EpiEstim,25,8
6,2.2581489038134254e-30,Sinusoidal,EpiEstim,25,8
7,6.022939239026692e-43,Sinusoidal,EpiEstim,25,8
8,3.2291518060168857e-55,Sinusoidal,EpiEstim,25,8
9,6.471155850899149e-67,Sinusoidal,EpiEstim,25,8
10,2.8734323543325884e-77,Sinusoidal,EpiEstim,25,8
11,4.4350125473403437e-85,Sinusoidal,EpiEstim,25,8
12,1.8996022822161157e-91,Sinusoidal,EpiEstim,25,8
13,3.0915878003700755e-95,Sinusoidal,EpiEstim,25,8
14,6.152585019667131e-97,Sinusoidal,EpiEstim,25,8
15,1.56407872223393e-96,Sinusoidal,EpiEstim,25,8
16,1.7924084919364993e-94,Sinusoidal,EpiEstim,25,8
17,9.037306769410079e-91,Sinusoidal,EpiEstim,25,8
18,7.049935028237488e-85,Sinusoidal,EpiEstim,25,8
19,9.501642777218645e-79,Sinusoidal,EpiEstim,25,8
20,6.436890413271392e-72,Sinusoidal,EpiEstim,25,8
21,6.104068647418659e-65,Sinusoidal,EpiEstim,25,8
22,1.632470194488393e-59,Sinusoidal,EpiEstim,25,8
23,6.966510231842031e-55,Sinusoidal,EpiEstim,25,8
24,1.7293643365853696e-51,Sinusoidal,EpiEstim,25,8
25,1.9189407744658993e-49,Sinusoidal,EpiEstim,25,8
26,1.1013009540619429e-48,Sinusoidal,EpiEstim,25,8
27,1.3801803446271261e-49,Sinusoidal,EpiEstim,25,8
28,3.918393988335412e-51,Sinusoidal,EpiEstim,25,8
29,1.3956286195375613e-53,Sinusoidal,EpiEstim,25,8
30,2.2636157991569467e-56,Sinusoidal,EpiEstim,25,8
1,1.3198467276637581e-70,Sinusoidal,EpiEstim,50,8
2,0.9999368144308569,Sinusoidal,EpiEstim,50,8
3,6.318556914096164e-5,Sinusoidal,EpiEstim,50,8
4,2.1669270428436716e-15,Sinusoidal,EpiEstim,50,8
5,3.5544268854748495e-30,Sinusoidal,EpiEstim,50,8
6,2.106783175460892e-47,Sinusoidal,EpiEstim,50,8
7,6.65788341272022e-65,Sinusoidal,EpiEstim,50,8
8,6.383498582635597e-84,Sinusoidal,EpiEstim,50,8
9,3.3697126101529053e-102,Sinusoidal,EpiEstim,50,8
10,8.857760754073746e-118,Sinusoidal,EpiEstim,50,8
11,3.119577768523968e-132,Sinusoidal,EpiEstim,50,8
12,3.217639739002728e-142,Sinusoidal,EpiEstim,50,8
13,8.26444235032987e-149,Sinusoidal,EpiEstim,50,8
14,6.4718347548345265e-152,Sinusoidal,EpiEstim,50,8
15,8.94409298200556e-152,Sinusoidal,EpiEstim,50,8
16,2.4308156062236704e-148,Sinusoidal,EpiEstim,50,8
17,4.284724054431065e-143,Sinusoidal,EpiEstim,50,8
18,4.9567933314839416e-135,Sinusoidal,EpiEstim,50,8
19,2.602663981186626e-125,Sinusoidal,EpiEstim,50,8
20,5.407002699784793e-115,Sinusoidal,EpiEstim,50,8
21,1.27969391218922e-105,Sinusoidal,EpiEstim,50,8
22,7.311996946221609e-97,Sinusoidal,EpiEstim,50,8
23,6.898812047039367e-90,Sinusoidal,EpiEstim,50,8
24,5.02690604707463e-84,Sinusoidal,EpiEstim,50,8
25,2.977726055048913e-80,Sinusoidal,EpiEstim,50,8
26,2.4729305950853887e-78,Sinusoidal,EpiEstim,50,8
27,2.7838603803339497e-78,Sinusoidal,EpiEstim,50,8
28,1.9490190380787928e-80,Sinusoidal,EpiEstim,50,8
29,5.294646923805022e-84,Sinusoidal,EpiEstim,50,8
30,3.72667356628184e-88,Sinusoidal,EpiEstim,50,8
1,6.797115756120025e-90,Sinusoidal,EpiEstim,100,8
2,1.0,Sinusoidal,EpiEstim,100,8
3,1.34359625240569e-18,Sinusoidal,EpiEstim,100,8
4,1.40472458158858e-50,Sinusoidal,EpiEstim,100,8
5,3.606963743998769e-92,Sinusoidal,EpiEstim,100,8
6,5.762928464322303e-139,Sinusoidal,EpiEstim,100,8
7,3.509921682723667e-188,Sinusoidal,EpiEstim,100,8
8,6.009278058446765e-236,Sinusoidal,EpiEstim,100,8
9,2.7780671657087795e-280,Sinusoidal,EpiEstim,100,8
10,7.192e-320,Sinusoidal,EpiEstim,100,8
11,0.0,Sinusoidal,EpiEstim,100,8
12,0.0,Sinusoidal,EpiEstim,100,8
13,0.0,Sinusoidal,EpiEstim,100,8
14,0.0,Sinusoidal,EpiEstim,100,8
15,0.0,Sinusoidal,EpiEstim,100,8
16,0.0,Sinusoidal,EpiEstim,100,8
17,0.0,Sinusoidal,EpiEstim,100,8
18,0.0,Sinusoidal,EpiEstim,100,8
19,0.0,Sinusoidal,EpiEstim,100,8
20,3.0573485675e-314,Sinusoidal,EpiEstim,100,8
21,1.5229520576016732e-289,Sinusoidal,EpiEstim,100,8
22,8.831888782008455e-267,Sinusoidal,EpiEstim,100,8
23,5.099703589536542e-248,Sinusoidal,EpiEstim,100,8
24,9.446140219681819e-234,Sinusoidal,EpiEstim,100,8
25,1.7842816116671953e-224,Sinusoidal,EpiEstim,100,8
26,3.909447904451053e-220,Sinusoidal,EpiEstim,100,8
27,1.4581389593443179e-220,Sinusoidal,EpiEstim,100,8
28,1.2971382739515872e-225,Sinusoidal,EpiEstim,100,8
29,9.92390488606878e-234,Sinusoidal,EpiEstim,100,8
30,2.468359122688973e-244,Sinusoidal,EpiEstim,100,8
1,1.0110400352755445e-87,Sinusoidal,EpiEstim,200,8
2,1.0,Sinusoidal,EpiEstim,200,8
3,4.5848307066756826e-36,Sinusoidal,EpiEstim,200,8
4,1.979320034308347e-91,Sinusoidal,EpiEstim,200,8
5,1.1251502036134339e-161,Sinusoidal,EpiEstim,200,8
6,5.6386387880031625e-242,Sinusoidal,EpiEstim,200,8
7,0.0,Sinusoidal,EpiEstim,200,8
8,0.0,Sinusoidal,EpiEstim,200,8
9,0.0,Sinusoidal,EpiEstim,200,8
10,0.0,Sinusoidal,EpiEstim,200,8
11,0.0,Sinusoidal,EpiEstim,200,8
12,0.0,Sinusoidal,EpiEstim,200,8
13,0.0,Sinusoidal,EpiEstim,200,8
14,0.0,Sinusoidal,EpiEstim,200,8
15,0.0,Sinusoidal,EpiEstim,200,8
16,0.0,Sinusoidal,EpiEstim,200,8
17,0.0,Sinusoidal,EpiEstim,200,8
18,0.0,Sinusoidal,EpiEstim,200,8
19,0.0,Sinusoidal,EpiEstim,200,8
20,0.0,Sinusoidal,EpiEstim,200,8
21,0.0,Sinusoidal,EpiEstim,200,8
22,0.0,Sinusoidal,EpiEstim,200,8
23,0.0,Sinusoidal,EpiEstim,200,8
24,0.0,Sinusoidal,EpiEstim,200,8
25,0.0,Sinusoidal,EpiEstim,200,8
26,0.0,Sinusoidal,EpiEstim,200,8
27,0.0,Sinusoidal,EpiEstim,200,8
28,0.0,Sinusoidal,EpiEstim,200,8
29,0.0,Sinusoidal,EpiEstim,200,8
30,0.0,Sinusoidal,EpiEstim,200,8
1,5.614775456474382e-69,Sinusoidal,EpiEstim,400,8
2,1.0,Sinusoidal,EpiEstim,400,8
3,9.103498112208561e-104,Sinusoidal,EpiEstim,400,8
4,7.192763804384941e-254,Sinusoidal,EpiEstim,400,8
5,0.0,Sinusoidal,EpiEstim,400,8
6,0.0,Sinusoidal,EpiEstim,400,8
7,0.0,Sinusoidal,EpiEstim,400,8
8,0.0,Sinusoidal,EpiEstim,400,8
9,0.0,Sinusoidal,EpiEstim,400,8
10,0.0,Sinusoidal,EpiEstim,400,8
11,0.0,Sinusoidal,EpiEstim,400,8
12,0.0,Sinusoidal,EpiEstim,400,8
13,0.0,Sinusoidal,EpiEstim,400,8
14,0.0,Sinusoidal,EpiEstim,400,8
15,0.0,Sinusoidal,EpiEstim,400,8
16,0.0,Sinusoidal,EpiEstim,400,8
17,0.0,Sinusoidal,EpiEstim,400,8
18,0.0,Sinusoidal,EpiEstim,400,8
19,0.0,Sinusoidal,EpiEstim,400,8
20,0.0,Sinusoidal,EpiEstim,400,8
21,0.0,Sinusoidal,EpiEstim,400,8
22,0.0,Sinusoidal,EpiEstim,400,8
23,0.0,Sinusoidal,EpiEstim,400,8
24,0.0,Sinusoidal,EpiEstim,400,8
25,0.0,Sinusoidal,EpiEstim,400,8
26,0.0,Sinusoidal,EpiEstim,400,8
27,0.0,Sinusoidal,EpiEstim,400,8
28,0.0,Sinusoidal,EpiEstim,400,8
29,0.0,Sinusoidal,EpiEstim,400,8
30,0.0,Sinusoidal,EpiEstim,400,8
1,1.5560032993471683e-30,Sinusoidal,EpiEstim,800,8
2,1.0,Sinusoidal,EpiEstim,800,8
3,7.057959753024907e-187,Sinusoidal,EpiEstim,800,8
4,0.0,Sinusoidal,EpiEstim,800,8
5,0.0,Sinusoidal,EpiEstim,800,8
6,0.0,Sinusoidal,EpiEstim,800,8
7,0.0,Sinusoidal,EpiEstim,800,8
8,0.0,Sinusoidal,EpiEstim,800,8
9,0.0,Sinusoidal,EpiEstim,800,8
10,0.0,Sinusoidal,EpiEstim,800,8
11,0.0,Sinusoidal,EpiEstim,800,8
12,0.0,Sinusoidal,EpiEstim,800,8
13,0.0,Sinusoidal,EpiEstim,800,8
14,0.0,Sinusoidal,EpiEstim,800,8
15,0.0,Sinusoidal,EpiEstim,800,8
16,0.0,Sinusoidal,EpiEstim,800,8
17,0.0,Sinusoidal,EpiEstim,800,8
18,0.0,Sinusoidal,EpiEstim,800,8
19,0.0,Sinusoidal,EpiEstim,800,8
20,0.0,Sinusoidal,EpiEstim,800,8
21,0.0,Sinusoidal,EpiEstim,800,8
22,0.0,Sinusoidal,EpiEstim,800,8
23,0.0,Sinusoidal,EpiEstim,800,8
24,0.0,Sinusoidal,EpiEstim,800,8
25,0.0,Sinusoidal,EpiEstim,800,8
26,0.0,Sinusoidal,EpiEstim,800,8
27,0.0,Sinusoidal,EpiEstim,800,8
28,0.0,Sinusoidal,EpiEstim,800,8
29,0.0,Sinusoidal,EpiEstim,800,8
30,0.0,Sinusoidal,EpiEstim,800,8
1,1.0,Sinusoidal,EpiEstim,1600,8
2,2.382129822313426e-65,Sinusoidal,EpiEstim,1600,8
3,0.0,Sinusoidal,EpiEstim,1600,8
4,0.0,Sinusoidal,EpiEstim,1600,8
5,0.0,Sinusoidal,EpiEstim,1600,8
6,0.0,Sinusoidal,EpiEstim,1600,8
7,0.0,Sinusoidal,EpiEstim,1600,8
8,0.0,Sinusoidal,EpiEstim,1600,8
9,0.0,Sinusoidal,EpiEstim,1600,8
10,0.0,Sinusoidal,EpiEstim,1600,8
11,0.0,Sinusoidal,EpiEstim,1600,8
12,0.0,Sinusoidal,EpiEstim,1600,8
13,0.0,Sinusoidal,EpiEstim,1600,8
14,0.0,Sinusoidal,EpiEstim,1600,8
15,0.0,Sinusoidal,EpiEstim,1600,8
16,0.0,Sinusoidal,EpiEstim,1600,8
17,0.0,Sinusoidal,EpiEstim,1600,8
18,0.0,Sinusoidal,EpiEstim,1600,8
19,0.0,Sinusoidal,EpiEstim,1600,8
20,0.0,Sinusoidal,EpiEstim,1600,8
21,0.0,Sinusoidal,EpiEstim,1600,8
22,0.0,Sinusoidal,EpiEstim,1600,8
23,0.0,Sinusoidal,EpiEstim,1600,8
24,0.0,Sinusoidal,EpiEstim,1600,8
25,0.0,Sinusoidal,EpiEstim,1600,8
26,0.0,Sinusoidal,EpiEstim,1600,8
27,0.0,Sinusoidal,EpiEstim,1600,8
28,0.0,Sinusoidal,EpiEstim,1600,8
29,0.0,Sinusoidal,EpiEstim,1600,8
30,0.0,Sinusoidal,EpiEstim,1600,8
1,1.0,Sinusoidal,EpiEstim,3200,8
2,4.393552334220444e-248,Sinusoidal,EpiEstim,3200,8
3,0.0,Sinusoidal,EpiEstim,3200,8
4,0.0,Sinusoidal,EpiEstim,3200,8
5,0.0,Sinusoidal,EpiEstim,3200,8
6,0.0,Sinusoidal,EpiEstim,3200,8
7,0.0,Sinusoidal,EpiEstim,3200,8
8,0.0,Sinusoidal,EpiEstim,3200,8
9,0.0,Sinusoidal,EpiEstim,3200,8
10,0.0,Sinusoidal,EpiEstim,3200,8
11,0.0,Sinusoidal,EpiEstim,3200,8
12,0.0,Sinusoidal,EpiEstim,3200,8
13,0.0,Sinusoidal,EpiEstim,3200,8
14,0.0,Sinusoidal,EpiEstim,3200,8
15,0.0,Sinusoidal,EpiEstim,3200,8
16,0.0,Sinusoidal,EpiEstim,3200,8
17,0.0,Sinusoidal,EpiEstim,3200,8
18,0.0,Sinusoidal,EpiEstim,3200,8
19,0.0,Sinusoidal,EpiEstim,3200,8
20,0.0,Sinusoidal,EpiEstim,3200,8
21,0.0,Sinusoidal,EpiEstim,3200,8
22,0.0,Sinusoidal,EpiEstim,3200,8
23,0.0,Sinusoidal,EpiEstim,3200,8
24,0.0,Sinusoidal,EpiEstim,3200,8
25,0.0,Sinusoidal,EpiEstim,3200,8
26,0.0,Sinusoidal,EpiEstim,3200,8
27,0.0,Sinusoidal,EpiEstim,3200,8
28,0.0,Sinusoidal,EpiEstim,3200,8
29,0.0,Sinusoidal,EpiEstim,3200,8
30,0.0,Sinusoidal,EpiEstim,3200,8
1,5.176785302986666e-61,Sinusoidal,EpiEstim,25,9
2,0.03140225917394841,Sinusoidal,EpiEstim,25,9
3,0.9683143857307044,Sinusoidal,EpiEstim,25,9
4,0.00028335509500689005,Sinusoidal,EpiEstim,25,9
5,3.4025789999410347e-13,Sinusoidal,EpiEstim,25,9
6,2.120291008598068e-20,Sinusoidal,EpiEstim,25,9
7,1.158018549896119e-28,Sinusoidal,EpiEstim,25,9
8,4.181303665058529e-38,Sinusoidal,EpiEstim,25,9
9,1.4650207573751202e-46,Sinusoidal,EpiEstim,25,9
10,4.3295004521778855e-55,Sinusoidal,EpiEstim,25,9
11,2.5121321907466187e-62,Sinusoidal,EpiEstim,25,9
12,2.50421986185373e-67,Sinusoidal,EpiEstim,25,9
13,3.5614644844391627e-71,Sinusoidal,EpiEstim,25,9
14,8.148025863240431e-73,Sinusoidal,EpiEstim,25,9
15,7.49836227644424e-73,Sinusoidal,EpiEstim,25,9
16,1.2455812799808536e-71,Sinusoidal,EpiEstim,25,9
17,6.662413290546663e-69,Sinusoidal,EpiEstim,25,9
18,6.080986910231815e-65,Sinusoidal,EpiEstim,25,9
19,1.54707879060922e-60,Sinusoidal,EpiEstim,25,9
20,2.0271583192914733e-55,Sinusoidal,EpiEstim,25,9
21,1.1882434069828042e-50,Sinusoidal,EpiEstim,25,9
22,2.2800670777618075e-46,Sinusoidal,EpiEstim,25,9
23,8.156573056073298e-43,Sinusoidal,EpiEstim,25,9
24,6.255386699080513e-40,Sinusoidal,EpiEstim,25,9
25,9.182396139869421e-38,Sinusoidal,EpiEstim,25,9
26,6.200724062052625e-37,Sinusoidal,EpiEstim,25,9
27,4.9051705850925645e-37,Sinusoidal,EpiEstim,25,9
28,8.254680551703879e-38,Sinusoidal,EpiEstim,25,9
29,2.1687008764114978e-39,Sinusoidal,EpiEstim,25,9
30,2.8309294215233537e-41,Sinusoidal,EpiEstim,25,9
1,8.498515910213816e-76,Sinusoidal,EpiEstim,50,9
2,0.9999142308586242,Sinusoidal,EpiEstim,50,9
3,8.57691413756957e-5,Sinusoidal,EpiEstim,50,9
4,1.5494431003133984e-19,Sinusoidal,EpiEstim,50,9
5,1.5316199758487284e-37,Sinusoidal,EpiEstim,50,9
6,1.2237656342313899e-59,Sinusoidal,EpiEstim,50,9
7,1.6352405973959332e-83,Sinusoidal,EpiEstim,50,9
8,8.044133444249756e-107,Sinusoidal,EpiEstim,50,9
9,1.449673878941046e-128,Sinusoidal,EpiEstim,50,9
10,1.264719664249568e-148,Sinusoidal,EpiEstim,50,9
11,6.36615507951019e-165,Sinusoidal,EpiEstim,50,9
12,5.336609079608885e-177,Sinusoidal,EpiEstim,50,9
13,2.100377209189731e-185,Sinusoidal,EpiEstim,50,9
14,2.6470459767598818e-188,Sinusoidal,EpiEstim,50,9
15,1.985453642859943e-187,Sinusoidal,EpiEstim,50,9
16,2.307488176090167e-182,Sinusoidal,EpiEstim,50,9
17,1.0965912082541065e-174,Sinusoidal,EpiEstim,50,9
18,3.583615789117929e-164,Sinusoidal,EpiEstim,50,9
19,4.007158384586551e-152,Sinusoidal,EpiEstim,50,9
20,1.2712932547199815e-139,Sinusoidal,EpiEstim,50,9
21,5.518837935057046e-128,Sinusoidal,EpiEstim,50,9
22,2.4627914725194866e-117,Sinusoidal,EpiEstim,50,9
23,1.527403218178127e-108,Sinusoidal,EpiEstim,50,9
24,9.95021496750098e-102,Sinusoidal,EpiEstim,50,9
25,5.458670808733631e-98,Sinusoidal,EpiEstim,50,9
26,1.6102150039325068e-96,Sinusoidal,EpiEstim,50,9
27,1.1223619071181161e-97,Sinusoidal,EpiEstim,50,9
28,8.509581953283506e-101,Sinusoidal,EpiEstim,50,9
29,1.344095698499434e-105,Sinusoidal,EpiEstim,50,9
