k,p,simulation,model,TrueParam,iter
20,1.0192982068004367e-120,Step change,EpiEstim,26,6
21,2.6362178538846656e-127,Step change,EpiEstim,26,6
22,7.588749014546615e-134,Step change,EpiEstim,26,6
23,3.377560226234825e-140,Step change,EpiEstim,26,6
24,7.680350144975945e-147,Step change,EpiEstim,26,6
25,8.939299795360599e-154,Step change,EpiEstim,26,6
26,1.03415633502706e-159,Step change,EpiEstim,26,6
27,1.0791618043934713e-165,Step change,EpiEstim,26,6
28,2.6157966799977875e-171,Step change,EpiEstim,26,6
29,2.993494086547514e-176,Step change,EpiEstim,26,6
30,2.5397669828922437e-180,Step change,EpiEstim,26,6
1,3.0634107396294696e-69,Step change,EpiEstim,21,6
2,1.0,Step change,EpiEstim,21,6
3,4.969826219133347e-19,Step change,EpiEstim,21,6
4,1.369348650502565e-31,Step change,EpiEstim,21,6
5,5.1383436534964966e-45,Step change,EpiEstim,21,6
6,2.269836484513305e-62,Step change,EpiEstim,21,6
7,9.053864902789097e-80,Step change,EpiEstim,21,6
8,7.271602490088987e-97,Step change,EpiEstim,21,6
9,4.549060136301799e-115,Step change,EpiEstim,21,6
10,1.1967504178314968e-132,Step change,EpiEstim,21,6
11,8.552742062955346e-149,Step change,EpiEstim,21,6
12,2.4275891496668607e-164,Step change,EpiEstim,21,6
13,2.02982597669844e-180,Step change,EpiEstim,21,6
14,1.8995722315659663e-195,Step change,EpiEstim,21,6
15,1.5326911098826606e-210,Step change,EpiEstim,21,6
16,2.615914578269155e-224,Step change,EpiEstim,21,6
17,6.131725871657472e-238,Step change,EpiEstim,21,6
18,5.555959091381774e-252,Step change,EpiEstim,21,6
19,1.083486768156602e-265,Step change,EpiEstim,21,6
20,3.1873963983218364e-278,Step change,EpiEstim,21,6
21,2.4354783160201612e-290,Step change,EpiEstim,21,6
22,1.4502761726529281e-301,Step change,EpiEstim,21,6
23,4.60677991081946e-310,Step change,EpiEstim,21,6
24,5.5831546e-316,Step change,EpiEstim,21,6
25,2.066e-320,Step change,EpiEstim,21,6
26,2.5e-323,Step change,EpiEstim,21,6
27,0.0,Step change,EpiEstim,21,6
28,5.0e-324,Step change,EpiEstim,21,6
29,5.4e-323,Step change,EpiEstim,21,6
30,3.1813e-320,Step change,EpiEstim,21,6
1,5.286410245975514e-56,Step change,EpiEstim,18,6
2,1.0,Step change,EpiEstim,18,6
3,8.923633365298529e-21,Step change,EpiEstim,18,6
4,7.48531871324014e-39,Step change,EpiEstim,18,6
5,1.120028325400185e-55,Step change,EpiEstim,18,6
6,1.19465480648091e-75,Step change,EpiEstim,18,6
7,1.2690215794871628e-95,Step change,EpiEstim,18,6
8,2.5870914244236683e-117,Step change,EpiEstim,18,6
9,9.019139909571058e-138,Step change,EpiEstim,18,6
10,1.3271227597789796e-161,Step change,EpiEstim,18,6
11,8.054115494630215e-188,Step change,EpiEstim,18,6
12,3.137702636447604e-212,Step change,EpiEstim,18,6
13,6.79862478158863e-235,Step change,EpiEstim,18,6
14,1.3903989888483206e-257,Step change,EpiEstim,18,6
15,1.18899214191362e-279,Step change,EpiEstim,18,6
16,6.456588830960394e-300,Step change,EpiEstim,18,6
17,1.2869e-319,Step change,EpiEstim,18,6
18,0.0,Step change,EpiEstim,18,6
19,0.0,Step change,EpiEstim,18,6
20,0.0,Step change,EpiEstim,18,6
21,0.0,Step change,EpiEstim,18,6
22,0.0,Step change,EpiEstim,18,6
23,0.0,Step change,EpiEstim,18,6
24,0.0,Step change,EpiEstim,18,6
25,0.0,Step change,EpiEstim,18,6
26,0.0,Step change,EpiEstim,18,6
27,0.0,Step change,EpiEstim,18,6
28,0.0,Step change,EpiEstim,18,6
29,0.0,Step change,EpiEstim,18,6
30,0.0,Step change,EpiEstim,18,6
1,1.2264220917448657e-41,Step change,EpiEstim,15,6
2,1.0,Step change,EpiEstim,15,6
3,8.04583082046986e-19,Step change,EpiEstim,15,6
4,2.5102076862762603e-46,Step change,EpiEstim,15,6
5,4.025925509750895e-71,Step change,EpiEstim,15,6
6,5.846656913483746e-101,Step change,EpiEstim,15,6
7,2.242970738975889e-126,Step change,EpiEstim,15,6
8,8.43905711423528e-154,Step change,EpiEstim,15,6
9,4.323782005129136e-179,Step change,EpiEstim,15,6
10,5.9376177888107105e-205,Step change,EpiEstim,15,6
11,5.255134207353929e-230,Step change,EpiEstim,15,6
12,3.310320554949448e-254,Step change,EpiEstim,15,6
13,3.4987762455799413e-278,Step change,EpiEstim,15,6
14,1.3900885926587989e-302,Step change,EpiEstim,15,6
15,0.0,Step change,EpiEstim,15,6
16,0.0,Step change,EpiEstim,15,6
17,0.0,Step change,EpiEstim,15,6
18,0.0,Step change,EpiEstim,15,6
19,0.0,Step change,EpiEstim,15,6
20,0.0,Step change,EpiEstim,15,6
21,0.0,Step change,EpiEstim,15,6
22,0.0,Step change,EpiEstim,15,6
23,0.0,Step change,EpiEstim,15,6
24,0.0,Step change,EpiEstim,15,6
25,0.0,Step change,EpiEstim,15,6
26,2.2e-320,Step change,EpiEstim,15,6
27,9.324750981527497e-306,Step change,EpiEstim,15,6
28,2.2500054392059485e-290,Step change,EpiEstim,15,6
29,1.0776681219686877e-274,Step change,EpiEstim,15,6
30,5.12502084645337e-260,Step change,EpiEstim,15,6
1,5.622446835336387e-51,Step change,EpiEstim,14,6
2,1.0,Step change,EpiEstim,14,6
3,3.170777492209404e-32,Step change,EpiEstim,14,6
4,5.833988244416949e-69,Step change,EpiEstim,14,6
5,1.5173222567918378e-100,Step change,EpiEstim,14,6
6,2.875043592965582e-135,Step change,EpiEstim,14,6
7,1.5623161690188684e-170,Step change,EpiEstim,14,6
8,6.0020609427261225e-202,Step change,EpiEstim,14,6
9,4.556195025517668e-230,Step change,EpiEstim,14,6
10,9.388589180480315e-259,Step change,EpiEstim,14,6
11,1.7128342094812406e-289,Step change,EpiEstim,14,6
12,4.4515e-319,Step change,EpiEstim,14,6
13,0.0,Step change,EpiEstim,14,6
14,0.0,Step change,EpiEstim,14,6
15,0.0,Step change,EpiEstim,14,6
16,0.0,Step change,EpiEstim,14,6
17,0.0,Step change,EpiEstim,14,6
18,0.0,Step change,EpiEstim,14,6
19,0.0,Step change,EpiEstim,14,6
20,0.0,Step change,EpiEstim,14,6
21,0.0,Step change,EpiEstim,14,6
22,0.0,Step change,EpiEstim,14,6
23,0.0,Step change,EpiEstim,14,6
24,0.0,Step change,EpiEstim,14,6
25,0.0,Step change,EpiEstim,14,6
26,0.0,Step change,EpiEstim,14,6
27,6.354e-320,Step change,EpiEstim,14,6
28,5.221901696562015e-303,Step change,EpiEstim,14,6
29,1.7260193718234573e-285,Step change,EpiEstim,14,6
30,2.6775286065617365e-272,Step change,EpiEstim,14,6
1,5.17921225330287e-32,Step change,EpiEstim,12,6
2,1.0,Step change,EpiEstim,12,6
3,5.476663356885219e-41,Step change,EpiEstim,12,6
4,1.4861051219839863e-82,Step change,EpiEstim,12,6
5,2.9654174026777694e-126,Step change,EpiEstim,12,6
6,7.755939671662821e-170,Step change,EpiEstim,12,6
7,3.8738491078465115e-213,Step change,EpiEstim,12,6
8,8.942825934106499e-256,Step change,EpiEstim,12,6
9,3.508698914712919e-297,Step change,EpiEstim,12,6
10,0.0,Step change,EpiEstim,12,6
11,0.0,Step change,EpiEstim,12,6
12,0.0,Step change,EpiEstim,12,6
13,0.0,Step change,EpiEstim,12,6
14,0.0,Step change,EpiEstim,12,6
15,0.0,Step change,EpiEstim,12,6
16,0.0,Step change,EpiEstim,12,6
17,0.0,Step change,EpiEstim,12,6
18,0.0,Step change,EpiEstim,12,6
19,0.0,Step change,EpiEstim,12,6
20,0.0,Step change,EpiEstim,12,6
21,0.0,Step change,EpiEstim,12,6
22,0.0,Step change,EpiEstim,12,6
23,0.0,Step change,EpiEstim,12,6
24,0.0,Step change,EpiEstim,12,6
25,6.386639138607574e-302,Step change,EpiEstim,12,6
26,1.574092332090946e-283,Step change,EpiEstim,12,6
27,9.478073757111445e-272,Step change,EpiEstim,12,6
28,2.891394527930632e-265,Step change,EpiEstim,12,6
29,1.3214237817793295e-263,Step change,EpiEstim,12,6
30,2.064771900782233e-265,Step change,EpiEstim,12,6
1,7.313716298663187e-18,Step change,EpiEstim,11,6
2,1.0,Step change,EpiEstim,11,6
3,8.497823386914781e-42,Step change,EpiEstim,11,6
4,1.7057109253189296e-91,Step change,EpiEstim,11,6
5,1.1827679151285223e-138,Step change,EpiEstim,11,6
6,1.5930313786811556e-184,Step change,EpiEstim,11,6
7,1.3966284174995665e-230,Step change,EpiEstim,11,6
8,4.21556803375235e-276,Step change,EpiEstim,11,6
9,9.2637e-320,Step change,EpiEstim,11,6
10,0.0,Step change,EpiEstim,11,6
11,0.0,Step change,EpiEstim,11,6
12,0.0,Step change,EpiEstim,11,6
13,0.0,Step change,EpiEstim,11,6
14,0.0,Step change,EpiEstim,11,6
15,0.0,Step change,EpiEstim,11,6
16,0.0,Step change,EpiEstim,11,6
17,0.0,Step change,EpiEstim,11,6
18,0.0,Step change,EpiEstim,11,6
19,0.0,Step change,EpiEstim,11,6
20,0.0,Step change,EpiEstim,11,6
21,0.0,Step change,EpiEstim,11,6
22,0.0,Step change,EpiEstim,11,6
23,8.501916556219238e-304,Step change,EpiEstim,11,6
24,3.648074258239844e-285,Step change,EpiEstim,11,6
25,2.1092685121290036e-273,Step change,EpiEstim,11,6
26,1.8875092940954736e-267,Step change,EpiEstim,11,6
27,1.4753313518223645e-265,Step change,EpiEstim,11,6
28,9.90393526944024e-268,Step change,EpiEstim,11,6
29,2.3248784704331316e-273,Step change,EpiEstim,11,6
30,3.99936752303795e-281,Step change,EpiEstim,11,6
1,0.8234310689835536,Step change,EpiEstim,10,6
2,0.17656893101644655,Step change,EpiEstim,10,6
3,5.3635807541048e-44,Step change,EpiEstim,10,6
4,2.3777179745919155e-98,Step change,EpiEstim,10,6
5,1.705487791439318e-158,Step change,EpiEstim,10,6
6,3.0035372854203163e-217,Step change,EpiEstim,10,6
7,5.649580533122619e-276,Step change,EpiEstim,10,6
8,0.0,Step change,EpiEstim,10,6
9,0.0,Step change,EpiEstim,10,6
10,0.0,Step change,EpiEstim,10,6
11,0.0,Step change,EpiEstim,10,6
12,0.0,Step change,EpiEstim,10,6
13,0.0,Step change,EpiEstim,10,6
14,0.0,Step change,EpiEstim,10,6
15,0.0,Step change,EpiEstim,10,6
16,0.0,Step change,EpiEstim,10,6
17,0.0,Step change,EpiEstim,10,6
18,0.0,Step change,EpiEstim,10,6
19,0.0,Step change,EpiEstim,10,6
20,0.0,Step change,EpiEstim,10,6
21,0.0,Step change,EpiEstim,10,6
22,6.1447691e-316,Step change,EpiEstim,10,6
23,1.7340161341943718e-299,Step change,EpiEstim,10,6
24,3.5885627043256626e-291,Step change,EpiEstim,10,6
25,2.3781054794165064e-290,Step change,EpiEstim,10,6
26,1.9704695879517845e-294,Step change,EpiEstim,10,6
27,3.0998964193735476e-303,Step change,EpiEstim,10,6
28,2.990600653e-315,Step change,EpiEstim,10,6
29,0.0,Step change,EpiEstim,10,6
30,0.0,Step change,EpiEstim,10,6
1,9.205175544185455e-73,Step change,EpiEstim,51,7
2,5.398707767886076e-12,Step change,EpiEstim,51,7
3,5.118067891420334e-6,Step change,EpiEstim,51,7
4,0.010269679262190027,Step change,EpiEstim,51,7
5,0.011786298021391953,Step change,EpiEstim,51,7
6,0.047262392823596164,Step change,EpiEstim,51,7
7,0.32297038963463676,Step change,EpiEstim,51,7
8,0.15702846757792335,Step change,EpiEstim,51,7
9,0.2801970803292,Step change,EpiEstim,51,7
10,0.15256936401528237,Step change,EpiEstim,51,7
11,0.015015633151426032,Step change,EpiEstim,51,7
12,0.0025604524251053155,Step change,EpiEstim,51,7
13,0.00029840255398280946,Step change,EpiEstim,51,7
14,3.424823226504953e-5,Step change,EpiEstim,51,7
15,1.982065243367916e-6,Step change,EpiEstim,51,7
16,3.6092475632019044e-7,Step change,EpiEstim,51,7
17,1.0803710394519806e-7,Step change,EpiEstim,51,7
18,2.109287969025407e-8,Step change,EpiEstim,51,7
19,1.6168026129504423e-9,Step change,EpiEstim,51,7
20,1.381516689075092e-10,Step change,EpiEstim,51,7
21,2.3945061928462317e-11,Step change,EpiEstim,51,7
22,7.231399319900811e-13,Step change,EpiEstim,51,7
23,9.232647810386605e-14,Step change,EpiEstim,51,7
24,1.1083964996089419e-14,Step change,EpiEstim,51,7
25,6.787127965646867e-16,Step change,EpiEstim,51,7
26,4.168097830022323e-17,Step change,EpiEstim,51,7
27,5.375606464556119e-18,Step change,EpiEstim,51,7
28,1.0692698444783128e-19,Step change,EpiEstim,51,7
29,9.574332963249078e-21,Step change,EpiEstim,51,7
30,4.277939779029916e-22,Step change,EpiEstim,51,7
1,2.000859173596425e-70,Step change,EpiEstim,34,7
2,0.990087831238163,Step change,EpiEstim,34,7
3,0.0023383367047402287,Step change,EpiEstim,34,7
4,0.007547079181197743,Step change,EpiEstim,34,7
5,2.675287444960171e-5,Step change,EpiEstim,34,7
6,1.4494108509154747e-12,Step change,EpiEstim,34,7
7,1.7410979478986413e-17,Step change,EpiEstim,34,7
8,5.487784890361267e-21,Step change,EpiEstim,34,7
9,4.039523394597485e-27,Step change,EpiEstim,34,7
10,1.0761522560865652e-32,Step change,EpiEstim,34,7
11,5.287874042442664e-38,Step change,EpiEstim,34,7
12,1.3603869389963554e-44,Step change,EpiEstim,34,7
13,9.906536388656366e-51,Step change,EpiEstim,34,7
14,1.9303642324752603e-56,Step change,EpiEstim,34,7
15,3.896306464859115e-62,Step change,EpiEstim,34,7
16,7.406518273057073e-69,Step change,EpiEstim,34,7
17,5.300469341090238e-75,Step change,EpiEstim,34,7
18,3.7393624368577923e-81,Step change,EpiEstim,34,7
19,1.1801929735078522e-87,Step change,EpiEstim,34,7
20,6.98959390822665e-94,Step change,EpiEstim,34,7
21,2.3027842302220142e-99,Step change,EpiEstim,34,7
22,1.23699186724975e-104,Step change,EpiEstim,34,7
23,2.3843146236720473e-110,Step change,EpiEstim,34,7
24,2.619479392581379e-115,Step change,EpiEstim,34,7
25,4.170403745708059e-120,Step change,EpiEstim,34,7
26,3.0073280075704783e-125,Step change,EpiEstim,34,7
27,7.664069969979617e-130,Step change,EpiEstim,34,7
28,7.376022922514458e-134,Step change,EpiEstim,34,7
29,5.417170608361971e-138,Step change,EpiEstim,34,7
30,2.7927390185210104e-142,Step change,EpiEstim,34,7
1,1.8896480146962425e-71,Step change,EpiEstim,26,7
2,0.99999999998528,Step change,EpiEstim,26,7
3,1.4720032136933325e-11,Step change,EpiEstim,26,7
4,3.187753356588076e-17,Step change,EpiEstim,26,7
5,8.1858132111384265e-25,Step change,EpiEstim,26,7
6,6.698688195402138e-32,Step change,EpiEstim,26,7
7,2.5768386120034236e-39,Step change,EpiEstim,26,7
8,4.936309231890139e-47,Step change,EpiEstim,26,7
9,2.760958065567768e-54,Step change,EpiEstim,26,7
10,3.1245576190232294e-62,Step change,EpiEstim,26,7
11,5.013475235280494e-70,Step change,EpiEstim,26,7
12,5.963903965417766e-78,Step change,EpiEstim,26,7
13,2.2743636867842097e-86,Step change,EpiEstim,26,7
14,5.435948354643502e-95,Step change,EpiEstim,26,7
15,2.9376874423133394e-103,Step change,EpiEstim,26,7
16,9.700877946386285e-112,Step change,EpiEstim,26,7
17,1.7037397090283946e-119,Step change,EpiEstim,26,7
18,1.5783758327530476e-127,Step change,EpiEstim,26,7
19,6.324311107202285e-137,Step change,EpiEstim,26,7
20,4.927196254586563e-146,Step change,EpiEstim,26,7
21,2.5092032349676697e-154,Step change,EpiEstim,26,7
22,2.2221559381267445e-162,Step change,EpiEstim,26,7
23,3.584763446622009e-170,Step change,EpiEstim,26,7
24,1.4785351465718057e-177,Step change,EpiEstim,26,7
25,1.7252116263685132e-185,Step change,EpiEstim,26,7
26,2.1740425141559082e-193,Step change,EpiEstim,26,7
27,1.7985800490390762e-200,Step change,EpiEstim,26,7
28,1.1174806811069042e-206,Step change,EpiEstim,26,7
29,1.5284623709799268e-211,Step change,EpiEstim,26,7
30,1.1326436446287505e-215,Step change,EpiEstim,26,7
1,1.5468465312662215e-61,Step change,EpiEstim,21,7
2,1.0,Step change,EpiEstim,21,7
3,6.532999522004138e-17,Step change,EpiEstim,21,7
4,1.0042080507834851e-30,Step change,EpiEstim,21,7
5,3.78897784309507e-45,Step change,EpiEstim,21,7
6,6.005836312902964e-63,Step change,EpiEstim,21,7
7,5.724957795017821e-79,Step change,EpiEstim,21,7
8,1.9592878351902588e-91,Step change,EpiEstim,21,7
9,3.0188068600180827e-106,Step change,EpiEstim,21,7
10,2.633234420238756e-121,Step change,EpiEstim,21,7
11,3.592732840101879e-135,Step change,EpiEstim,21,7
12,2.1239527856313685e-149,Step change,EpiEstim,21,7
13,4.561207648993113e-163,Step change,EpiEstim,21,7
14,1.1694035491294178e-177,Step change,EpiEstim,21,7
15,1.2538502575940473e-191,Step change,EpiEstim,21,7
16,3.3831441222446616e-206,Step change,EpiEstim,21,7
17,2.068428659549431e-220,Step change,EpiEstim,21,7
18,9.93169557918793e-234,Step change,EpiEstim,21,7
19,5.5070729323808775e-247,Step change,EpiEstim,21,7
20,8.451505888367971e-260,Step change,EpiEstim,21,7
21,1.1380158546087203e-271,Step change,EpiEstim,21,7
22,1.4231784722562714e-282,Step change,EpiEstim,21,7
23,4.272088856156174e-291,Step change,EpiEstim,21,7
24,3.6569555733887725e-297,Step change,EpiEstim,21,7
25,2.2691130693159823e-301,Step change,EpiEstim,21,7
26,4.226288643761667e-304,Step change,EpiEstim,21,7
27,2.5735683343454384e-305,Step change,EpiEstim,21,7
28,4.448285469567424e-305,Step change,EpiEstim,21,7
29,4.441002443569465e-304,Step change,EpiEstim,21,7
30,3.1459793669019545e-302,Step change,EpiEstim,21,7
1,1.6873916316434588e-61,Step change,EpiEstim,18,7
2,1.0,Step change,EpiEstim,18,7
3,1.3879073470900847e-24,Step change,EpiEstim,18,7
4,4.967426054275185e-44,Step change,EpiEstim,18,7
5,1.2731041184161202e-64,Step change,EpiEstim,18,7
6,4.023846855449358e-87,Step change,EpiEstim,18,7
7,7.009738000068519e-109,Step change,EpiEstim,18,7
8,2.8214278667864627e-130,Step change,EpiEstim,18,7
9,1.5938171552058303e-149,Step change,EpiEstim,18,7
10,1.0755876048350438e-170,Step change,EpiEstim,18,7
11,5.2027798504689574e-192,Step change,EpiEstim,18,7
12,4.400966214088065e-212,Step change,EpiEstim,18,7
13,2.2139324747809787e-232,Step change,EpiEstim,18,7
14,6.814368075301753e-252,Step change,EpiEstim,18,7
15,1.0594180896609886e-272,Step change,EpiEstim,18,7
16,1.259322708530286e-293,Step change,EpiEstim,18,7
17,2.16312189744e-313,Step change,EpiEstim,18,7
18,0.0,Step change,EpiEstim,18,7
19,0.0,Step change,EpiEstim,18,7
20,0.0,Step change,EpiEstim,18,7
21,0.0,Step change,EpiEstim,18,7
22,0.0,Step change,EpiEstim,18,7
23,0.0,Step change,EpiEstim,18,7
24,0.0,Step change,EpiEstim,18,7
25,0.0,Step change,EpiEstim,18,7
26,0.0,Step change,EpiEstim,18,7
27,0.0,Step change,EpiEstim,18,7
28,0.0,Step change,EpiEstim,18,7
29,0.0,Step change,EpiEstim,18,7
30,0.0,Step change,EpiEstim,18,7
1,3.4277019892255085e-61,Step change,EpiEstim,15,7
2,1.0,Step change,EpiEstim,15,7
3,1.3179138316231026e-25,Step change,EpiEstim,15,7
4,2.171388587422033e-47,Step change,EpiEstim,15,7
5,2.525627172941867e-72,Step change,EpiEstim,15,7
6,7.391942097494765e-93,Step change,EpiEstim,15,7
7,5.558435945831911e-114,Step change,EpiEstim,15,7
8,1.4311196639894538e-136,Step change,EpiEstim,15,7
9,1.1442852116190606e-160,Step change,EpiEstim,15,7
10,5.360308663266296e-184,Step change,EpiEstim,15,7
11,4.662813256099546e-208,Step change,EpiEstim,15,7
12,1.4626886723882159e-230,Step change,EpiEstim,15,7
13,6.539640512887051e-252,Step change,EpiEstim,15,7
14,6.566864044222591e-272,Step change,EpiEstim,15,7
15,2.2343600763416993e-291,Step change,EpiEstim,15,7
16,6.2472492398885e-310,Step change,EpiEstim,15,7
17,2.9e-322,Step change,EpiEstim,15,7
18,0.0,Step change,EpiEstim,15,7
19,0.0,Step change,EpiEstim,15,7
20,0.0,Step change,EpiEstim,15,7
21,0.0,Step change,EpiEstim,15,7
22,0.0,Step change,EpiEstim,15,7
23,5.87795e-319,Step change,EpiEstim,15,7
24,1.38489141515905e-309,Step change,EpiEstim,15,7
25,4.4955475627899953e-299,Step change,EpiEstim,15,7
26,2.5152081777725604e-287,Step change,EpiEstim,15,7
27,5.635728612713777e-275,Step change,EpiEstim,15,7
28,1.828408899880896e-262,Step change,EpiEstim,15,7
29,9.633722994514626e-250,Step change,EpiEstim,15,7
30,1.920981537898896e-237,Step change,EpiEstim,15,7
1,6.582458398936761e-50,Step change,EpiEstim,14,7
2,1.0,Step change,EpiEstim,14,7
3,5.301509106186368e-19,Step change,EpiEstim,14,7
4,1.1758058764501156e-43,Step change,EpiEstim,14,7
5,8.152066274757225e-64,Step change,EpiEstim,14,7
6,1.4066369762540972e-84,Step change,EpiEstim,14,7
7,6.814440832113418e-103,Step change,EpiEstim,14,7
8,3.076837730672513e-122,Step change,EpiEstim,14,7
9,7.173395787869661e-142,Step change,EpiEstim,14,7
10,1.0792198182411397e-160,Step change,EpiEstim,14,7
11,2.9517053254295274e-179,Step change,EpiEstim,14,7
12,1.617829834781529e-197,Step change,EpiEstim,14,7
13,1.0201099167465108e-215,Step change,EpiEstim,14,7
14,3.123844155071256e-233,Step change,EpiEstim,14,7
15,3.3689675710228536e-250,Step change,EpiEstim,14,7
16,3.2935941616835115e-259,Step change,EpiEstim,14,7
17,7.812368153298248e-262,Step change,EpiEstim,14,7
18,8.046018083750831e-261,Step change,EpiEstim,14,7
19,4.828663742370304e-258,Step change,EpiEstim,14,7
20,5.205273021054803e-254,Step change,EpiEstim,14,7
21,4.294777147605828e-248,Step change,EpiEstim,14,7
22,1.4343498275982984e-240,Step change,EpiEstim,14,7
23,2.5120811246307077e-232,Step change,EpiEstim,14,7
24,2.9245000282752554e-223,Step change,EpiEstim,14,7
25,1.2479320488475676e-213,Step change,EpiEstim,14,7
26,2.1807310693891068e-203,Step change,EpiEstim,14,7
27,1.8096149642238844e-192,Step change,EpiEstim,14,7
28,7.271016700270182e-182,Step change,EpiEstim,14,7
29,6.1623906371462895e-171,Step change,EpiEstim,14,7
30,3.148390689831475e-163,Step change,EpiEstim,14,7
1,6.110283461782085e-42,Step change,EpiEstim,12,7
2,1.0,Step change,EpiEstim,12,7
3,1.5367124394308123e-29,Step change,EpiEstim,12,7
4,1.6121390209848617e-62,Step change,EpiEstim,12,7
5,1.3507453260043515e-94,Step change,EpiEstim,12,7
6,3.3747653845011867e-127,Step change,EpiEstim,12,7
7,1.7768892266045042e-159,Step change,EpiEstim,12,7
8,1.1531849230200733e-190,Step change,EpiEstim,12,7
9,7.657538667478535e-218,Step change,EpiEstim,12,7
10,1.683435309322157e-245,Step change,EpiEstim,12,7
11,3.292263876723106e-274,Step change,EpiEstim,12,7
12,5.41788270016154e-301,Step change,EpiEstim,12,7
13,0.0,Step change,EpiEstim,12,7
14,0.0,Step change,EpiEstim,12,7
15,0.0,Step change,EpiEstim,12,7
16,0.0,Step change,EpiEstim,12,7
17,0.0,Step change,EpiEstim,12,7
18,0.0,Step change,EpiEstim,12,7
19,1.35913e-319,Step change,EpiEstim,12,7
20,1.844001483334898e-306,Step change,EpiEstim,12,7
21,9.415947630130232e-291,Step change,EpiEstim,12,7
22,8.881692928127301e-274,Step change,EpiEstim,12,7
23,1.3323641196440557e-254,Step change,EpiEstim,12,7
24,4.712375196414222e-236,Step change,EpiEstim,12,7
25,1.1701898927239e-217,Step change,EpiEstim,12,7
26,7.496853709803491e-205,Step change,EpiEstim,12,7
27,4.065316152283536e-197,Step change,EpiEstim,12,7
28,2.205831271282414e-193,Step change,EpiEstim,12,7
29,6.556680666264925e-193,Step change,EpiEstim,12,7
30,2.8311723596820382e-195,Step change,EpiEstim,12,7
1,2.6959168071318255e-12,Step change,EpiEstim,11,7
2,0.9999999999973042,Step change,EpiEstim,11,7
3,6.340092673510957e-45,Step change,EpiEstim,11,7
4,4.903336964519305e-87,Step change,EpiEstim,11,7
5,3.3353375592886305e-127,Step change,EpiEstim,11,7
6,4.897531332458098e-168,Step change,EpiEstim,11,7
7,5.120807395457224e-218,Step change,EpiEstim,11,7
8,1.1272842894649425e-262,Step change,EpiEstim,11,7
9,1.4251069429172882e-305,Step change,EpiEstim,11,7
10,0.0,Step change,EpiEstim,11,7
11,0.0,Step change,EpiEstim,11,7
12,0.0,Step change,EpiEstim,11,7
13,0.0,Step change,EpiEstim,11,7
14,0.0,Step change,EpiEstim,11,7
15,0.0,Step change,EpiEstim,11,7
16,0.0,Step change,EpiEstim,11,7
17,0.0,Step change,EpiEstim,11,7
18,0.0,Step change,EpiEstim,11,7
19,0.0,Step change,EpiEstim,11,7
20,0.0,Step change,EpiEstim,11,7
21,0.0,Step change,EpiEstim,11,7
22,2.7934457091974725e-305,Step change,EpiEstim,11,7
23,8.353338420400379e-279,Step change,EpiEstim,11,7
24,2.408269270140615e-261,Step change,EpiEstim,11,7
25,4.548885877673771e-251,Step change,EpiEstim,11,7
26,1.2795723102495294e-245,Step change,EpiEstim,11,7
27,1.73375914695891e-244,Step change,EpiEstim,11,7
28,1.0949085975038167e-246,Step change,EpiEstim,11,7
29,2.759127400764194e-253,Step change,EpiEstim,11,7
30,1.0196093184033392e-261,Step change,EpiEstim,11,7
1,1.952536099122691e-12,Step change,EpiEstim,10,7
2,0.9999999999980476,Step change,EpiEstim,10,7
3,4.238284696624884e-55,Step change,EpiEstim,10,7
4,6.307559397704528e-104,Step change,EpiEstim,10,7
5,2.439112113160519e-145,Step change,EpiEstim,10,7
6,5.116327838752305e-185,Step change,EpiEstim,10,7
7,3.508535203608304e-224,Step change,EpiEstim,10,7
8,3.129725911184068e-263,Step change,EpiEstim,10,7
9,1.013754240041119e-303,Step change,EpiEstim,10,7
10,0.0,Step change,EpiEstim,10,7
11,0.0,Step change,EpiEstim,10,7
12,0.0,Step change,EpiEstim,10,7
13,0.0,Step change,EpiEstim,10,7
14,0.0,Step change,EpiEstim,10,7
15,0.0,Step change,EpiEstim,10,7
16,0.0,Step change,EpiEstim,10,7
17,0.0,Step change,EpiEstim,10,7
18,0.0,Step change,EpiEstim,10,7
19,5.661e-320,Step change,EpiEstim,10,7
20,1.385241785133816e-291,Step change,EpiEstim,10,7
21,2.786193718889553e-261,Step change,EpiEstim,10,7
22,5.5053146093592525e-242,Step change,EpiEstim,10,7
23,1.807484872827097e-231,Step change,EpiEstim,10,7
24,3.165340763445295e-227,Step change,EpiEstim,10,7
25,7.402453627581092e-227,Step change,EpiEstim,10,7
26,2.2136388868838034e-230,Step change,EpiEstim,10,7
27,1.877981619990514e-236,Step change,EpiEstim,10,7
28,6.094779039838036e-245,Step change,EpiEstim,10,7
29,1.7516946839888273e-256,Step change,EpiEstim,10,7
30,4.715041024736587e-270,Step change,EpiEstim,10,7
1,1.0702627677817266e-75,Step change,EpiEstim,51,8
2,1.457937580136243e-7,Step change,EpiEstim,51,8
3,0.017467943582946906,Step change,EpiEstim,51,8
4,0.3537607934189837,Step change,EpiEstim,51,8
5,0.33229160552346765,Step change,EpiEstim,51,8
6,0.13494362306266253,Step change,EpiEstim,51,8
7,0.13306457024028578,Step change,EpiEstim,51,8
8,0.00504089988873869,Step change,EpiEstim,51,8
9,0.004015847740623175,Step change,EpiEstim,51,8
10,0.00304053055700143,Step change,EpiEstim,51,8
11,0.01380405320103133,Step change,EpiEstim,51,8
