eta,p,simulation,model
0.459,5.491746157518929e-22,Standard,EpiFilter
0.46,4.861114732647645e-22,Standard,EpiFilter
0.461,4.303869978513544e-22,Standard,EpiFilter
0.46199999999999997,3.811361532516777e-22,Standard,EpiFilter
0.463,3.3759713934760644e-22,Standard,EpiFilter
0.46399999999999997,2.990989235056715e-22,Standard,EpiFilter
0.465,2.650502953170784e-22,Standard,EpiFilter
0.466,2.3493025653004e-22,Standard,EpiFilter
0.46699999999999997,2.0827958147034511e-22,Standard,EpiFilter
0.468,1.8469340378407717e-22,Standard,EpiFilter
0.469,1.638147032823146e-22,Standard,EpiFilter
0.47000000000000003,1.4532858236446365e-22,Standard,EpiFilter
0.471,1.2895723521079426e-22,Standard,EpiFilter
0.472,1.144555249389334e-22,Standard,EpiFilter
0.47300000000000003,1.0160709441172291e-22,Standard,EpiFilter
0.474,9.022094556871455e-23,Standard,EpiFilter
0.47500000000000003,8.012843018965852e-23,Standard,EpiFilter
0.476,7.118060203261252e-23,Standard,EpiFilter
0.477,6.32458864464566e-23,Standard,EpiFilter
0.478,5.620802895180277e-23,Standard,EpiFilter
0.479,4.9964289005749003e-23,Standard,EpiFilter
0.48000000000000004,4.4423849303946865e-23,Standard,EpiFilter
0.481,3.9506414598575917e-23,Standard,EpiFilter
0.482,3.5140977187962066e-23,Standard,EpiFilter
0.483,3.126472901819825e-23,Standard,EpiFilter
0.484,2.7822102779242035e-23,Standard,EpiFilter
0.48500000000000004,2.476392651892616e-23,Standard,EpiFilter
0.486,2.2046678176478654e-23,Standard,EpiFilter
0.48700000000000004,1.9631828084968157e-23,Standard,EpiFilter
0.488,1.7485258937528942e-23,Standard,EpiFilter
0.489,1.5576753981768198e-23,Standard,EpiFilter
0.49,1.3879545320075328e-23,Standard,EpiFilter
0.491,1.2369915172158741e-23,Standard,EpiFilter
0.49200000000000005,1.1026843814721407e-23,Standard,EpiFilter
0.493,9.83169866807251e-24,Standard,EpiFilter
0.494,8.767959662111156e-24,Standard,EpiFilter
0.495,7.820976596844067e-24,Standard,EpiFilter
0.496,6.977754724585087e-24,Standard,EpiFilter
0.497,6.226765231184566e-24,Standard,EpiFilter
