k,p,simulation,model,TrueParam,iter
28,9.210809765035795e-265,Sinusoidal,EpiEstim,15,6
29,1.7368191891904484e-254,Sinusoidal,EpiEstim,15,6
30,7.156170457472998e-242,Sinusoidal,EpiEstim,15,6
1,1.47760323909389e-77,Sinusoidal,EpiEstim,20,6
2,1.0,Sinusoidal,EpiEstim,20,6
3,1.0861859873344611e-20,Sinusoidal,EpiEstim,20,6
4,4.199365869589655e-53,Sinusoidal,EpiEstim,20,6
5,1.425170709836108e-95,Sinusoidal,EpiEstim,20,6
6,1.575535724570667e-141,Sinusoidal,EpiEstim,20,6
7,2.118955644129018e-189,Sinusoidal,EpiEstim,20,6
8,1.0396740683023635e-236,Sinusoidal,EpiEstim,20,6
9,2.667021644698369e-280,Sinusoidal,EpiEstim,20,6
10,1.64189037e-316,Sinusoidal,EpiEstim,20,6
11,0.0,Sinusoidal,EpiEstim,20,6
12,0.0,Sinusoidal,EpiEstim,20,6
13,0.0,Sinusoidal,EpiEstim,20,6
14,0.0,Sinusoidal,EpiEstim,20,6
15,0.0,Sinusoidal,EpiEstim,20,6
16,0.0,Sinusoidal,EpiEstim,20,6
17,0.0,Sinusoidal,EpiEstim,20,6
18,0.0,Sinusoidal,EpiEstim,20,6
19,1.8424570179289761e-299,Sinusoidal,EpiEstim,20,6
20,4.08079114875537e-275,Sinusoidal,EpiEstim,20,6
21,6.528395917340056e-253,Sinusoidal,EpiEstim,20,6
22,2.8326518574846207e-234,Sinusoidal,EpiEstim,20,6
23,7.822486448246675e-221,Sinusoidal,EpiEstim,20,6
24,1.2746096143838224e-212,Sinusoidal,EpiEstim,20,6
25,8.366474328346498e-210,Sinusoidal,EpiEstim,20,6
26,6.306056368456644e-212,Sinusoidal,EpiEstim,20,6
27,1.1957667101652473e-218,Sinusoidal,EpiEstim,20,6
28,2.4470900135519505e-228,Sinusoidal,EpiEstim,20,6
29,4.988112532930908e-240,Sinusoidal,EpiEstim,20,6
30,3.098262899378508e-252,Sinusoidal,EpiEstim,20,6
1,1.144489183628955e-83,Sinusoidal,EpiEstim,25,6
2,0.9999999999998685,Sinusoidal,EpiEstim,25,6
3,1.3149892852044926e-13,Sinusoidal,EpiEstim,25,6
4,3.5603151139167234e-37,Sinusoidal,EpiEstim,25,6
5,1.3081715340977363e-70,Sinusoidal,EpiEstim,25,6
6,1.0982242200039536e-106,Sinusoidal,EpiEstim,25,6
7,1.6280181985967199e-146,Sinusoidal,EpiEstim,25,6
8,5.660773922176661e-188,Sinusoidal,EpiEstim,25,6
9,1.1881666332534696e-227,Sinusoidal,EpiEstim,25,6
10,4.422091171480071e-266,Sinusoidal,EpiEstim,25,6
11,4.418344397034229e-301,Sinusoidal,EpiEstim,25,6
12,0.0,Sinusoidal,EpiEstim,25,6
13,0.0,Sinusoidal,EpiEstim,25,6
14,0.0,Sinusoidal,EpiEstim,25,6
15,0.0,Sinusoidal,EpiEstim,25,6
16,0.0,Sinusoidal,EpiEstim,25,6
17,0.0,Sinusoidal,EpiEstim,25,6
18,0.0,Sinusoidal,EpiEstim,25,6
19,0.0,Sinusoidal,EpiEstim,25,6
20,0.0,Sinusoidal,EpiEstim,25,6
21,0.0,Sinusoidal,EpiEstim,25,6
22,0.0,Sinusoidal,EpiEstim,25,6
23,0.0,Sinusoidal,EpiEstim,25,6
24,0.0,Sinusoidal,EpiEstim,25,6
25,3.3090281515010723e-305,Sinusoidal,EpiEstim,25,6
26,1.5399337197757238e-286,Sinusoidal,EpiEstim,25,6
27,9.850473381897872e-271,Sinusoidal,EpiEstim,25,6
28,7.476018298789874e-258,Sinusoidal,EpiEstim,25,6
29,1.838960093227097e-248,Sinusoidal,EpiEstim,25,6
30,2.1696653877818526e-243,Sinusoidal,EpiEstim,25,6
1,2.7843699419750578e-95,Sinusoidal,EpiEstim,30,6
2,0.9999999875550533,Sinusoidal,EpiEstim,30,6
3,1.2444946625169805e-8,Sinusoidal,EpiEstim,30,6
4,1.4628129517419728e-25,Sinusoidal,EpiEstim,30,6
5,1.2199860344532838e-45,Sinusoidal,EpiEstim,30,6
6,8.108735099301091e-72,Sinusoidal,EpiEstim,30,6
7,1.1846544878619796e-101,Sinusoidal,EpiEstim,30,6
8,3.757628657232609e-134,Sinusoidal,EpiEstim,30,6
9,1.0824554376243922e-167,Sinusoidal,EpiEstim,30,6
10,4.964332792855826e-201,Sinusoidal,EpiEstim,30,6
11,1.9144642924571345e-234,Sinusoidal,EpiEstim,30,6
12,1.14940080437055e-266,Sinusoidal,EpiEstim,30,6
13,5.888935883829794e-297,Sinusoidal,EpiEstim,30,6
14,0.0,Sinusoidal,EpiEstim,30,6
15,0.0,Sinusoidal,EpiEstim,30,6
16,0.0,Sinusoidal,EpiEstim,30,6
17,0.0,Sinusoidal,EpiEstim,30,6
18,0.0,Sinusoidal,EpiEstim,30,6
19,0.0,Sinusoidal,EpiEstim,30,6
20,0.0,Sinusoidal,EpiEstim,30,6
21,0.0,Sinusoidal,EpiEstim,30,6
22,0.0,Sinusoidal,EpiEstim,30,6
23,0.0,Sinusoidal,EpiEstim,30,6
24,0.0,Sinusoidal,EpiEstim,30,6
25,0.0,Sinusoidal,EpiEstim,30,6
26,0.0,Sinusoidal,EpiEstim,30,6
27,0.0,Sinusoidal,EpiEstim,30,6
28,0.0,Sinusoidal,EpiEstim,30,6
29,6.8961e-319,Sinusoidal,EpiEstim,30,6
30,7.547721492204251e-304,Sinusoidal,EpiEstim,30,6
1,1.337265678301403e-89,Sinusoidal,EpiEstim,35,6
2,0.9999943087072527,Sinusoidal,EpiEstim,35,6
3,5.691292740678232e-6,Sinusoidal,EpiEstim,35,6
4,6.56704052617484e-15,Sinusoidal,EpiEstim,35,6
5,2.9634625051127002e-34,Sinusoidal,EpiEstim,35,6
6,7.090280228218182e-56,Sinusoidal,EpiEstim,35,6
7,1.4307229181552979e-81,Sinusoidal,EpiEstim,35,6
8,1.3900403860620945e-110,Sinusoidal,EpiEstim,35,6
9,7.1765680070844525e-140,Sinusoidal,EpiEstim,35,6
10,2.9555389858087635e-171,Sinusoidal,EpiEstim,35,6
11,2.058602373694873e-202,Sinusoidal,EpiEstim,35,6
12,9.847181280956485e-233,Sinusoidal,EpiEstim,35,6
13,1.9897993036479244e-263,Sinusoidal,EpiEstim,35,6
14,2.8314186984867526e-292,Sinusoidal,EpiEstim,35,6
15,2.31944e-319,Sinusoidal,EpiEstim,35,6
16,0.0,Sinusoidal,EpiEstim,35,6
17,0.0,Sinusoidal,EpiEstim,35,6
18,0.0,Sinusoidal,EpiEstim,35,6
19,0.0,Sinusoidal,EpiEstim,35,6
20,0.0,Sinusoidal,EpiEstim,35,6
21,0.0,Sinusoidal,EpiEstim,35,6
22,0.0,Sinusoidal,EpiEstim,35,6
23,0.0,Sinusoidal,EpiEstim,35,6
24,0.0,Sinusoidal,EpiEstim,35,6
25,0.0,Sinusoidal,EpiEstim,35,6
26,0.0,Sinusoidal,EpiEstim,35,6
27,0.0,Sinusoidal,EpiEstim,35,6
28,0.0,Sinusoidal,EpiEstim,35,6
29,0.0,Sinusoidal,EpiEstim,35,6
30,0.0,Sinusoidal,EpiEstim,35,6
1,9.391517672262022e-93,Sinusoidal,EpiEstim,40,6
2,0.9990960828811694,Sinusoidal,EpiEstim,40,6
3,0.0009039171184272259,Sinusoidal,EpiEstim,40,6
4,4.033163138450827e-13,Sinusoidal,EpiEstim,40,6
5,2.4951408835803717e-28,Sinusoidal,EpiEstim,40,6
6,9.977716249825662e-48,Sinusoidal,EpiEstim,40,6
7,3.9734920950035704e-70,Sinusoidal,EpiEstim,40,6
8,5.8710324692596326e-95,Sinusoidal,EpiEstim,40,6
9,2.0632386806272616e-122,Sinusoidal,EpiEstim,40,6
10,6.543987571979017e-151,Sinusoidal,EpiEstim,40,6
11,4.639080492217654e-181,Sinusoidal,EpiEstim,40,6
12,9.74648294165653e-210,Sinusoidal,EpiEstim,40,6
13,2.4284087355369545e-239,Sinusoidal,EpiEstim,40,6
14,1.824283330050063e-268,Sinusoidal,EpiEstim,40,6
15,2.3747222505133428e-297,Sinusoidal,EpiEstim,40,6
16,0.0,Sinusoidal,EpiEstim,40,6
17,0.0,Sinusoidal,EpiEstim,40,6
18,0.0,Sinusoidal,EpiEstim,40,6
19,0.0,Sinusoidal,EpiEstim,40,6
20,0.0,Sinusoidal,EpiEstim,40,6
21,0.0,Sinusoidal,EpiEstim,40,6
22,0.0,Sinusoidal,EpiEstim,40,6
23,0.0,Sinusoidal,EpiEstim,40,6
24,0.0,Sinusoidal,EpiEstim,40,6
25,0.0,Sinusoidal,EpiEstim,40,6
26,0.0,Sinusoidal,EpiEstim,40,6
27,0.0,Sinusoidal,EpiEstim,40,6
28,0.0,Sinusoidal,EpiEstim,40,6
29,0.0,Sinusoidal,EpiEstim,40,6
30,0.0,Sinusoidal,EpiEstim,40,6
1,6.730867465418144e-101,Sinusoidal,EpiEstim,45,6
2,0.9951416562734025,Sinusoidal,EpiEstim,45,6
3,0.004858343676305731,Sinusoidal,EpiEstim,45,6
4,5.0291850771528066e-11,Sinusoidal,EpiEstim,45,6
5,6.786155891696926e-22,Sinusoidal,EpiEstim,45,6
6,6.710649804715369e-38,Sinusoidal,EpiEstim,45,6
7,1.759831407821528e-56,Sinusoidal,EpiEstim,45,6
8,1.4080972125832051e-77,Sinusoidal,EpiEstim,45,6
9,5.251884162194524e-100,Sinusoidal,EpiEstim,45,6
10,1.5747627727040717e-124,Sinusoidal,EpiEstim,45,6
11,9.135465093905592e-150,Sinusoidal,EpiEstim,45,6
12,2.343382293671617e-175,Sinusoidal,EpiEstim,45,6
13,7.603554773535416e-201,Sinusoidal,EpiEstim,45,6
14,1.2606442737572511e-226,Sinusoidal,EpiEstim,45,6
15,1.9881845535561993e-252,Sinusoidal,EpiEstim,45,6
16,1.8746937396130522e-277,Sinusoidal,EpiEstim,45,6
17,6.052894026443561e-301,Sinusoidal,EpiEstim,45,6
18,2.0e-323,Sinusoidal,EpiEstim,45,6
19,0.0,Sinusoidal,EpiEstim,45,6
20,0.0,Sinusoidal,EpiEstim,45,6
21,0.0,Sinusoidal,EpiEstim,45,6
22,0.0,Sinusoidal,EpiEstim,45,6
23,0.0,Sinusoidal,EpiEstim,45,6
24,0.0,Sinusoidal,EpiEstim,45,6
25,0.0,Sinusoidal,EpiEstim,45,6
26,0.0,Sinusoidal,EpiEstim,45,6
27,0.0,Sinusoidal,EpiEstim,45,6
28,0.0,Sinusoidal,EpiEstim,45,6
29,0.0,Sinusoidal,EpiEstim,45,6
30,0.0,Sinusoidal,EpiEstim,45,6
1,3.410997355829496e-101,Sinusoidal,EpiEstim,50,6
2,0.996590835089724,Sinusoidal,EpiEstim,50,6
3,0.0034091648718425037,Sinusoidal,EpiEstim,50,6
4,3.84334911850914e-11,Sinusoidal,EpiEstim,50,6
5,6.955355320706271e-23,Sinusoidal,EpiEstim,50,6
6,2.1189300340782865e-38,Sinusoidal,EpiEstim,50,6
7,6.309260903718278e-58,Sinusoidal,EpiEstim,50,6
8,4.7641781837115953e-79,Sinusoidal,EpiEstim,50,6
9,1.2819008606176096e-102,Sinusoidal,EpiEstim,50,6
10,1.1797751011083472e-127,Sinusoidal,EpiEstim,50,6
11,2.1181890567697568e-152,Sinusoidal,EpiEstim,50,6
12,4.6489441108609933e-178,Sinusoidal,EpiEstim,50,6
13,1.536010949536266e-204,Sinusoidal,EpiEstim,50,6
14,5.267391779832642e-231,Sinusoidal,EpiEstim,50,6
15,1.4241494032978208e-257,Sinusoidal,EpiEstim,50,6
16,1.531626805906557e-283,Sinusoidal,EpiEstim,50,6
17,2.6986585133111235e-308,Sinusoidal,EpiEstim,50,6
18,0.0,Sinusoidal,EpiEstim,50,6
19,0.0,Sinusoidal,EpiEstim,50,6
20,0.0,Sinusoidal,EpiEstim,50,6
21,0.0,Sinusoidal,EpiEstim,50,6
22,0.0,Sinusoidal,EpiEstim,50,6
23,0.0,Sinusoidal,EpiEstim,50,6
24,0.0,Sinusoidal,EpiEstim,50,6
25,0.0,Sinusoidal,EpiEstim,50,6
26,0.0,Sinusoidal,EpiEstim,50,6
27,0.0,Sinusoidal,EpiEstim,50,6
28,0.0,Sinusoidal,EpiEstim,50,6
29,0.0,Sinusoidal,EpiEstim,50,6
30,0.0,Sinusoidal,EpiEstim,50,6
1,9.058583667284723e-49,Sinusoidal,EpiEstim,10,7
2,1.0,Sinusoidal,EpiEstim,10,7
3,6.111017403509495e-76,Sinusoidal,EpiEstim,10,7
4,7.154338568159234e-167,Sinusoidal,EpiEstim,10,7
5,8.159257096049135e-248,Sinusoidal,EpiEstim,10,7
6,8.476698755793428e-302,Sinusoidal,EpiEstim,10,7
7,4.22e-321,Sinusoidal,EpiEstim,10,7
8,4.409153994390636e-305,Sinusoidal,EpiEstim,10,7
9,4.552250629074597e-263,Sinusoidal,EpiEstim,10,7
10,9.669358607938311e-211,Sinusoidal,EpiEstim,10,7
11,1.7268776033066007e-163,Sinusoidal,EpiEstim,10,7
12,4.85260118371912e-133,Sinusoidal,EpiEstim,10,7
13,4.965417303053489e-126,Sinusoidal,EpiEstim,10,7
14,9.425354858484779e-140,Sinusoidal,EpiEstim,10,7
15,1.3472814398928754e-165,Sinusoidal,EpiEstim,10,7
16,1.7244382911114314e-192,Sinusoidal,EpiEstim,10,7
17,2.8567202632891314e-211,Sinusoidal,EpiEstim,10,7
18,5.7045073127253886e-216,Sinusoidal,EpiEstim,10,7
19,4.460347543910953e-207,Sinusoidal,EpiEstim,10,7
20,7.379866658949675e-189,Sinusoidal,EpiEstim,10,7
21,1.1817959500017692e-168,Sinusoidal,EpiEstim,10,7
22,6.623529286913635e-154,Sinusoidal,EpiEstim,10,7
23,2.0711267750360688e-149,Sinusoidal,EpiEstim,10,7
24,5.025539343573103e-155,Sinusoidal,EpiEstim,10,7
25,1.5499160815614134e-167,Sinusoidal,EpiEstim,10,7
26,3.334809312298246e-182,Sinusoidal,EpiEstim,10,7
27,3.50794976155094e-193,Sinusoidal,EpiEstim,10,7
28,3.7210484397345286e-197,Sinusoidal,EpiEstim,10,7
29,7.828405387638618e-193,Sinusoidal,EpiEstim,10,7
30,5.177565869460665e-183,Sinusoidal,EpiEstim,10,7
1,2.775054880210632e-71,Sinusoidal,EpiEstim,15,7
2,1.0,Sinusoidal,EpiEstim,15,7
3,1.3681672490084692e-39,Sinusoidal,EpiEstim,15,7
4,2.4701730543559635e-95,Sinusoidal,EpiEstim,15,7
5,1.6435225993219682e-157,Sinusoidal,EpiEstim,15,7
6,2.972775419782497e-222,Sinusoidal,EpiEstim,15,7
7,2.3826036179063476e-280,Sinusoidal,EpiEstim,15,7
8,0.0,Sinusoidal,EpiEstim,15,7
9,0.0,Sinusoidal,EpiEstim,15,7
10,0.0,Sinusoidal,EpiEstim,15,7
11,0.0,Sinusoidal,EpiEstim,15,7
12,0.0,Sinusoidal,EpiEstim,15,7
13,1.5e-322,Sinusoidal,EpiEstim,15,7
14,2.5546510724210065e-289,Sinusoidal,EpiEstim,15,7
15,2.2445390445613454e-254,Sinusoidal,EpiEstim,15,7
16,2.1616299699877928e-223,Sinusoidal,EpiEstim,15,7
17,3.283382114966035e-200,Sinusoidal,EpiEstim,15,7
18,1.1581034352743478e-186,Sinusoidal,EpiEstim,15,7
19,6.229658957560122e-184,Sinusoidal,EpiEstim,15,7
20,2.468476916887301e-190,Sinusoidal,EpiEstim,15,7
21,1.6768379389368994e-203,Sinusoidal,EpiEstim,15,7
22,9.165524818810477e-221,Sinusoidal,EpiEstim,15,7
23,4.258001452930088e-239,Sinusoidal,EpiEstim,15,7
24,1.3432224675514212e-255,Sinusoidal,EpiEstim,15,7
25,4.4306356079966516e-267,Sinusoidal,EpiEstim,15,7
26,5.380726881822763e-273,Sinusoidal,EpiEstim,15,7
27,1.7730330417262497e-272,Sinusoidal,EpiEstim,15,7
28,2.420566365491132e-266,Sinusoidal,EpiEstim,15,7
29,4.9786055272008917e-256,Sinusoidal,EpiEstim,15,7
30,3.2036152604047654e-243,Sinusoidal,EpiEstim,15,7
1,9.228308382029494e-82,Sinusoidal,EpiEstim,20,7
2,1.0,Sinusoidal,EpiEstim,20,7
3,2.9845547226844854e-23,Sinusoidal,EpiEstim,20,7
4,3.669787753238403e-57,Sinusoidal,EpiEstim,20,7
5,4.976797565905511e-98,Sinusoidal,EpiEstim,20,7
6,1.974462122438878e-143,Sinusoidal,EpiEstim,20,7
7,1.5422064457365496e-191,Sinusoidal,EpiEstim,20,7
8,4.893805691095582e-240,Sinusoidal,EpiEstim,20,7
9,1.6136637720620094e-283,Sinusoidal,EpiEstim,20,7
10,1.606e-321,Sinusoidal,EpiEstim,20,7
11,0.0,Sinusoidal,EpiEstim,20,7
12,0.0,Sinusoidal,EpiEstim,20,7
13,0.0,Sinusoidal,EpiEstim,20,7
14,0.0,Sinusoidal,EpiEstim,20,7
15,0.0,Sinusoidal,EpiEstim,20,7
16,0.0,Sinusoidal,EpiEstim,20,7
17,0.0,Sinusoidal,EpiEstim,20,7
18,0.0,Sinusoidal,EpiEstim,20,7
19,4.131420385375908e-307,Sinusoidal,EpiEstim,20,7
20,7.591114250216776e-282,Sinusoidal,EpiEstim,20,7
21,2.376540403845619e-259,Sinusoidal,EpiEstim,20,7
22,3.236588839577025e-240,Sinusoidal,EpiEstim,20,7
23,1.3334463135421689e-226,Sinusoidal,EpiEstim,20,7
24,2.579017613179705e-218,Sinusoidal,EpiEstim,20,7
25,2.020281580543585e-215,Sinusoidal,EpiEstim,20,7
26,2.9842898751414433e-217,Sinusoidal,EpiEstim,20,7
27,1.8292097647227315e-223,Sinusoidal,EpiEstim,20,7
28,1.2813766517603658e-232,Sinusoidal,EpiEstim,20,7
29,2.7111938802874708e-244,Sinusoidal,EpiEstim,20,7
30,7.930582385022736e-257,Sinusoidal,EpiEstim,20,7
1,1.4036470262730092e-85,Sinusoidal,EpiEstim,25,7
2,0.9999999999996385,Sinusoidal,EpiEstim,25,7
3,3.6158335829562394e-13,Sinusoidal,EpiEstim,25,7
4,2.71528856357668e-39,Sinusoidal,EpiEstim,25,7
5,1.388950620724596e-72,Sinusoidal,EpiEstim,25,7
6,4.042318448932029e-110,Sinusoidal,EpiEstim,25,7
7,2.0560608521168877e-151,Sinusoidal,EpiEstim,25,7
8,1.7894482346956826e-194,Sinusoidal,EpiEstim,25,7
9,2.2263137731463727e-237,Sinusoidal,EpiEstim,25,7
10,2.0760948171830147e-277,Sinusoidal,EpiEstim,25,7
11,2.059736958e-314,Sinusoidal,EpiEstim,25,7
12,0.0,Sinusoidal,EpiEstim,25,7
13,0.0,Sinusoidal,EpiEstim,25,7
14,0.0,Sinusoidal,EpiEstim,25,7
15,0.0,Sinusoidal,EpiEstim,25,7
16,0.0,Sinusoidal,EpiEstim,25,7
17,0.0,Sinusoidal,EpiEstim,25,7
18,0.0,Sinusoidal,EpiEstim,25,7
19,0.0,Sinusoidal,EpiEstim,25,7
20,0.0,Sinusoidal,EpiEstim,25,7
21,0.0,Sinusoidal,EpiEstim,25,7
22,0.0,Sinusoidal,EpiEstim,25,7
23,0.0,Sinusoidal,EpiEstim,25,7
24,0.0,Sinusoidal,EpiEstim,25,7
25,3.644557575028355e-306,Sinusoidal,EpiEstim,25,7
26,3.075843694921719e-287,Sinusoidal,EpiEstim,25,7
27,6.959237294942171e-271,Sinusoidal,EpiEstim,25,7
28,4.119107273471268e-258,Sinusoidal,EpiEstim,25,7
29,7.205928079324691e-249,Sinusoidal,EpiEstim,25,7
30,1.6413453736048116e-243,Sinusoidal,EpiEstim,25,7
1,8.23539310065238e-93,Sinusoidal,EpiEstim,30,7
2,0.9999796270402117,Sinusoidal,EpiEstim,30,7
3,2.0372959788280564e-5,Sinusoidal,EpiEstim,30,7
4,1.328590341446128e-22,Sinusoidal,EpiEstim,30,7
5,7.545363134379702e-46,Sinusoidal,EpiEstim,30,7
6,5.7088599664492006e-74,Sinusoidal,EpiEstim,30,7
7,6.777131913006437e-106,Sinusoidal,EpiEstim,30,7
8,6.484789077410107e-140,Sinusoidal,EpiEstim,30,7
9,1.5810955217199487e-176,Sinusoidal,EpiEstim,30,7
10,1.4621617307466628e-213,Sinusoidal,EpiEstim,30,7
11,1.0043624398766808e-249,Sinusoidal,EpiEstim,30,7
12,2.5857675946591843e-285,Sinusoidal,EpiEstim,30,7
13,6.15946e-318,Sinusoidal,EpiEstim,30,7
14,0.0,Sinusoidal,EpiEstim,30,7
15,0.0,Sinusoidal,EpiEstim,30,7
16,0.0,Sinusoidal,EpiEstim,30,7
17,0.0,Sinusoidal,EpiEstim,30,7
18,0.0,Sinusoidal,EpiEstim,30,7
19,0.0,Sinusoidal,EpiEstim,30,7
20,0.0,Sinusoidal,EpiEstim,30,7
21,0.0,Sinusoidal,EpiEstim,30,7
22,0.0,Sinusoidal,EpiEstim,30,7
23,0.0,Sinusoidal,EpiEstim,30,7
24,0.0,Sinusoidal,EpiEstim,30,7
25,0.0,Sinusoidal,EpiEstim,30,7
26,0.0,Sinusoidal,EpiEstim,30,7
27,0.0,Sinusoidal,EpiEstim,30,7
28,0.0,Sinusoidal,EpiEstim,30,7
29,0.0,Sinusoidal,EpiEstim,30,7
30,3.238196e-317,Sinusoidal,EpiEstim,30,7
1,3.697018758579172e-95,Sinusoidal,EpiEstim,35,7
2,0.9999862799743229,Sinusoidal,EpiEstim,35,7
3,1.3720025676788914e-5,Sinusoidal,EpiEstim,35,7
4,2.3647678170927476e-16,Sinusoidal,EpiEstim,35,7
5,1.9622089053080242e-33,Sinusoidal,EpiEstim,35,7
6,1.7956147908739628e-55,Sinusoidal,EpiEstim,35,7
7,3.7933950839028753e-79,Sinusoidal,EpiEstim,35,7
8,1.1251841872440822e-105,Sinusoidal,EpiEstim,35,7
9,3.1954704048840848e-133,Sinusoidal,EpiEstim,35,7
10,4.1442638766262223e-162,Sinusoidal,EpiEstim,35,7
11,7.539574802144174e-191,Sinusoidal,EpiEstim,35,7
12,4.790793115330253e-219,Sinusoidal,EpiEstim,35,7
13,7.135481014375487e-247,Sinusoidal,EpiEstim,35,7
14,1.1417250539260666e-273,Sinusoidal,EpiEstim,35,7
15,1.0533044035566134e-299,Sinusoidal,EpiEstim,35,7
16,1.0e-323,Sinusoidal,EpiEstim,35,7
17,0.0,Sinusoidal,EpiEstim,35,7
18,0.0,Sinusoidal,EpiEstim,35,7
19,0.0,Sinusoidal,EpiEstim,35,7
20,0.0,Sinusoidal,EpiEstim,35,7
21,0.0,Sinusoidal,EpiEstim,35,7
22,0.0,Sinusoidal,EpiEstim,35,7
23,0.0,Sinusoidal,EpiEstim,35,7
24,0.0,Sinusoidal,EpiEstim,35,7
25,0.0,Sinusoidal,EpiEstim,35,7
26,0.0,Sinusoidal,EpiEstim,35,7
27,0.0,Sinusoidal,EpiEstim,35,7
28,0.0,Sinusoidal,EpiEstim,35,7
29,0.0,Sinusoidal,EpiEstim,35,7
30,0.0,Sinusoidal,EpiEstim,35,7
1,1.336242045675266e-97,Sinusoidal,EpiEstim,40,7
2,0.9946453014240653,Sinusoidal,EpiEstim,40,7
3,0.0053546985759213754,Sinusoidal,EpiEstim,40,7
4,1.3428881031814907e-14,Sinusoidal,EpiEstim,40,7
5,2.6126850038661755e-29,Sinusoidal,EpiEstim,40,7
6,4.8363607057494206e-48,Sinusoidal,EpiEstim,40,7
7,1.4167360059969736e-69,Sinusoidal,EpiEstim,40,7
8,3.2751741215833648e-93,Sinusoidal,EpiEstim,40,7
9,1.3290089268567477e-118,Sinusoidal,EpiEstim,40,7
10,9.747551095343997e-145,Sinusoidal,EpiEstim,40,7
11,5.438689016800449e-171,Sinusoidal,EpiEstim,40,7
12,5.5385202701897556e-198,Sinusoidal,EpiEstim,40,7
13,3.9214470895893133e-224,Sinusoidal,EpiEstim,40,7
14,6.939777370581994e-250,Sinusoidal,EpiEstim,40,7
15,1.59919301173371e-274,Sinusoidal,EpiEstim,40,7
16,6.561005022149393e-299,Sinusoidal,EpiEstim,40,7
17,8.05e-322,Sinusoidal,EpiEstim,40,7
18,0.0,Sinusoidal,EpiEstim,40,7
19,0.0,Sinusoidal,EpiEstim,40,7
20,0.0,Sinusoidal,EpiEstim,40,7
21,0.0,Sinusoidal,EpiEstim,40,7
22,0.0,Sinusoidal,EpiEstim,40,7
23,0.0,Sinusoidal,EpiEstim,40,7
24,0.0,Sinusoidal,EpiEstim,40,7
25,0.0,Sinusoidal,EpiEstim,40,7
26,0.0,Sinusoidal,EpiEstim,40,7
27,0.0,Sinusoidal,EpiEstim,40,7
28,0.0,Sinusoidal,EpiEstim,40,7
29,0.0,Sinusoidal,EpiEstim,40,7
30,0.0,Sinusoidal,EpiEstim,40,7
1,1.275712141377653e-96,Sinusoidal,EpiEstim,45,7
2,0.0001419156879624754,Sinusoidal,EpiEstim,45,7
3,0.999858071643733,Sinusoidal,EpiEstim,45,7
4,1.266830451712312e-8,Sinusoidal,EpiEstim,45,7
5,1.1963901100808562e-19,Sinusoidal,EpiEstim,45,7
6,9.191026650963785e-32,Sinusoidal,EpiEstim,45,7
7,4.350646106165508e-49,Sinusoidal,EpiEstim,45,7
8,1.138813012733227e-67,Sinusoidal,EpiEstim,45,7
9,1.4204270310134247e-88,Sinusoidal,EpiEstim,45,7
10,1.1977828159686193e-110,Sinusoidal,EpiEstim,45,7
11,1.6071131831246795e-133,Sinusoidal,EpiEstim,45,7
12,5.410272315933781e-158,Sinusoidal,EpiEstim,45,7
13,4.34048750090254e-182,Sinusoidal,EpiEstim,45,7
14,2.4157202668923632e-206,Sinusoidal,EpiEstim,45,7
15,1.7726283925285948e-230,Sinusoidal,EpiEstim,45,7
16,7.491592456455835e-253,Sinusoidal,EpiEstim,45,7
17,3.8322453487063685e-276,Sinusoidal,EpiEstim,45,7
18,2.9136221056211198e-297,Sinusoidal,EpiEstim,45,7
19,3.08461e-318,Sinusoidal,EpiEstim,45,7
20,0.0,Sinusoidal,EpiEstim,45,7
21,0.0,Sinusoidal,EpiEstim,45,7
22,0.0,Sinusoidal,EpiEstim,45,7
23,0.0,Sinusoidal,EpiEstim,45,7
24,0.0,Sinusoidal,EpiEstim,45,7
25,0.0,Sinusoidal,EpiEstim,45,7
26,0.0,Sinusoidal,EpiEstim,45,7
27,0.0,Sinusoidal,EpiEstim,45,7
28,0.0,Sinusoidal,EpiEstim,45,7
29,0.0,Sinusoidal,EpiEstim,45,7
30,0.0,Sinusoidal,EpiEstim,45,7
1,6.66006185912006e-98,Sinusoidal,EpiEstim,50,7
2,0.8122535612104966,Sinusoidal,EpiEstim,50,7
3,0.18774643866902616,Sinusoidal,EpiEstim,50,7
4,1.2047719078371726e-10,Sinusoidal,EpiEstim,50,7
5,8.175244418380315e-24,Sinusoidal,EpiEstim,50,7
6,1.2688546216600326e-39,Sinusoidal,EpiEstim,50,7
7,1.6857295666333993e-58,Sinusoidal,EpiEstim,50,7
8,1.0802152638293277e-79,Sinusoidal,EpiEstim,50,7
9,1.2834183825043032e-103,Sinusoidal,EpiEstim,50,7
10,6.9218450154461e-129,Sinusoidal,EpiEstim,50,7
11,2.4499472143068747e-155,Sinusoidal,EpiEstim,50,7
12,1.3686183273970058e-181,Sinusoidal,EpiEstim,50,7
13,8.1172562623357e-209,Sinusoidal,EpiEstim,50,7
14,1.4817576624483713e-235,Sinusoidal,EpiEstim,50,7
15,3.450711454862168e-263,Sinusoidal,EpiEstim,50,7
16,1.1431934529331028e-289,Sinusoidal,EpiEstim,50,7
17,4.07578074e-315,Sinusoidal,EpiEstim,50,7
18,0.0,Sinusoidal,EpiEstim,50,7
19,0.0,Sinusoidal,EpiEstim,50,7
20,0.0,Sinusoidal,EpiEstim,50,7
21,0.0,Sinusoidal,EpiEstim,50,7
