t,TrueRt,Cases,mean,lower,upper,mean_param,lower_param,upper_param,mean_cases,lower_cases,upper_cases,crps,movingaverage,model,fit
168,NaN,115,1.8017092249406317,1.57,2.0500000000000003,2.0,2.0,2.0,111.00156604685534,82.0,143.0,4.153361792102357,Raw,EpiEstim,Marginalised
169,NaN,131,1.8324152570077006,1.6099999999999999,2.07,2.0,2.0,2.0,132.15147497496366,101.0,167.0,3.929643773992745,Raw,EpiEstim,Marginalised
170,NaN,155,1.88004710554492,1.6700000000000002,2.1,2.0,2.0,2.0,147.93072539841188,115.0,184.0,5.40743617542349,Raw,EpiEstim,Marginalised
171,NaN,241,2.317805422008913,2.1,2.55,2.0,2.0,2.0,174.40132734473622,138.0,214.0,55.77434161299162,Raw,EpiEstim,Marginalised
172,NaN,242,2.475878061867893,2.2600000000000002,2.6999999999999997,2.0,2.0,2.0,280.09591005153607,234.0,330.0,25.315332783802845,Raw,EpiEstim,Marginalised
173,NaN,179,1.8547047711172833,1.6800000000000002,2.04,2.0,2.0,2.0,283.1916177919961,236.0,333.0,90.22902872611296,Raw,EpiEstim,Marginalised
174,NaN,212,1.506734455862838,1.3599999999999999,1.66,2.0,2.0,2.0,201.80268963842656,163.0,244.0,6.987281994053255,Raw,EpiEstim,Marginalised
175,NaN,227,1.5248506847076744,1.39,1.6700000000000002,2.0,2.0,2.0,233.30983278916395,192.0,278.0,5.763070232690227,Raw,EpiEstim,Marginalised
176,NaN,158,1.2278019449974424,1.11,1.3499999999999999,2.0,2.0,2.0,246.56580724314983,204.0,292.0,75.79321302421825,Raw,EpiEstim,Marginalised
177,NaN,420,1.7299886831171363,1.5899999999999999,1.87,2.0,2.0,2.0,166.3910423746011,132.0,204.0,243.2080114266306,Raw,EpiEstim,Marginalised
178,NaN,448,2.4152330598482608,2.2600000000000002,2.58,2.0,2.0,2.0,463.04821441645345,403.0,526.0,9.945563992336528,Raw,EpiEstim,Marginalised
179,NaN,659,2.742927295857678,2.58,2.9099999999999997,2.0,2.0,2.0,512.3912359660387,449.0,579.0,127.9277307840873,Raw,EpiEstim,Marginalised
180,NaN,705,2.8837884544518637,2.7300000000000004,3.0399999999999996,2.0,2.0,2.0,789.7159914427381,710.0,873.0,61.75611660200409,Raw,EpiEstim,Marginalised
181,NaN,671,2.414947761648497,2.29,2.54,2.0,2.0,2.0,854.044223160895,771.0,941.0,158.54011409045566,Raw,EpiEstim,Marginalised
182,NaN,746,2.081893828381574,1.98,2.19,2.0,2.0,2.0,793.3423790397385,713.0,876.0,28.901289570416978,Raw,EpiEstim,Marginalised
1,NaN,5,5.0,0.12658903992144938,18.444397270569677,7.0,NaN,NaN,25.0,0.0,94.0,8.3512572987519,Raw,EpiEstim,Conditional (k = 7)
2,NaN,4,1.923076923076923,0.9221901338716217,3.285539125272917,7.0,NaN,NaN,25.0,0.0,94.0,8.995111512270606,Raw,EpiEstim,Conditional (k = 7)
3,NaN,16,2.6417838276637315,1.7257009050377263,3.749801989214244,7.0,NaN,NaN,8.926605377934212,2.0,18.0,5.08104838664774,Raw,EpiEstim,Conditional (k = 7)
4,NaN,20,2.754725622730128,2.016805377478242,3.605908322658057,7.0,NaN,NaN,18.114032653493346,8.0,30.0,1.6468429427905928,Raw,EpiEstim,Conditional (k = 7)
5,NaN,27,2.7836339284195843,2.1819246450603815,3.4575053357153687,7.0,NaN,NaN,26.24188798901139,15.0,40.0,1.5652217220622284,Raw,EpiEstim,Conditional (k = 7)
6,NaN,36,2.808603451064401,2.30615568128514,3.359829505641963,7.0,NaN,NaN,35.03094971728614,22.0,50.0,1.7655540479396945,Raw,EpiEstim,Conditional (k = 7)
7,NaN,38,2.6710300351385667,2.2567033434329593,3.119759904339049,7.0,NaN,NaN,45.571345838516,31.0,62.0,4.3807473555004695,Raw,EpiEstim,Conditional (k = 7)
8,NaN,60,2.6940186184601056,2.335295105909611,3.0779969609007125,7.0,NaN,NaN,51.46417595456145,36.0,69.0,5.2945050763969554,Raw,EpiEstim,Conditional (k = 7)
9,NaN,66,2.7823810283544868,2.456840601034493,3.1278807107841393,7.0,NaN,NaN,70.45583837683708,52.0,90.0,2.983855402564899,Raw,EpiEstim,Conditional (k = 7)
10,NaN,79,2.7037547062934935,2.418613116915487,3.0045556567168448,7.0,NaN,NaN,84.37518403054956,64.0,106.0,3.444061837411981,Raw,EpiEstim,Conditional (k = 7)
11,NaN,77,2.535897089758439,2.2885708671728455,2.7957307719405877,7.0,NaN,NaN,100.47871866455549,79.0,124.0,17.093827654237764,Raw,EpiEstim,Conditional (k = 7)
12,NaN,78,2.340677551937974,2.1258568787355596,2.565689548767795,7.0,NaN,NaN,110.55726435643221,88.0,135.0,25.78593309560313,Raw,EpiEstim,Conditional (k = 7)
13,NaN,54,2.028537601386305,1.8460122217787256,2.2195443503626064,7.0,NaN,NaN,115.27119283036369,92.0,140.0,54.39930641714601,Raw,EpiEstim,Conditional (k = 7)
14,NaN,63,1.8301876248998048,1.66977346404593,1.997853696431882,7.0,NaN,NaN,108.39013504747574,86.0,132.0,38.798757238898574,Raw,EpiEstim,Conditional (k = 7)
15,NaN,58,1.5970720243694239,1.4568032102444561,1.7436956401940347,7.0,NaN,NaN,98.45018041179549,78.0,121.0,34.232942961124806,Raw,EpiEstim,Conditional (k = 7)
16,NaN,44,1.3691974427470452,1.246131252508589,1.4979756763481575,7.0,NaN,NaN,87.71718590152118,68.0,109.0,37.90045947044416,Raw,EpiEstim,Conditional (k = 7)
17,NaN,28,1.1213213227752319,1.0145023703559934,1.233410117064322,7.0,NaN,NaN,72.9341764940891,55.0,92.0,39.67370257421517,Raw,EpiEstim,Conditional (k = 7)
18,NaN,22,0.9188823167502647,0.824864590708588,1.0179008593914582,7.0,NaN,NaN,57.356635335016755,42.0,74.0,30.729212342550458,Raw,EpiEstim,Conditional (k = 7)
19,NaN,24,0.7576521701066076,0.6735129933869124,0.846671869077048,7.0,NaN,NaN,42.957760230021904,30.0,57.0,14.988803315288301,Raw,EpiEstim,Conditional (k = 7)
20,NaN,15,0.6585649541831707,0.5802074258030636,0.741813350101264,7.0,NaN,NaN,34.94999803605342,23.0,48.0,16.387824994199008,Raw,EpiEstim,Conditional (k = 7)
21,NaN,26,0.5770776728667628,0.5030104275497722,0.656157764503133,7.0,NaN,NaN,25.733488208935704,16.0,37.0,1.2704490135608852,Raw,EpiEstim,Conditional (k = 7)
22,NaN,13,0.4785433479169244,0.40988901868466066,0.5524354225288347,7.0,NaN,NaN,20.222147649990877,12.0,30.0,4.724598158123666,Raw,EpiEstim,Conditional (k = 7)
23,NaN,14,0.4210850061526681,0.3548989094150507,0.4928463598065526,7.0,NaN,NaN,15.545343092533008,8.0,24.0,1.1358742117759562,Raw,EpiEstim,Conditional (k = 7)
24,NaN,10,0.398394459030589,0.3316200388697367,0.471202844259138,7.0,NaN,NaN,13.37005900217423,6.0,21.0,1.9014979614651957,Raw,EpiEstim,Conditional (k = 7)
25,NaN,22,0.4369191219027561,0.36368762894164236,0.5167680631220232,7.0,NaN,NaN,11.61733872416478,5.0,19.0,8.380695141645054,Raw,EpiEstim,Conditional (k = 7)
26,NaN,15,0.44775930692951466,0.3699921790779037,0.5328338980147336,7.0,NaN,NaN,11.381661632871504,5.0,19.0,2.2808907055186594,Raw,EpiEstim,Conditional (k = 7)
27,NaN,40,0.6029481708867822,0.5075363141755037,0.7064563706212678,7.0,NaN,NaN,11.552363542221329,5.0,19.0,26.435769039199183,Raw,EpiEstim,Conditional (k = 7)
28,NaN,14,0.6065951147181504,0.5064402833622632,0.7156525388280344,7.0,NaN,NaN,14.258540563749111,7.0,23.0,0.9238281072041186,Raw,EpiEstim,Conditional (k = 7)
29,NaN,10,0.6460994465712065,0.5382180934998531,0.7636888123034542,7.0,NaN,NaN,15.44769205082423,8.0,24.0,3.372682455108306,Raw,EpiEstim,Conditional (k = 7)
30,NaN,16,0.7096904569268798,0.5920777477621895,0.837800146875524,7.0,NaN,NaN,15.452065561335262,8.0,24.0,1.0235657397851623,Raw,EpiEstim,Conditional (k = 7)
31,NaN,10,0.75980839873528,0.6338899460505644,0.8969651230962806,7.0,NaN,NaN,16.605179163695148,9.0,26.0,4.317718247758132,Raw,EpiEstim,Conditional (k = 7)
32,NaN,21,0.7988904899922794,0.6659990064634222,0.9436912945979421,7.0,NaN,NaN,14.824470700392824,7.0,23.0,4.183681001346457,Raw,EpiEstim,Conditional (k = 7)
33,NaN,23,0.8914520214067544,0.7474244212971988,1.0479817033493024,7.0,NaN,NaN,15.78362849929032,8.0,25.0,5.053345232032015,Raw,EpiEstim,Conditional (k = 7)
34,NaN,24,0.8154472934441789,0.6755304702326129,0.9683369778869236,7.0,NaN,NaN,13.788485035771487,7.0,22.0,8.013952470488537,Raw,EpiEstim,Conditional (k = 7)
35,NaN,11,0.821394407392256,0.6787340921119145,0.9774599369013549,7.0,NaN,NaN,16.07486923272289,8.0,25.0,3.0461596317868986,Raw,EpiEstim,Conditional (k = 7)
36,NaN,24,0.9496231717091485,0.7934076668268771,1.119668515882428,7.0,NaN,NaN,16.65770363451707,9.0,26.0,5.116823086280656,Raw,EpiEstim,Conditional (k = 7)
37,NaN,15,0.9646932963704156,0.805412926212758,1.1381318279469745,7.0,NaN,NaN,18.524080034806854,10.0,28.0,1.996658433883836,Raw,EpiEstim,Conditional (k = 7)
38,NaN,10,0.9805437517977518,0.8186463152448648,1.1568319763539139,7.0,NaN,NaN,19.61966060978519,11.0,30.0,6.966822367752547,Raw,EpiEstim,Conditional (k = 7)
39,NaN,11,0.9144042232050482,0.7575080815774125,1.0858475209667608,7.0,NaN,NaN,17.430073956053608,9.0,27.0,4.113688635888693,Raw,EpiEstim,Conditional (k = 7)
40,NaN,22,0.9167795604476826,0.7588426742224225,1.089424917201333,7.0,NaN,NaN,14.884474446434158,7.0,24.0,4.999253221273127,Raw,EpiEstim,Conditional (k = 7)
41,NaN,13,0.8414334144790321,0.6895749892110687,1.008178359595308,7.0,NaN,NaN,14.455271553110899,7.0,23.0,1.0926524456291182,Raw,EpiEstim,Conditional (k = 7)
42,NaN,7,0.8238048731882331,0.6724162379305054,0.9903337539550282,7.0,NaN,NaN,14.713006134471527,7.0,23.0,5.443026602075786,Raw,EpiEstim,Conditional (k = 7)
43,NaN,45,1.0137250761140817,0.8431640703922875,1.1997634100427792,7.0,NaN,NaN,11.78854982922872,5.0,20.0,31.147807837579997,Raw,EpiEstim,Conditional (k = 7)
44,NaN,24,1.1038651744884458,0.9242432427565023,1.29920082672257,7.0,NaN,NaN,17.729526301745466,10.0,27.0,4.152799431331911,Raw,EpiEstim,Conditional (k = 7)
45,NaN,18,1.1744164013163438,0.9885741435365933,1.376028634852307,7.0,NaN,NaN,21.96921788447058,13.0,33.0,2.2555763407157414,Raw,EpiEstim,Conditional (k = 7)
46,NaN,29,1.313145233531111,1.1169674341907858,1.524960588618713,7.0,NaN,NaN,24.35951452109606,15.0,36.0,2.867540817074132,Raw,EpiEstim,Conditional (k = 7)
47,NaN,28,1.3310753801871673,1.135721247636371,1.54170443878556,7.0,NaN,NaN,26.59873168402965,16.0,38.0,1.4948087407048392,Raw,EpiEstim,Conditional (k = 7)
48,NaN,25,1.3796011976565214,1.1838385418589437,1.5901227400473528,7.0,NaN,NaN,30.236127844825244,19.0,43.0,3.002284852560497,Raw,EpiEstim,Conditional (k = 7)
49,NaN,26,1.4635342680610521,1.26580466165115,1.6754034801347721,7.0,NaN,NaN,33.85318960729551,22.0,47.0,4.819675793996751,Raw,EpiEstim,Conditional (k = 7)
50,NaN,40,1.3539353455226095,1.168722549150649,1.5525711806634666,7.0,NaN,NaN,29.46177143625282,19.0,42.0,7.445819246023009,Raw,EpiEstim,Conditional (k = 7)
51,NaN,36,1.3658250371336644,1.1843902253633523,1.5600005996745117,7.0,NaN,NaN,32.82327256376581,21.0,46.0,2.171854612733396,Raw,EpiEstim,Conditional (k = 7)
52,NaN,38,1.4251281821639687,1.2442062312697093,1.6181521818837383,7.0,NaN,NaN,36.938441018380956,25.0,51.0,1.647986841651266,Raw,EpiEstim,Conditional (k = 7)
53,NaN,40,1.4169034341260625,1.2411614468539571,1.6041121843860764,7.0,NaN,NaN,39.23231397973367,26.0,53.0,1.6556270292129904,Raw,EpiEstim,Conditional (k = 7)
54,NaN,48,1.4549340642539006,1.2814932072498406,1.639222594063333,7.0,NaN,NaN,42.03052588783764,29.0,57.0,3.65917183091973,Raw,EpiEstim,Conditional (k = 7)
55,NaN,44,1.475352001126097,1.3055156578136338,1.6554228900627783,7.0,NaN,NaN,47.42949622073676,33.0,63.0,2.2967079854523496,Raw,EpiEstim,Conditional (k = 7)
56,NaN,36,1.438850431527459,1.2760794808168958,1.6112501083253539,7.0,NaN,NaN,51.40894444894147,37.0,68.0,11.066992939536686,Raw,EpiEstim,Conditional (k = 7)
57,NaN,49,1.3968323958544804,1.2411960701981017,1.5615282266136343,7.0,NaN,NaN,49.52302689294008,35.0,65.0,1.8019167506682214,Raw,EpiEstim,Conditional (k = 7)
58,NaN,89,1.5567798234248287,1.3968217922671557,1.7252839471919235,7.0,NaN,NaN,51.27579656375274,37.0,67.0,33.30476475388783,Raw,EpiEstim,Conditional (k = 7)
59,NaN,55,1.5316412365774894,1.3779065118468319,1.6933892766815943,7.0,NaN,NaN,64.01564953834608,47.0,82.0,5.334393389898338,Raw,EpiEstim,Conditional (k = 7)
60,NaN,40,1.4308260366973147,1.2872103898761011,1.5819275490089453,7.0,NaN,NaN,68.59817206531851,51.0,87.0,23.458620984783437,Raw,EpiEstim,Conditional (k = 7)
61,NaN,53,1.359434795707493,1.2238929614479237,1.5019921077022214,7.0,NaN,NaN,65.42049152088671,49.0,83.0,7.963295300944528,Raw,EpiEstim,Conditional (k = 7)
62,NaN,75,1.3905292904580098,1.2572566250952384,1.5304190702231473,7.0,NaN,NaN,65.0917582042258,48.0,83.0,6.195452767621763,Raw,EpiEstim,Conditional (k = 7)
63,NaN,81,1.4638969730777645,1.3307342155361521,1.603318462469276,7.0,NaN,NaN,72.12981918897563,55.0,91.0,5.425101238416997,Raw,EpiEstim,Conditional (k = 7)
64,NaN,88,1.5026540646199793,1.371483010482328,1.639729810685489,7.0,NaN,NaN,78.93854729636003,61.0,99.0,5.527315312957702,Raw,EpiEstim,Conditional (k = 7)
65,NaN,98,1.4380024149002784,1.3136045769016207,1.5679473348751862,7.0,NaN,NaN,79.85172804708316,61.0,100.0,12.931393566517784,Raw,EpiEstim,Conditional (k = 7)
66,NaN,116,1.519379448313001,1.3952572094047164,1.648715082678549,7.0,NaN,NaN,90.83537953775448,71.0,112.0,19.34263260743751,Raw,EpiEstim,Conditional (k = 7)
67,NaN,95,1.5654700368831251,1.4433934460984488,1.6924315166759636,7.0,NaN,NaN,110.58066766661433,89.0,134.0,9.897304626914984,Raw,EpiEstim,Conditional (k = 7)
68,NaN,90,1.5489641675382013,1.4316265511562865,1.670857504664915,7.0,NaN,NaN,121.07433613435211,98.0,146.0,24.249817843740303,Raw,EpiEstim,Conditional (k = 7)
69,NaN,105,1.5086024990146985,1.396845156666515,1.6245993807858248,7.0,NaN,NaN,122.25419069502514,99.0,147.0,11.14429171805988,Raw,EpiEstim,Conditional (k = 7)
70,NaN,73,1.3887153783920114,1.2852351662608488,1.4961450913612426,7.0,NaN,NaN,124.26785334273059,101.0,149.0,44.35520013668436,Raw,EpiEstim,Conditional (k = 7)
71,NaN,85,1.2968867979300285,1.200035042749018,1.3974435813556123,7.0,NaN,NaN,115.56675262757874,93.0,139.0,23.94738107249225,Raw,EpiEstim,Conditional (k = 7)
72,NaN,105,1.2413242562049183,1.1490980934887056,1.337059665733078,7.0,NaN,NaN,107.35712956158088,86.0,130.0,2.7966173339000813,Raw,EpiEstim,Conditional (k = 7)
73,NaN,150,1.246564513021811,1.1561705500498725,1.3403123583780419,7.0,NaN,NaN,101.77189017092407,81.0,124.0,42.04043363936715,Raw,EpiEstim,Conditional (k = 7)
74,NaN,114,1.2299031800035845,1.1418751962042772,1.3211532675673727,7.0,NaN,NaN,112.94784537036388,91.0,136.0,2.7562192436163038,Raw,EpiEstim,Conditional (k = 7)
75,NaN,159,1.2988461433191076,1.2099520964951276,1.3908464886599914,7.0,NaN,NaN,118.99176457850938,96.0,143.0,33.309740063599,Raw,EpiEstim,Conditional (k = 7)
76,NaN,154,1.3275525700317234,1.2393343255539502,1.4187607973307474,7.0,NaN,NaN,132.98423999423594,109.0,158.0,14.485145193369208,Raw,EpiEstim,Conditional (k = 7)
77,NaN,108,1.3266948361026656,1.2402828508866148,1.4159754965160303,7.0,NaN,NaN,153.31706673343066,127.0,181.0,37.67060498676287,Raw,EpiEstim,Conditional (k = 7)
78,NaN,115,1.313563285661545,1.229411432903086,1.4004613780559654,7.0,NaN,NaN,157.65301922571408,131.0,185.0,34.902400681454395,Raw,EpiEstim,Conditional (k = 7)
79,NaN,170,1.34699848981963,1.263596132608134,1.4330284867338348,7.0,NaN,NaN,155.6995473804307,130.0,183.0,8.787137526175599,Raw,EpiEstim,Conditional (k = 7)
80,NaN,179,1.3249838657089592,1.2441240997262377,1.4083533758937692,7.0,NaN,NaN,157.5450329882291,131.0,185.0,14.500852376237521,Raw,EpiEstim,Conditional (k = 7)
81,NaN,152,1.3133649663939995,1.2346722492672684,1.3944543526816255,7.0,NaN,NaN,170.55215350929655,143.0,199.0,11.699907811440532,Raw,EpiEstim,Conditional (k = 7)
82,NaN,168,1.2659922992064196,1.1904597200051568,1.3438152431774417,7.0,NaN,NaN,168.70662077911777,142.0,197.0,3.316650821039976,Raw,EpiEstim,Conditional (k = 7)
83,NaN,148,1.2064677493856932,1.1342826124026548,1.2808481419401945,7.0,NaN,NaN,170.8498595200617,144.0,199.0,15.382071194214179,Raw,EpiEstim,Conditional (k = 7)
84,NaN,121,1.1769054389953353,1.1069180165261714,1.2490079153175144,7.0,NaN,NaN,176.69270826830964,149.0,206.0,47.51745322743412,Raw,EpiEstim,Conditional (k = 7)
85,NaN,158,1.1861923424633045,1.1170280660627905,1.257404808297498,7.0,NaN,NaN,172.97790880076556,146.0,202.0,8.973006640989277,Raw,EpiEstim,Conditional (k = 7)
86,NaN,226,1.2105912352782056,1.141714481007058,1.2814567901124874,7.0,NaN,NaN,166.38806975398893,140.0,194.0,51.71197289189594,Raw,EpiEstim,Conditional (k = 7)
87,NaN,212,1.2092086221502774,1.1413605594066738,1.278987942986089,7.0,NaN,NaN,175.70086718680653,148.0,205.0,28.25201099584805,Raw,EpiEstim,Conditional (k = 7)
88,NaN,170,1.1916738137463958,1.1253041572325384,1.2599182708151881,7.0,NaN,NaN,190.40332229161754,162.0,220.0,13.039196868684755,Raw,EpiEstim,Conditional (k = 7)
89,NaN,146,1.1364419236158252,1.0725705125754976,1.2021345170838056,7.0,NaN,NaN,192.41380660374847,163.0,223.0,37.89997248400702,Raw,EpiEstim,Conditional (k = 7)
90,NaN,221,1.176098450524639,1.111922186775282,1.2420498238661204,7.0,NaN,NaN,189.90026945841606,161.0,220.0,22.89714373314928,Raw,EpiEstim,Conditional (k = 7)
91,NaN,183,1.203664338506718,1.1395271953070734,1.2695326767878585,7.0,NaN,NaN,208.12098419272658,178.0,240.0,16.9160185769095,Raw,EpiEstim,Conditional (k = 7)
92,NaN,165,1.1782818645066926,1.1156611564346652,1.2425883014479293,7.0,NaN,NaN,211.4491273748487,181.0,243.0,37.54003508913218,Raw,EpiEstim,Conditional (k = 7)
93,NaN,201,1.1256563801451944,1.0652674279822014,1.1876867637505206,7.0,NaN,NaN,196.61749035267462,167.0,227.0,4.105902527874113,Raw,EpiEstim,Conditional (k = 7)
94,NaN,176,1.0688632548931145,1.0107209383300042,1.1286086107694837,7.0,NaN,NaN,192.1818795181251,163.0,222.0,9.751529444110496,Raw,EpiEstim,Conditional (k = 7)
95,NaN,169,1.0485721007597382,0.991511270738389,1.1072067842669604,7.0,NaN,NaN,190.9954176724078,162.0,221.0,14.399235561713606,Raw,EpiEstim,Conditional (k = 7)
96,NaN,206,1.083643213510132,1.0260091955560358,1.1428299092547356,7.0,NaN,NaN,192.32180065060825,164.0,222.0,8.269034974077993,Raw,EpiEstim,Conditional (k = 7)
97,NaN,204,1.0565868239336513,1.0000319698678235,1.1146753089041583,7.0,NaN,NaN,188.7085006449855,160.0,218.0,9.356532481694192,Raw,EpiEstim,Conditional (k = 7)
98,NaN,182,1.0444490566748352,0.9885227502678648,1.101892538595766,7.0,NaN,NaN,192.7842125009142,164.0,223.0,6.372474391669543,Raw,EpiEstim,Conditional (k = 7)
99,NaN,181,1.047749678575904,0.9919830478588965,1.1050198322020388,7.0,NaN,NaN,195.6836169932889,167.0,226.0,8.703092915228428,Raw,EpiEstim,Conditional (k = 7)
100,NaN,188,1.0290991111474792,0.9740571483447511,1.0856325209499613,7.0,NaN,NaN,191.3457581000457,163.0,221.0,3.754247450812036,Raw,EpiEstim,Conditional (k = 7)
101,NaN,195,1.037192138273863,0.9821107749468025,1.0937551400651127,7.0,NaN,NaN,192.48387618483844,164.0,223.0,3.702668855174987,Raw,EpiEstim,Conditional (k = 7)
102,NaN,158,1.0224686966611252,0.9679456958718005,1.0784645206711452,7.0,NaN,NaN,196.4553912098341,167.0,227.0,29.94309424570215,Raw,EpiEstim,Conditional (k = 7)
103,NaN,136,0.9632612103192125,0.9104911376253583,1.0174968299745604,7.0,NaN,NaN,186.0880176222498,158.0,216.0,41.77542408055743,Raw,EpiEstim,Conditional (k = 7)
104,NaN,172,0.9374675879708092,0.8854471132410596,0.9909519910369353,7.0,NaN,NaN,170.5528942992656,144.0,199.0,3.3676351754648044,Raw,EpiEstim,Conditional (k = 7)
105,NaN,127,0.8979172663953321,0.8469389440876933,0.9503643489067534,7.0,NaN,NaN,165.95333269204457,139.0,194.0,31.137803623494175,Raw,EpiEstim,Conditional (k = 7)
106,NaN,136,0.8702815558687854,0.8198979647495865,0.9221462547483705,7.0,NaN,NaN,153.81398613753532,128.0,181.0,11.317938058179617,Raw,EpiEstim,Conditional (k = 7)
107,NaN,131,0.8368264541122923,0.7871090479754594,0.8880448993641502,7.0,NaN,NaN,142.52211172244134,118.0,168.0,6.763813384994392,Raw,EpiEstim,Conditional (k = 7)
108,NaN,108,0.7822221914826715,0.7337400340205149,0.8322334078821066,7.0,NaN,NaN,130.27524207643023,107.0,155.0,15.642473070328144,Raw,EpiEstim,Conditional (k = 7)
109,NaN,125,0.7746689442816909,0.7258294872132603,0.8250760799504556,7.0,NaN,NaN,120.37335304314736,98.0,144.0,3.525074959460924,Raw,EpiEstim,Conditional (k = 7)
110,NaN,100,0.7675820912629312,0.7182469365500624,0.8185327116013565,7.0,NaN,NaN,117.3299787991015,95.0,141.0,11.392493355542136,Raw,EpiEstim,Conditional (k = 7)
111,NaN,98,0.7285645604313388,0.6797200968856262,0.7790797309335322,7.0,NaN,NaN,105.38851253141345,84.0,128.0,4.383397730049969,Raw,EpiEstim,Conditional (k = 7)
112,NaN,87,0.7201167186209172,0.6706469471429006,0.7713218545964898,7.0,NaN,NaN,99.9599421887506,80.0,122.0,7.998569852702428,Raw,EpiEstim,Conditional (k = 7)
113,NaN,105,0.7211223470105877,0.6705949497035537,0.7734588782951798,7.0,NaN,NaN,91.70197655647944,72.0,112.0,8.553912978585734,Raw,EpiEstim,Conditional (k = 7)
114,NaN,112,0.7345817201761976,0.6824632541712102,0.7885906569276653,7.0,NaN,NaN,87.66926368404174,69.0,108.0,18.765976803673592,Raw,EpiEstim,Conditional (k = 7)
115,NaN,91,0.7503650381391416,0.6965126767699668,0.8061941431702006,7.0,NaN,NaN,89.11309074895878,70.0,109.0,2.5262198267890614,Raw,EpiEstim,Conditional (k = 7)
116,NaN,85,0.7404012959153229,0.6857507787427888,0.7971172003263772,7.0,NaN,NaN,85.19138857029903,66.0,105.0,2.3015489576450694,Raw,EpiEstim,Conditional (k = 7)
117,NaN,95,0.7677096180682746,0.7108376543359559,0.8267390322842685,7.0,NaN,NaN,83.65687554395006,65.0,103.0,7.116526790406748,Raw,EpiEstim,Conditional (k = 7)
118,NaN,72,0.7697895799878681,0.7116529603106209,0.8301762846054729,7.0,NaN,NaN,84.07680130241003,65.0,104.0,7.473983757259557,Raw,EpiEstim,Conditional (k = 7)
119,NaN,64,0.7731890313250501,0.7137522221401733,0.8349690212138243,7.0,NaN,NaN,82.02342930446953,64.0,102.0,12.739414986339325,Raw,EpiEstim,Conditional (k = 7)
120,NaN,75,0.7656189243309296,0.7053285900056927,0.8283464705389135,7.0,NaN,NaN,75.25781187160489,58.0,94.0,2.163883263929101,Raw,EpiEstim,Conditional (k = 7)
121,NaN,97,0.7759896437769013,0.7141138216091448,0.8403995683761495,7.0,NaN,NaN,69.23694035184957,52.0,87.0,22.758158498154955,Raw,EpiEstim,Conditional (k = 7)
122,NaN,76,0.7854660847181428,0.7220260774005869,0.8515392310771139,7.0,NaN,NaN,70.78464504551276,54.0,89.0,3.3574854213903467,Raw,EpiEstim,Conditional (k = 7)
