k,p,simulation,model,TrueParam,iter
19,0.0,Random walk,EpiEstim,0.4,5
20,0.0,Random walk,EpiEstim,0.4,5
21,0.0,Random walk,EpiEstim,0.4,5
22,0.0,Random walk,EpiEstim,0.4,5
23,0.0,Random walk,EpiEstim,0.4,5
24,0.0,Random walk,EpiEstim,0.4,5
25,0.0,Random walk,EpiEstim,0.4,5
26,0.0,Random walk,EpiEstim,0.4,5
27,0.0,Random walk,EpiEstim,0.4,5
28,0.0,Random walk,EpiEstim,0.4,5
29,0.0,Random walk,EpiEstim,0.4,5
30,0.0,Random walk,EpiEstim,0.4,5
1,1.0,Random walk,EpiEstim,0.45,5
2,0.0,Random walk,EpiEstim,0.45,5
3,0.0,Random walk,EpiEstim,0.45,5
4,0.0,Random walk,EpiEstim,0.45,5
5,0.0,Random walk,EpiEstim,0.45,5
6,0.0,Random walk,EpiEstim,0.45,5
7,0.0,Random walk,EpiEstim,0.45,5
8,0.0,Random walk,EpiEstim,0.45,5
9,0.0,Random walk,EpiEstim,0.45,5
10,0.0,Random walk,EpiEstim,0.45,5
11,0.0,Random walk,EpiEstim,0.45,5
12,0.0,Random walk,EpiEstim,0.45,5
13,0.0,Random walk,EpiEstim,0.45,5
14,0.0,Random walk,EpiEstim,0.45,5
15,0.0,Random walk,EpiEstim,0.45,5
16,0.0,Random walk,EpiEstim,0.45,5
17,0.0,Random walk,EpiEstim,0.45,5
18,0.0,Random walk,EpiEstim,0.45,5
19,0.0,Random walk,EpiEstim,0.45,5
20,0.0,Random walk,EpiEstim,0.45,5
21,0.0,Random walk,EpiEstim,0.45,5
22,0.0,Random walk,EpiEstim,0.45,5
23,0.0,Random walk,EpiEstim,0.45,5
24,0.0,Random walk,EpiEstim,0.45,5
25,0.0,Random walk,EpiEstim,0.45,5
26,0.0,Random walk,EpiEstim,0.45,5
27,0.0,Random walk,EpiEstim,0.45,5
28,0.0,Random walk,EpiEstim,0.45,5
29,0.0,Random walk,EpiEstim,0.45,5
30,0.0,Random walk,EpiEstim,0.45,5
1,1.0,Random walk,EpiEstim,0.5,5
2,0.0,Random walk,EpiEstim,0.5,5
3,0.0,Random walk,EpiEstim,0.5,5
4,0.0,Random walk,EpiEstim,0.5,5
5,0.0,Random walk,EpiEstim,0.5,5
6,0.0,Random walk,EpiEstim,0.5,5
7,0.0,Random walk,EpiEstim,0.5,5
8,0.0,Random walk,EpiEstim,0.5,5
9,0.0,Random walk,EpiEstim,0.5,5
10,0.0,Random walk,EpiEstim,0.5,5
11,0.0,Random walk,EpiEstim,0.5,5
12,0.0,Random walk,EpiEstim,0.5,5
13,0.0,Random walk,EpiEstim,0.5,5
14,0.0,Random walk,EpiEstim,0.5,5
15,0.0,Random walk,EpiEstim,0.5,5
16,0.0,Random walk,EpiEstim,0.5,5
17,0.0,Random walk,EpiEstim,0.5,5
18,0.0,Random walk,EpiEstim,0.5,5
19,0.0,Random walk,EpiEstim,0.5,5
20,0.0,Random walk,EpiEstim,0.5,5
21,0.0,Random walk,EpiEstim,0.5,5
22,0.0,Random walk,EpiEstim,0.5,5
23,0.0,Random walk,EpiEstim,0.5,5
24,0.0,Random walk,EpiEstim,0.5,5
25,0.0,Random walk,EpiEstim,0.5,5
26,0.0,Random walk,EpiEstim,0.5,5
27,0.0,Random walk,EpiEstim,0.5,5
28,0.0,Random walk,EpiEstim,0.5,5
29,0.0,Random walk,EpiEstim,0.5,5
30,0.0,Random walk,EpiEstim,0.5,5
1,9.849894013934357e-102,Random walk,EpiEstim,0.01,6
2,1.250584006372081e-14,Random walk,EpiEstim,0.01,6
3,1.5374789576594174e-6,Random walk,EpiEstim,0.01,6
4,0.0006183868012368505,Random walk,EpiEstim,0.01,6
5,0.010120348926878058,Random walk,EpiEstim,0.01,6
6,0.005315262593244445,Random walk,EpiEstim,0.01,6
7,0.0018835980689577733,Random walk,EpiEstim,0.01,6
8,0.059728598290920844,Random walk,EpiEstim,0.01,6
9,0.012550675217127936,Random walk,EpiEstim,0.01,6
10,0.07894892336921291,Random walk,EpiEstim,0.01,6
11,0.10268058649660461,Random walk,EpiEstim,0.01,6
12,0.39786311002628466,Random walk,EpiEstim,0.01,6
13,0.11148430449057614,Random walk,EpiEstim,0.01,6
14,0.09452324200946739,Random walk,EpiEstim,0.01,6
15,0.047433401193275465,Random walk,EpiEstim,0.01,6
16,0.004917636809732547,Random walk,EpiEstim,0.01,6
17,0.0027287301595521254,Random walk,EpiEstim,0.01,6
18,0.00880732376000258,Random walk,EpiEstim,0.01,6
19,0.0033683961444394366,Random walk,EpiEstim,0.01,6
20,0.0006357073342947691,Random walk,EpiEstim,0.01,6
21,0.0011215048356464905,Random walk,EpiEstim,0.01,6
22,0.0013813903867797735,Random walk,EpiEstim,0.01,6
23,0.0036300384449297193,Random walk,EpiEstim,0.01,6
24,0.0023150348918974965,Random walk,EpiEstim,0.01,6
25,0.009857093594277668,Random walk,EpiEstim,0.01,6
26,0.0056702201407701335,Random walk,EpiEstim,0.01,6
27,0.00620183445102798,Random walk,EpiEstim,0.01,6
28,0.00678173891908596,Random walk,EpiEstim,0.01,6
29,0.012100544536970724,Random walk,EpiEstim,0.01,6
30,0.007330830627835042,Random walk,EpiEstim,0.01,6
1,2.9986547798068136e-87,Random walk,EpiEstim,0.05,6
2,9.064546695179214e-7,Random walk,EpiEstim,0.05,6
3,0.8896347886355257,Random walk,EpiEstim,0.05,6
4,0.07355321767444543,Random walk,EpiEstim,0.05,6
5,0.03422284659879267,Random walk,EpiEstim,0.05,6
6,0.002531556763388425,Random walk,EpiEstim,0.05,6
7,5.447338374693732e-5,Random walk,EpiEstim,0.05,6
8,2.1691554710876496e-6,Random walk,EpiEstim,0.05,6
9,2.9462912636015962e-8,Random walk,EpiEstim,0.05,6
10,1.1769984858019291e-8,Random walk,EpiEstim,0.05,6
11,5.920020978375108e-11,Random walk,EpiEstim,0.05,6
12,3.857635405058903e-11,Random walk,EpiEstim,0.05,6
13,2.3738202813461784e-12,Random walk,EpiEstim,0.05,6
14,6.084124505054088e-13,Random walk,EpiEstim,0.05,6
15,1.2471689001013353e-13,Random walk,EpiEstim,0.05,6
16,1.2226258056964051e-13,Random walk,EpiEstim,0.05,6
17,4.6071773319159234e-14,Random walk,EpiEstim,0.05,6
18,8.292889213540849e-15,Random walk,EpiEstim,0.05,6
19,2.2914852457306763e-15,Random walk,EpiEstim,0.05,6
20,1.4974830679963085e-16,Random walk,EpiEstim,0.05,6
21,3.8557705161005905e-17,Random walk,EpiEstim,0.05,6
22,4.600014967973563e-18,Random walk,EpiEstim,0.05,6
23,1.4000932001205455e-18,Random walk,EpiEstim,0.05,6
24,1.0647466120945842e-19,Random walk,EpiEstim,0.05,6
25,1.87950742981095e-20,Random walk,EpiEstim,0.05,6
26,3.407394065683017e-21,Random walk,EpiEstim,0.05,6
27,1.940557227091256e-21,Random walk,EpiEstim,0.05,6
28,5.611904776338882e-21,Random walk,EpiEstim,0.05,6
29,3.699272934584094e-21,Random walk,EpiEstim,0.05,6
30,5.1440490334173215e-21,Random walk,EpiEstim,0.05,6
1,4.412557152813386e-71,Random walk,EpiEstim,0.1,6
2,0.004577947377163401,Random walk,EpiEstim,0.1,6
3,0.29417089322821555,Random walk,EpiEstim,0.1,6
4,0.3266000533633534,Random walk,EpiEstim,0.1,6
5,0.07299855587298834,Random walk,EpiEstim,0.1,6
6,0.29922993192336494,Random walk,EpiEstim,0.1,6
7,0.002406983045416362,Random walk,EpiEstim,0.1,6
8,1.526037081975572e-5,Random walk,EpiEstim,0.1,6
9,3.6066695912603966e-7,Random walk,EpiEstim,0.1,6
10,1.4119617686369298e-8,Random walk,EpiEstim,0.1,6
11,3.2023500063982615e-11,Random walk,EpiEstim,0.1,6
12,7.804171297694913e-14,Random walk,EpiEstim,0.1,6
13,3.358941305491924e-17,Random walk,EpiEstim,0.1,6
14,8.53077256695677e-20,Random walk,EpiEstim,0.1,6
15,1.2058391099589371e-21,Random walk,EpiEstim,0.1,6
16,3.41971360012176e-24,Random walk,EpiEstim,0.1,6
17,8.562036227460599e-26,Random walk,EpiEstim,0.1,6
18,1.4125911005157611e-27,Random walk,EpiEstim,0.1,6
19,5.572041547405103e-29,Random walk,EpiEstim,0.1,6
20,4.483713024152302e-30,Random walk,EpiEstim,0.1,6
21,2.6706205052895176e-31,Random walk,EpiEstim,0.1,6
22,4.7913283403514673e-32,Random walk,EpiEstim,0.1,6
23,7.67737472130543e-33,Random walk,EpiEstim,0.1,6
24,1.0321874694652671e-33,Random walk,EpiEstim,0.1,6
25,1.8564018432673253e-34,Random walk,EpiEstim,0.1,6
26,4.918122562411551e-35,Random walk,EpiEstim,0.1,6
27,2.4027012154881443e-35,Random walk,EpiEstim,0.1,6
28,1.4046146028718337e-35,Random walk,EpiEstim,0.1,6
29,4.456343600795849e-36,Random walk,EpiEstim,0.1,6
30,1.8202944224367745e-36,Random walk,EpiEstim,0.1,6
1,1.3844383317846606e-65,Random walk,EpiEstim,0.15,6
2,0.9999999981272676,Random walk,EpiEstim,0.15,6
3,1.8727325058860687e-9,Random walk,EpiEstim,0.15,6
4,3.162112587929897e-27,Random walk,EpiEstim,0.15,6
5,1.0561521738496163e-42,Random walk,EpiEstim,0.15,6
6,2.923018459332233e-57,Random walk,EpiEstim,0.15,6
7,1.790511462790283e-70,Random walk,EpiEstim,0.15,6
8,7.668126776841897e-86,Random walk,EpiEstim,0.15,6
9,3.7061713096289507e-96,Random walk,EpiEstim,0.15,6
10,3.84735008123385e-107,Random walk,EpiEstim,0.15,6
11,2.9487809438607247e-120,Random walk,EpiEstim,0.15,6
12,2.474410503275179e-130,Random walk,EpiEstim,0.15,6
13,1.3744902560476174e-142,Random walk,EpiEstim,0.15,6
14,6.919960623218713e-154,Random walk,EpiEstim,0.15,6
15,6.937393242491326e-166,Random walk,EpiEstim,0.15,6
16,2.796652050611511e-178,Random walk,EpiEstim,0.15,6
17,3.6025005826592044e-188,Random walk,EpiEstim,0.15,6
18,2.3721586457611782e-195,Random walk,EpiEstim,0.15,6
19,6.915672795009933e-204,Random walk,EpiEstim,0.15,6
20,2.03543341040975e-210,Random walk,EpiEstim,0.15,6
21,2.95254770619036e-217,Random walk,EpiEstim,0.15,6
22,1.1043704367067984e-222,Random walk,EpiEstim,0.15,6
23,1.2028505620128899e-227,Random walk,EpiEstim,0.15,6
24,3.23935645986625e-233,Random walk,EpiEstim,0.15,6
25,3.339444928681808e-239,Random walk,EpiEstim,0.15,6
26,4.2248201716623015e-244,Random walk,EpiEstim,0.15,6
27,1.285833524887092e-249,Random walk,EpiEstim,0.15,6
28,7.256628952237724e-254,Random walk,EpiEstim,0.15,6
29,1.204063061726042e-258,Random walk,EpiEstim,0.15,6
30,2.75521028373243e-263,Random walk,EpiEstim,0.15,6
1,1.0,Random walk,EpiEstim,0.2,6
2,0.0,Random walk,EpiEstim,0.2,6
3,0.0,Random walk,EpiEstim,0.2,6
4,0.0,Random walk,EpiEstim,0.2,6
5,0.0,Random walk,EpiEstim,0.2,6
6,0.0,Random walk,EpiEstim,0.2,6
7,0.0,Random walk,EpiEstim,0.2,6
8,0.0,Random walk,EpiEstim,0.2,6
9,0.0,Random walk,EpiEstim,0.2,6
10,0.0,Random walk,EpiEstim,0.2,6
11,0.0,Random walk,EpiEstim,0.2,6
12,0.0,Random walk,EpiEstim,0.2,6
13,0.0,Random walk,EpiEstim,0.2,6
14,0.0,Random walk,EpiEstim,0.2,6
15,0.0,Random walk,EpiEstim,0.2,6
16,0.0,Random walk,EpiEstim,0.2,6
17,0.0,Random walk,EpiEstim,0.2,6
18,0.0,Random walk,EpiEstim,0.2,6
19,0.0,Random walk,EpiEstim,0.2,6
20,0.0,Random walk,EpiEstim,0.2,6
21,0.0,Random walk,EpiEstim,0.2,6
22,0.0,Random walk,EpiEstim,0.2,6
23,0.0,Random walk,EpiEstim,0.2,6
24,0.0,Random walk,EpiEstim,0.2,6
25,0.0,Random walk,EpiEstim,0.2,6
26,0.0,Random walk,EpiEstim,0.2,6
27,0.0,Random walk,EpiEstim,0.2,6
28,0.0,Random walk,EpiEstim,0.2,6
29,0.0,Random walk,EpiEstim,0.2,6
30,0.0,Random walk,EpiEstim,0.2,6
1,1.0,Random walk,EpiEstim,0.25,6
2,1.0864213294285902e-97,Random walk,EpiEstim,0.25,6
3,1.6350002393923998e-186,Random walk,EpiEstim,0.25,6
4,1.0006892675699169e-272,Random walk,EpiEstim,0.25,6
5,0.0,Random walk,EpiEstim,0.25,6
6,0.0,Random walk,EpiEstim,0.25,6
7,0.0,Random walk,EpiEstim,0.25,6
8,0.0,Random walk,EpiEstim,0.25,6
9,0.0,Random walk,EpiEstim,0.25,6
10,0.0,Random walk,EpiEstim,0.25,6
11,0.0,Random walk,EpiEstim,0.25,6
12,0.0,Random walk,EpiEstim,0.25,6
13,0.0,Random walk,EpiEstim,0.25,6
14,0.0,Random walk,EpiEstim,0.25,6
15,0.0,Random walk,EpiEstim,0.25,6
16,0.0,Random walk,EpiEstim,0.25,6
17,0.0,Random walk,EpiEstim,0.25,6
18,0.0,Random walk,EpiEstim,0.25,6
19,0.0,Random walk,EpiEstim,0.25,6
20,0.0,Random walk,EpiEstim,0.25,6
21,0.0,Random walk,EpiEstim,0.25,6
22,0.0,Random walk,EpiEstim,0.25,6
23,0.0,Random walk,EpiEstim,0.25,6
24,0.0,Random walk,EpiEstim,0.25,6
25,0.0,Random walk,EpiEstim,0.25,6
26,0.0,Random walk,EpiEstim,0.25,6
27,0.0,Random walk,EpiEstim,0.25,6
28,0.0,Random walk,EpiEstim,0.25,6
29,0.0,Random walk,EpiEstim,0.25,6
30,0.0,Random walk,EpiEstim,0.25,6
1,3.594771579542845e-21,Random walk,EpiEstim,0.3,6
2,1.0,Random walk,EpiEstim,0.3,6
3,2.143447290943734e-43,Random walk,EpiEstim,0.3,6
4,1.5380704950420729e-86,Random walk,EpiEstim,0.3,6
5,6.56173276634948e-136,Random walk,EpiEstim,0.3,6
6,3.6926575218720963e-183,Random walk,EpiEstim,0.3,6
7,8.541470881253008e-230,Random walk,EpiEstim,0.3,6
8,1.8644990518690357e-274,Random walk,EpiEstim,0.3,6
9,2.62463e-318,Random walk,EpiEstim,0.3,6
10,0.0,Random walk,EpiEstim,0.3,6
11,0.0,Random walk,EpiEstim,0.3,6
12,0.0,Random walk,EpiEstim,0.3,6
13,0.0,Random walk,EpiEstim,0.3,6
14,0.0,Random walk,EpiEstim,0.3,6
15,0.0,Random walk,EpiEstim,0.3,6
16,0.0,Random walk,EpiEstim,0.3,6
17,0.0,Random walk,EpiEstim,0.3,6
18,0.0,Random walk,EpiEstim,0.3,6
19,0.0,Random walk,EpiEstim,0.3,6
20,0.0,Random walk,EpiEstim,0.3,6
21,0.0,Random walk,EpiEstim,0.3,6
22,0.0,Random walk,EpiEstim,0.3,6
23,0.0,Random walk,EpiEstim,0.3,6
24,0.0,Random walk,EpiEstim,0.3,6
25,0.0,Random walk,EpiEstim,0.3,6
26,0.0,Random walk,EpiEstim,0.3,6
27,0.0,Random walk,EpiEstim,0.3,6
28,0.0,Random walk,EpiEstim,0.3,6
29,0.0,Random walk,EpiEstim,0.3,6
30,0.0,Random walk,EpiEstim,0.3,6
1,8.813386086797932e-7,Random walk,EpiEstim,0.35,6
2,0.9999991186613912,Random walk,EpiEstim,0.35,6
3,6.884798165646161e-43,Random walk,EpiEstim,0.35,6
4,4.400370001924958e-77,Random walk,EpiEstim,0.35,6
5,1.8408358496536637e-110,Random walk,EpiEstim,0.35,6
6,9.293728658022635e-140,Random walk,EpiEstim,0.35,6
7,3.722973929269487e-165,Random walk,EpiEstim,0.35,6
8,2.687155413847992e-186,Random walk,EpiEstim,0.35,6
9,3.0919931805629085e-207,Random walk,EpiEstim,0.35,6
10,1.1789816251820247e-227,Random walk,EpiEstim,0.35,6
11,1.26656665963556e-243,Random walk,EpiEstim,0.35,6
12,7.573248264421385e-258,Random walk,EpiEstim,0.35,6
13,2.0235935046628355e-273,Random walk,EpiEstim,0.35,6
14,5.747520177978164e-284,Random walk,EpiEstim,0.35,6
15,3.221836663989243e-292,Random walk,EpiEstim,0.35,6
16,1.5083189271445055e-301,Random walk,EpiEstim,0.35,6
17,3.520776154623e-311,Random walk,EpiEstim,0.35,6
18,5.6837e-320,Random walk,EpiEstim,0.35,6
19,0.0,Random walk,EpiEstim,0.35,6
20,0.0,Random walk,EpiEstim,0.35,6
21,0.0,Random walk,EpiEstim,0.35,6
22,0.0,Random walk,EpiEstim,0.35,6
23,0.0,Random walk,EpiEstim,0.35,6
24,0.0,Random walk,EpiEstim,0.35,6
25,0.0,Random walk,EpiEstim,0.35,6
26,0.0,Random walk,EpiEstim,0.35,6
27,0.0,Random walk,EpiEstim,0.35,6
28,0.0,Random walk,EpiEstim,0.35,6
29,0.0,Random walk,EpiEstim,0.35,6
30,0.0,Random walk,EpiEstim,0.35,6
1,3.79380939770133e-17,Random walk,EpiEstim,0.4,6
2,1.0,Random walk,EpiEstim,0.4,6
3,1.1505067969483759e-42,Random walk,EpiEstim,0.4,6
4,4.3741087529768194e-64,Random walk,EpiEstim,0.4,6
5,1.5876811503466468e-87,Random walk,EpiEstim,0.4,6
6,8.239559883361996e-119,Random walk,EpiEstim,0.4,6
7,2.0155754104310596e-150,Random walk,EpiEstim,0.4,6
8,4.018965342504372e-182,Random walk,EpiEstim,0.4,6
9,2.1790149183243694e-210,Random walk,EpiEstim,0.4,6
10,9.853306739137757e-238,Random walk,EpiEstim,0.4,6
11,7.18887701396594e-269,Random walk,EpiEstim,0.4,6
12,1.5829829575049997e-294,Random walk,EpiEstim,0.4,6
13,1.263845e-318,Random walk,EpiEstim,0.4,6
14,0.0,Random walk,EpiEstim,0.4,6
15,0.0,Random walk,EpiEstim,0.4,6
16,0.0,Random walk,EpiEstim,0.4,6
17,0.0,Random walk,EpiEstim,0.4,6
18,0.0,Random walk,EpiEstim,0.4,6
19,0.0,Random walk,EpiEstim,0.4,6
20,0.0,Random walk,EpiEstim,0.4,6
21,0.0,Random walk,EpiEstim,0.4,6
22,0.0,Random walk,EpiEstim,0.4,6
23,0.0,Random walk,EpiEstim,0.4,6
24,0.0,Random walk,EpiEstim,0.4,6
25,0.0,Random walk,EpiEstim,0.4,6
26,0.0,Random walk,EpiEstim,0.4,6
27,0.0,Random walk,EpiEstim,0.4,6
28,0.0,Random walk,EpiEstim,0.4,6
29,0.0,Random walk,EpiEstim,0.4,6
30,0.0,Random walk,EpiEstim,0.4,6
1,1.0,Random walk,EpiEstim,0.45,6
2,0.0,Random walk,EpiEstim,0.45,6
3,0.0,Random walk,EpiEstim,0.45,6
4,0.0,Random walk,EpiEstim,0.45,6
5,0.0,Random walk,EpiEstim,0.45,6
6,0.0,Random walk,EpiEstim,0.45,6
7,0.0,Random walk,EpiEstim,0.45,6
8,0.0,Random walk,EpiEstim,0.45,6
9,0.0,Random walk,EpiEstim,0.45,6
10,0.0,Random walk,EpiEstim,0.45,6
11,0.0,Random walk,EpiEstim,0.45,6
12,0.0,Random walk,EpiEstim,0.45,6
13,0.0,Random walk,EpiEstim,0.45,6
14,0.0,Random walk,EpiEstim,0.45,6
15,0.0,Random walk,EpiEstim,0.45,6
16,0.0,Random walk,EpiEstim,0.45,6
17,0.0,Random walk,EpiEstim,0.45,6
18,0.0,Random walk,EpiEstim,0.45,6
19,0.0,Random walk,EpiEstim,0.45,6
20,0.0,Random walk,EpiEstim,0.45,6
21,0.0,Random walk,EpiEstim,0.45,6
22,0.0,Random walk,EpiEstim,0.45,6
23,0.0,Random walk,EpiEstim,0.45,6
24,0.0,Random walk,EpiEstim,0.45,6
25,0.0,Random walk,EpiEstim,0.45,6
26,0.0,Random walk,EpiEstim,0.45,6
27,0.0,Random walk,EpiEstim,0.45,6
28,0.0,Random walk,EpiEstim,0.45,6
29,0.0,Random walk,EpiEstim,0.45,6
30,0.0,Random walk,EpiEstim,0.45,6
1,0.998617039224528,Random walk,EpiEstim,0.5,6
2,0.0013829607754719405,Random walk,EpiEstim,0.5,6
3,2.793870730695833e-44,Random walk,EpiEstim,0.5,6
4,2.0607414690875806e-95,Random walk,EpiEstim,0.5,6
5,6.501121850314896e-153,Random walk,EpiEstim,0.5,6
6,1.2474885083388246e-203,Random walk,EpiEstim,0.5,6
7,3.6499674929025523e-245,Random walk,EpiEstim,0.5,6
8,6.553696646210499e-278,Random walk,EpiEstim,0.5,6
9,1.708528637978548e-303,Random walk,EpiEstim,0.5,6
10,1.1e-322,Random walk,EpiEstim,0.5,6
11,0.0,Random walk,EpiEstim,0.5,6
12,0.0,Random walk,EpiEstim,0.5,6
13,0.0,Random walk,EpiEstim,0.5,6
14,0.0,Random walk,EpiEstim,0.5,6
15,0.0,Random walk,EpiEstim,0.5,6
16,0.0,Random walk,EpiEstim,0.5,6
17,0.0,Random walk,EpiEstim,0.5,6
18,0.0,Random walk,EpiEstim,0.5,6
19,0.0,Random walk,EpiEstim,0.5,6
20,0.0,Random walk,EpiEstim,0.5,6
21,0.0,Random walk,EpiEstim,0.5,6
22,1.3524e-319,Random walk,EpiEstim,0.5,6
23,1.3223797953916e-310,Random walk,EpiEstim,0.5,6
24,4.2810961340663e-302,Random walk,EpiEstim,0.5,6
25,3.265944964922817e-294,Random walk,EpiEstim,0.5,6
26,6.496902943454069e-287,Random walk,EpiEstim,0.5,6
27,3.219507329838482e-281,Random walk,EpiEstim,0.5,6
28,1.7020958614911345e-277,Random walk,EpiEstim,0.5,6
29,3.8131008828494146e-275,Random walk,EpiEstim,0.5,6
30,6.644236068950426e-274,Random walk,EpiEstim,0.5,6
1,2.159726777484194e-95,Random walk,EpiEstim,0.01,7
2,6.945660560269579e-21,Random walk,EpiEstim,0.01,7
3,5.910038733387865e-11,Random walk,EpiEstim,0.01,7
4,2.3633148013750066e-6,Random walk,EpiEstim,0.01,7
5,4.5820235534589545e-5,Random walk,EpiEstim,0.01,7
6,0.0004950599937626403,Random walk,EpiEstim,0.01,7
7,0.013037087441333202,Random walk,EpiEstim,0.01,7
8,0.01642603915295463,Random walk,EpiEstim,0.01,7
9,0.020345903754095236,Random walk,EpiEstim,0.01,7
10,0.009915749708828976,Random walk,EpiEstim,0.01,7
11,0.8569367627904582,Random walk,EpiEstim,0.01,7
12,0.04869000102861686,Random walk,EpiEstim,0.01,7
13,0.009182130266030493,Random walk,EpiEstim,0.01,7
14,0.004785745096445485,Random walk,EpiEstim,0.01,7
15,0.006241225839534794,Random walk,EpiEstim,0.01,7
16,0.0022737160597019416,Random walk,EpiEstim,0.01,7
17,0.004264832937581102,Random walk,EpiEstim,0.01,7
18,0.002552686514860649,Random walk,EpiEstim,0.01,7
19,0.0011677755883865288,Random walk,EpiEstim,0.01,7
20,0.0011463279678249685,Random walk,EpiEstim,0.01,7
21,0.0013375964221788615,Random walk,EpiEstim,0.01,7
22,0.0004627071335225997,Random walk,EpiEstim,0.01,7
23,0.0002356546054487824,Random walk,EpiEstim,0.01,7
24,8.574286289575744e-5,Random walk,EpiEstim,0.01,7
25,0.00016283060708470598,Random walk,EpiEstim,0.01,7
26,6.73631085169051e-5,Random walk,EpiEstim,0.01,7
27,7.158690778878734e-5,Random walk,EpiEstim,0.01,7
28,3.664961452003164e-5,Random walk,EpiEstim,0.01,7
29,1.440564070293838e-5,Random walk,EpiEstim,0.01,7
30,1.623534748889243e-5,Random walk,EpiEstim,0.01,7
1,1.3387576682313393e-103,Random walk,EpiEstim,0.05,7
2,0.9999999997095985,Random walk,EpiEstim,0.05,7
3,2.904013906159748e-10,Random walk,EpiEstim,0.05,7
4,4.0541288820617204e-26,Random walk,EpiEstim,0.05,7
5,9.528198843994549e-43,Random walk,EpiEstim,0.05,7
6,9.627213043602856e-58,Random walk,EpiEstim,0.05,7
7,6.206560638039477e-71,Random walk,EpiEstim,0.05,7
8,3.32433636396318e-81,Random walk,EpiEstim,0.05,7
9,1.845466397107405e-90,Random walk,EpiEstim,0.05,7
10,6.286616549409231e-98,Random walk,EpiEstim,0.05,7
11,5.275025809183037e-108,Random walk,EpiEstim,0.05,7
12,1.299628166972827e-117,Random walk,EpiEstim,0.05,7
13,1.9793884851158255e-130,Random walk,EpiEstim,0.05,7
14,3.175425154721943e-143,Random walk,EpiEstim,0.05,7
15,3.7352695369754327e-157,Random walk,EpiEstim,0.05,7
16,6.604416525934728e-170,Random walk,EpiEstim,0.05,7
17,1.182589491748421e-180,Random walk,EpiEstim,0.05,7
18,1.4928002448883767e-190,Random walk,EpiEstim,0.05,7
19,1.1924961779019261e-198,Random walk,EpiEstim,0.05,7
20,1.4182767372603952e-205,Random walk,EpiEstim,0.05,7
21,7.861844428370512e-211,Random walk,EpiEstim,0.05,7
22,2.2398474430745184e-215,Random walk,EpiEstim,0.05,7
23,4.775310362605334e-219,Random walk,EpiEstim,0.05,7
24,1.4178146526227767e-221,Random walk,EpiEstim,0.05,7
25,7.254491983324781e-224,Random walk,EpiEstim,0.05,7
26,5.5012818440072594e-226,Random walk,EpiEstim,0.05,7
27,1.8121537150895864e-227,Random walk,EpiEstim,0.05,7
28,5.823525394228719e-229,Random walk,EpiEstim,0.05,7
29,3.4671124034841256e-230,Random walk,EpiEstim,0.05,7
30,5.838925801685985e-231,Random walk,EpiEstim,0.05,7
1,7.682058722103169e-83,Random walk,EpiEstim,0.1,7
2,1.0,Random walk,EpiEstim,0.1,7
3,9.079903298519654e-24,Random walk,EpiEstim,0.1,7
4,5.1621548746764774e-58,Random walk,EpiEstim,0.1,7
5,2.946227620652501e-92,Random walk,EpiEstim,0.1,7
6,2.5270223505737316e-128,Random walk,EpiEstim,0.1,7
7,3.4932669052627915e-171,Random walk,EpiEstim,0.1,7
8,4.566085214710123e-216,Random walk,EpiEstim,0.1,7
9,1.1584400548849568e-263,Random walk,EpiEstim,0.1,7
10,6.918407701e-313,Random walk,EpiEstim,0.1,7
11,0.0,Random walk,EpiEstim,0.1,7
12,0.0,Random walk,EpiEstim,0.1,7
13,0.0,Random walk,EpiEstim,0.1,7
14,0.0,Random walk,EpiEstim,0.1,7
15,0.0,Random walk,EpiEstim,0.1,7
16,0.0,Random walk,EpiEstim,0.1,7
17,0.0,Random walk,EpiEstim,0.1,7
18,0.0,Random walk,EpiEstim,0.1,7
19,0.0,Random walk,EpiEstim,0.1,7
20,0.0,Random walk,EpiEstim,0.1,7
21,0.0,Random walk,EpiEstim,0.1,7
22,0.0,Random walk,EpiEstim,0.1,7
23,0.0,Random walk,EpiEstim,0.1,7
24,0.0,Random walk,EpiEstim,0.1,7
25,0.0,Random walk,EpiEstim,0.1,7
26,0.0,Random walk,EpiEstim,0.1,7
27,0.0,Random walk,EpiEstim,0.1,7
28,0.0,Random walk,EpiEstim,0.1,7
29,0.0,Random walk,EpiEstim,0.1,7
30,0.0,Random walk,EpiEstim,0.1,7
1,5.186509843320829e-72,Random walk,EpiEstim,0.15,7
2,0.9999784051081675,Random walk,EpiEstim,0.15,7
3,1.8207578588829043e-5,Random walk,EpiEstim,0.15,7
4,3.3873132424707594e-6,Random walk,EpiEstim,0.15,7
5,1.1110411743824822e-15,Random walk,EpiEstim,0.15,7
6,6.690076912751825e-23,Random walk,EpiEstim,0.15,7
7,9.755495250523911e-31,Random walk,EpiEstim,0.15,7
8,3.4223228451552184e-39,Random walk,EpiEstim,0.15,7
9,2.3267822909045284e-47,Random walk,EpiEstim,0.15,7
10,2.307478501014074e-54,Random walk,EpiEstim,0.15,7
11,6.494936030437192e-61,Random walk,EpiEstim,0.15,7
12,1.115005866069221e-66,Random walk,EpiEstim,0.15,7
13,2.88054180962735e-71,Random walk,EpiEstim,0.15,7
14,6.01463005279834e-77,Random walk,EpiEstim,0.15,7
15,1.3652000826448754e-83,Random walk,EpiEstim,0.15,7
